Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
1.64000000e+01, 4.53339413e-01, 4.02440511e-01, 8.55779924e-01, 5.05203912e+02, 9.34335808e-02, 6.85020484e+01
1.64100000e+01, 4.44702510e-01, 4.09810937e-01, 8.54513448e-01, 5.19458938e+02, 4.87471167e-02, 6.85024191e+01
1.64200000e+01, 4.36266417e-01, 4.17684100e-01, 8.53950517e-01, 5.34686299e+02, -1.52690479e-02, 6.85026123e+01
1.64300000e+01, 4.36358700e-01, 4.16143247e-01, 8.52501947e-01, 5.31706159e+02, -4.63218438e-02, 6.85025512e+01
1.64400000e+01, 4.53249052e-01, 3.99223570e-01, 8.52472621e-01, 4.98982075e+02, 1.81691192e-02, 6.85023669e+01
1.64500000e+01, 4.76759846e-01, 3.76996949e-01, 8.53756794e-01, 4.55993914e+02, 1.75451944e-01, 6.85024386e+01
1.64600000e+01, 4.84925018e-01, 3.70296668e-01, 8.55221686e-01, 4.43035006e+02, 2.07674894e-01, 6.85031350e+01
1.64700000e+01, 4.70823997e-01, 3.84031346e-01, 8.54855343e-01, 4.69599032e+02, 1.20358323e-01, 6.85039593e+01
1.64800000e+01, 4.55807094e-01, 3.98871044e-01, 8.54678138e-01, 4.98300261e+02, 4.69740627e-02, 6.85044369e+01
1.64900000e+01, 4.54902027e-01, 4.00378820e-01, 8.55280847e-01, 5.01216428e+02, 5.61407264e-02, 6.85046230e+01
1.65000000e+01, 4.62056195e-01, 3.93973444e-01, 8.56029639e-01, 4.88827889e+02, 9.57957682e-02, 6.85048456e+01
1.65100000e+01, 4.62255910e-01, 3.94793672e-01, 8.57049582e-01, 4.90414279e+02, 9.13078085e-02, 6.85052256e+01
1.65200000e+01, 4.47401688e-01, 4.07754378e-01, 8.55156066e-01, 5.15481379e+02, -9.83386462e-03, 6.85055878e+01
1.65300000e+01, 4.41761829e-01, 4.12628197e-01, 8.54390026e-01, 5.24907755e+02, -7.08498979e-02, 6.85055484e+01
1.65400000e+01, 4.52739069e-01, 4.02507940e-01, 8.55247009e-01, 5.05334324e+02, -2.31265628e-02, 6.85052666e+01
1.65500000e+01, 4.61395824e-01, 3.94731734e-01, 8.56127558e-01, 4.90294486e+02, 3.92412226e-02, 6.85051744e+01
1.65600000e+01, 4.51923454e-01, 4.04161768e-01, 8.56085222e-01, 5.08532967e+02, 1.47192640e-02, 6.85053298e+01
1.65700000e+01, 4.29307546e-01, 4.24453290e-01, 8.53760836e-01, 5.47778483e+02, -1.21812587e-01, 6.85053879e+01
1.65800000e+01, 4.21391996e-01, 4.30991014e-01, 8.52383010e-01, 5.60422993e+02, -2.01109528e-01, 6.85049037e+01
1.65900000e+01, 4.34847189e-01, 4.17211161e-01, 8.52058350e-01, 5.33771595e+02, -8.42021880e-02, 6.85041047e+01
1.66000000e+01, 4.56257481e-01, 3.96052913e-01, 8.52310394e-01, 4.92849758e+02, 7.70098775e-02, 6.85037699e+01
1.66100000e+01, 4.73105819e-01, 3.79293020e-01, 8.52398839e-01, 4.60434710e+02, 2.24979674e-01, 6.85040753e+01
1.66200000e+01, 4.84269470e-01, 3.69088448e-01, 8.53357918e-01, 4.40698206e+02, 3.76132204e-01, 6.85049684e+01
1.66300000e+01, 4.87441224e-01, 3.67723198e-01, 8.55164421e-01, 4.38057697e+02, 4.12840763e-01, 6.85064617e+01
1.66400000e+01, 4.76430709e-01, 3.79813903e-01, 8.56244612e-01, 4.61442142e+02, 2.91316158e-01, 6.85081009e+01
1.66500000e+01, 4.55904942e-01, 4.00156674e-01, 8.56061616e-01, 5.00786778e+02, 6.98984546e-02, 6.85092574e+01
1.66600000e+01, 4.40875927e-01, 4.14969921e-01, 8.55845848e-01, 5.29436848e+02, -1.17704751e-01, 6.85095346e+01
1.66700000e+01, 4.34488385e-01, 4.21711202e-01, 8.56199587e-01, 5.42475054e+02, -1.88552975e-01, 6.85090668e+01
1.66800000e+01, 4.25541613e-01, 4.28912621e-01, 8.54454234e-01, 5.56403206e+02, -2.52947613e-01, 6.85083175e+01
1.66900000e+01, 4.21800805e-01, 4.31023831e-01, 8.52824635e-01, 5.60486464e+02, -2.42722742e-01, 6.85073125e+01
1.67000000e+01, 4.30060595e-01, 4.21884209e-01, 8.51944804e-01, 5.42809665e+02, -1.55877496e-01, 6.85063482e+01
1.67100000e+01, 4.46979759e-01, 4.03854882e-01, 8.50834641e-01, 5.07939425e+02, 2.35453019e-02, 6.85057287e+01
1.67200000e+01, 4.71026525e-01, 3.80825739e-01, 8.51852264e-01, 4.63399119e+02, 2.04166499e-01, 6.85058218e+01
1.67300000e+01, 4.85064868e-01, 3.68180516e-01, 8.53245384e-01, 4.38942189e+02, 2.87669141e-01, 6.85066323e+01
1.67400000e+01, 4.80504473e-01, 3.73206351e-01, 8.53710824e-01, 4.48662579e+02, 2.60446876e-01, 6.85077743e+01
1.67500000e+01, 4.66777652e-01, 3.87951071e-01, 8.54728722e-01, 4.77180111e+02, 2.00692281e-01, 6.85088083e+01
1.67600000e+01, 4.45580180e-01, 4.09680623e-01, 8.55260803e-01, 5.19206899e+02, 6.01104280e-02, 6.85096049e+01
1.67700000e+01, 4.22421966e-01, 4.30269901e-01, 8.52691866e-01, 5.59028300e+02, -8.94198429e-02, 6.85098433e+01
1.67800000e+01, 4.24790318e-01, 4.27414714e-01, 8.52205032e-01, 5.53506128e+02, -9.48001797e-02, 6.85094877e+01
1.67900000e+01, 4.45088653e-01, 4.07760603e-01, 8.52849256e-01, 5.15493419e+02, 2.59604975e-02, 6.85091108e+01
1.68000000e+01, 4.56854832e-01, 3.95758254e-01, 8.52613086e-01, 4.92279863e+02, 9.73497205e-02, 6.85092135e+01
1.68100000e+01, 4.56302426e-01, 3.95840281e-01, 8.52142707e-01, 4.92438510e+02, 7.98142029e-02, 6.85095998e+01
1.68200000e+01, 4.53725026e-01, 3.98237453e-01, 8.51962479e-01, 4.97074842e+02, 6.54397875e-02, 6.85099164e+01
1.68300000e+01, 4.56388659e-01, 3.95361310e-01, 8.51749969e-01, 4.91512138e+02, 1.02946563e-01, 6.85101759e+01
1.68400000e+01, 4.67424359e-01, 3.85233349e-01, 8.52657708e-01, 4.71923808e+02, 1.81698775e-01, 6.85105843e+01
1.68500000e+01, 4.75690952e-01, 3.78366396e-01, 8.54057348e-01, 4.58642541e+02, 2.62251320e-01, 6.85113056e+01
1.68600000e+01, 4.68752813e-01, 3.85888686e-01, 8.54641499e-01, 4.73191284e+02, 2.30366800e-01, 6.85123467e+01
1.68700000e+01, 4.51077198e-01, 4.02913027e-01, 8.53990226e-01, 5.06117798e+02, 8.97331324e-02, 6.85132613e+01
1.68800000e+01, 4.40452522e-01, 4.13099496e-01, 8.53552018e-01, 5.25819287e+02, 7.75308966e-03, 6.85136173e+01
1.68900000e+01, 4.42835926e-01, 4.10749414e-01, 8.53585340e-01, 5.21274030e+02, 2.20999277e-02, 6.85136477e+01
1.69000000e+01, 4.49530038e-01, 4.04108350e-01, 8.53638388e-01, 5.08429653e+02, 3.40132068e-02, 6.85137351e+01
1.69100000e+01, 4.53132620e-01, 4.00466262e-01, 8.53598882e-01, 5.01385547e+02, 4.76019058e-02, 6.85138698e+01
1.69200000e+01, 4.51255899e-01, 4.02577239e-01, 8.53833139e-01, 5.05468355e+02, -6.34833640e-03, 6.85140584e+01
1.69300000e+01, 4.39411946e-01, 4.13695858e-01, 8.53107803e-01, 5.26972701e+02, -1.33604985e-01, 6.85140328e+01
1.69400000e+01, 4.27479102e-01, 4.23332122e-01, 8.50811223e-01, 5.45610049e+02, -2.05963734e-01, 6.85135018e+01
1.69500000e+01, 4.39939666e-01, 4.10646031e-01, 8.50585696e-01, 5.21074078e+02, -8.25409803e-02, 6.85126833e+01
1.69600000e+01, 4.66394360e-01, 3.86296930e-01, 8.52691290e-01, 4.73980863e+02, 1.26916756e-01, 6.85123551e+01
1.69700000e+01, 4.73489742e-01, 3.78866218e-01, 8.52355960e-01, 4.59609240e+02, 2.34210942e-01, 6.85128588e+01
1.69800000e+01, 4.69056142e-01, 3.83172520e-01, 8.52228661e-01, 4.67937990e+02, 2.11858283e-01, 6.85137886e+01
1.69900000e+01, 4.65366705e-01, 3.88272805e-01, 8.53639510e-01, 4.77802373e+02, 1.06008928e-01, 6.85146297e+01
1.70000000e+01, 4.56381870e-01, 3.97349759e-01, 8.53731629e-01, 4.95357967e+02, 3.02315823e-03, 6.85150503e+01
1.70100000e+01, 4.50331022e-01, 4.02632143e-01, 8.52963165e-01, 5.05574544e+02, -4.72038207e-02, 6.85150620e+01
1.70200000e+01, 4.57281880e-01, 3.96384240e-01, 8.53666119e-01, 4.93490571e+02, -6.94460297e-02, 6.85148741e+01
1.70300000e+01, 4.61220940e-01, 3.94112143e-01, 8.55333083e-01, 4.89096145e+02, -8.86615183e-02, 6.85145978e+01
1.70400000e+01, 4.42419879e-01, 4.11322770e-01, 8.53742649e-01, 5.22382950e+02, -1.58148562e-01, 6.85142453e+01
1.70500000e+01, 4.25280413e-01, 4.26177391e-01, 8.51457803e-01, 5.51113039e+02, -2.08284270e-01, 6.85136168e+01
1.70600000e+01, 4.37169850e-01, 4.14233554e-01, 8.51403405e-01, 5.28012652e+02, -1.37226596e-01, 6.85127891e+01
1.70700000e+01, 4.63596618e-01, 3.89110230e-01, 8.52706848e-01, 4.79422022e+02, 7.12516071e-04, 6.85122437e+01
1.70800000e+01, 4.74820009e-01, 3.78765107e-01, 8.53585115e-01, 4.59413681e+02, 8.33768971e-02, 6.85122461e+01
1.70900000e+01, 4.67008525e-01, 3.85936795e-01, 8.52945320e-01, 4.73284331e+02, 1.40734889e-01, 6.85125769e+01
1.71000000e+01, 4.62112380e-01, 3.91512873e-01, 8.53625253e-01, 4.84068937e+02, 1.54172144e-01, 6.85131354e+01
1.71100000e+01, 4.62410926e-01, 3.92472029e-01, 8.54882955e-01, 4.85924026e+02, 1.54542143e-01, 6.85137474e+01
1.71200000e+01, 4.55542726e-01, 3.99635864e-01, 8.55178590e-01, 4.99779487e+02, 1.13022690e-01, 6.85143608e+01
1.71300000e+01, 4.42457092e-01, 4.11656753e-01, 8.54113845e-01, 5.23028901e+02, 5.35427522e-02, 6.85148093e+01
1.71400000e+01, 4.36201234e-01, 4.17152488e-01, 8.53353722e-01, 5.33658117e+02, 1.61208824e-02, 6.85150216e+01
1.71500000e+01, 4.43363469e-01, 4.09188847e-01, 8.52552316e-01, 5.18255762e+02, 6.13046538e-02, 6.85150852e+01
1.71600000e+01, 4.62253937e-01, 3.91333180e-01, 8.53587116e-01, 4.83721395e+02, 1.77824693e-01, 6.85153283e+01
1.71700000e+01, 4.72183565e-01, 3.82212649e-01, 8.54396213e-01, 4.66081519e+02, 1.79850675e-01, 6.85160342e+01
1.71800000e+01, 4.60398877e-01, 3.94316314e-01, 8.54715191e-01, 4.89491028e+02, 8.24803696e-02, 6.85167481e+01
1.71900000e+01, 4.35951872e-01, 4.16631866e-01, 8.52583738e-01, 5.32651190e+02, -6.27064125e-02, 6.85170754e+01
1.72000000e+01, 4.33821280e-01, 4.18080151e-01, 8.51901430e-01, 5.35452294e+02, -7.00137498e-02, 6.85168259e+01
1.72100000e+01, 4.55528606e-01, 3.98036185e-01, 8.53564790e-01, 4.96685572e+02, 5.75528453e-02, 6.85165474e+01
1.72200000e+01, 4.69572213e-01, 3.84243198e-01, 8.53815411e-01, 4.70008772e+02, 1.79663151e-01, 6.85167756e+01
1.72300000e+01, 4.70288716e-01, 3.83376944e-01, 8.53665660e-01, 4.68333364e+02, 2.42491027e-01, 6.85174888e+01
1.72400000e+01, 4.70919237e-01, 3.82895723e-01, 8.53814960e-01, 4.67402642e+02, 2.88747545e-01, 6.85184516e+01
1.72500000e+01, 4.80199442e-01, 3.74944288e-01, 8.55143730e-01, 4.52023896e+02, 3.75460646e-01, 6.85195981e+01
1.72600000e+01, 4.87730886e-01, 3.69695792e-01, 8.57426678e-01, 4.41872862e+02, 4.64336045e-01, 6.85210891e+01
1.72700000e+01, 4.75762588e-01, 3.82895149e-01, 8.58657737e-01, 4.67401532e+02, 3.73450468e-01, 6.85229332e+01
1.72800000e+01, 4.48627701e-01, 4.08408501e-01, 8.57036202e-01, 5.16746507e+02, 1.52944291e-01, 6.85244163e+01
1.72900000e+01, 4.38798753e-01, 4.16721975e-01, 8.55520728e-01, 5.32825468e+02, 8.04463030e-02, 6.85250234e+01
1.73000000e+01, 4.60079957e-01, 3.96876603e-01, 8.56956560e-01, 4.94442844e+02, 1.70292080e-01, 6.85253426e+01
1.73100000e+01, 4.79921779e-01, 3.79598596e-01, 8.59520375e-01, 4.61025720e+02, 2.59933928e-01, 6.85260187e+01
1.73200000e+01, 4.63014467e-01, 3.95633994e-01, 8.58648462e-01, 4.92039534e+02, 1.37886214e-01, 6.85270509e+01
1.73300000e+01, 4.30452476e-01, 4.25625888e-01, 8.56078364e-01, 5.50046387e+02, -9.81443572e-02, 6.85275982e+01
1.73400000e+01, 4.20895658e-01, 4.34181088e-01, 8.55076746e-01, 5.66592865e+02, -1.81171399e-01, 6.85272080e+01
1.73500000e+01, 4.38019398e-01, 4.16624812e-01, 8.54644210e-01, 5.32637546e+02, -6.91189341e-02, 6.85264878e+01
1.73600000e+01, 4.61358285e-01, 3.94396216e-01, 8.55754502e-01, 4.89645567e+02, 8.44658910e-02, 6.85262129e+01
1.73700000e+01, 4.66669392e-01, 3.88439966e-01, 8.55109358e-01, 4.78125676e+02, 1.48150761e-01, 6.85265480e+01
1.73800000e+01, 4.63027361e-01, 3.91843896e-01, 8.54871257e-01, 4.84709163e+02, 1.04670396e-01, 6.85271362e+01
1.73900000e+01, 4.60828694e-01, 3.94603428e-01, 8.55432122e-01, 4.90046332e+02, 4.11562547e-02, 6.85275516e+01
1.74000000e+01, 4.59133113e-01, 3.96484140e-01, 8.55617253e-01, 4.93683787e+02, -6.25371799e-04, 6.85277147e+01
1.74100000e+01, 4.57234929e-01, 3.98777441e-01, 8.56012371e-01, 4.98119226e+02, -3.41853848e-02, 6.85277118e+01
1.74200000e+01, 4.54003014e-01, 4.01403380e-01, 8.55406395e-01, 5.03198013e+02, -3.41904631e-02, 6.85275756e+01
1.74300000e+01, 4.57287406e-01, 3.98225841e-01, 8.55513247e-01, 4.97052383e+02, -1.23142220e-02, 6.85274394e+01
1.74400000e+01, 4.62078985e-01, 3.94954109e-01, 8.57033094e-01, 4.90724578e+02, -8.04237369e-03, 6.85273900e+01
1.74500000e+01, 4.48994365e-01, 4.08032240e-01, 8.57026604e-01, 5.16018786e+02, -1.01445118e-01, 6.85273577e+01
1.74600000e+01, 4.21139634e-01, 4.33739041e-01, 8.54878675e-01, 5.65737910e+02, -2.94967186e-01, 6.85269543e+01
1.74700000e+01, 4.09097056e-01, 4.42243880e-01, 8.51340936e-01, 5.82186986e+02, -3.32011616e-01, 6.85257821e+01
1.74800000e+01, 4.40113602e-01, 4.11855241e-01, 8.51968842e-01, 5.23412793e+02, -9.41655580e-02, 6.85244628e+01
1.74900000e+01, 4.81094396e-01, 3.73210455e-01, 8.54304851e-01, 4.48670515e+02, 2.33160387e-01, 6.85240883e+01
1.75000000e+01, 4.90572411e-01, 3.64164371e-01, 8.54736782e-01, 4.31174626e+02, 3.63476393e-01, 6.85250142e+01
1.75100000e+01, 4.71585386e-01, 3.83575094e-01, 8.55160480e-01, 4.68716603e+02, 2.78636883e-01, 6.85264577e+01
1.75200000e+01, 4.44451610e-01, 4.09158899e-01, 8.53610509e-01, 5.18197840e+02, 1.28439612e-01, 6.85275642e+01
1.75300000e+01, 4.42021353e-01, 4.11301809e-01, 8.53323161e-01, 5.22342408e+02, 1.15243582e-01, 6.85280740e+01
1.75400000e+01, 4.61272246e-01, 3.94681312e-01, 8.55953558e-01, 4.90196965e+02, 1.97213939e-01, 6.85285314e+01
1.75500000e+01, 4.60588139e-01, 3.95598149e-01, 8.56186287e-01, 4.91970205e+02, 1.55470689e-01, 6.85293145e+01
1.75600000e+01, 4.37872607e-01, 4.16012140e-01, 8.53884746e-01, 5.31452586e+02, -9.19097143e-03, 6.85299317e+01
1.75700000e+01, 4.29187259e-01, 4.22482723e-01, 8.51669982e-01, 5.43967240e+02, -4.06461964e-02, 6.85298948e+01
1.75800000e+01, 4.54472477e-01, 3.98313628e-01, 8.52786105e-01, 4.97222171e+02, 7.48346734e-02, 6.85297330e+01
1.75900000e+01, 4.81061822e-01, 3.74725655e-01, 8.55787478e-01, 4.51601042e+02, 2.36081243e-01, 6.85300299e+01
1.76000000e+01, 4.69469536e-01, 3.85044513e-01, 8.54514049e-01, 4.71558583e+02, 2.17123111e-01, 6.85309673e+01
1.76100000e+01, 4.49384828e-01, 4.03073331e-01, 8.52458159e-01, 5.06427839e+02, 1.03518009e-01, 6.85318295e+01
1.76200000e+01, 4.59633430e-01, 3.94501594e-01, 8.54135024e-01, 4.89849376e+02, 1.29986302e-01, 6.85322404e+01
1.76300000e+01, 4.77511102e-01, 3.79376072e-01, 8.56887174e-01, 4.60595339e+02, 2.10383209e-01, 6.85327564e+01
1.76400000e+01, 4.69730598e-01, 3.86595123e-01, 8.56325721e-01, 4.74557593e+02, 1.77249336e-01, 6.85335919e+01
1.76500000e+01, 4.52837995e-01, 4.02578307e-01, 8.55416301e-01, 5.05470419e+02, 3.30446371e-02, 6.85342957e+01
1.76600000e+01, 4.48224696e-01, 4.07751637e-01, 8.55976333e-01, 5.15476078e+02, -3.68746302e-02, 6.85344266e+01
1.76700000e+01, 4.50983211e-01, 4.04696401e-01, 8.55679612e-01, 5.09566993e+02, -6.06488241e-02, 6.85342797e+01
1.76800000e+01, 4.56985223e-01, 3.99325650e-01, 8.56310873e-01, 4.99179508e+02, -7.41212883e-02, 6.85340383e+01
1.76900000e+01, 4.56484052e-01, 3.99521787e-01, 8.56005839e-01, 4.99558853e+02, -8.68706502e-02, 6.85337434e+01
1.77000000e+01, 4.52968449e-01, 4.02244904e-01, 8.55213353e-01, 5.04825591e+02, -5.71572315e-02, 6.85333979e+01
1.77100000e+01, 4.54547311e-01, 4.01726575e-01, 8.56273886e-01, 5.03823099e+02, -2.37061459e-02, 6.85331704e+01
1.77200000e+01, 4.46720950e-01, 4.09534407e-01, 8.56255357e-01, 5.18924105e+02, -7.33634729e-02, 6.85330758e+01
1.77300000e+01, 4.30680033e-01, 4.23203669e-01, 8.53883702e-01, 5.45361611e+02, -1.36570480e-01, 6.85327840e+01
1.77400000e+01, 4.32785079e-01, 4.19872250e-01, 8.52657329e-01, 5.38918366e+02, -1.01354792e-01, 6.85322410e+01
1.77500000e+01, 4.56755399e-01, 3.96748775e-01, 8.53504174e-01, 4.94195614e+02, 7.82105658e-03, 6.85318379e+01
1.77600000e+01, 4.74909986e-01, 3.80048164e-01, 8.54958150e-01, 4.61895222e+02, 1.03225704e-01, 6.85318686e+01
1.77700000e+01, 4.69475784e-01, 3.84906596e-01, 8.54382380e-01, 4.71291840e+02, 7.36591237e-02, 6.85322783e+01
1.77800000e+01, 4.59361187e-01, 3.94315827e-01, 8.53677014e-01, 4.89490087e+02, 8.56646201e-03, 6.85325705e+01
1.77900000e+01, 4.61751585e-01, 3.93260235e-01, 8.55011820e-01, 4.87448482e+02, 1.49584565e-02, 6.85326042e+01
1.78000000e+01, 4.61439004e-01, 3.93975071e-01, 8.55414075e-01, 4.88831036e+02, 2.71861335e-02, 6.85326632e+01
1.78100000e+01, 4.55107004e-01, 3.99328228e-01, 8.54435231e-01, 4.99184492e+02, 2.14882989e-02, 6.85327708e+01
1.78200000e+01, 4.55013339e-01, 4.01216523e-01, 8.56229862e-01, 5.02836614e+02, 2.96146928e-02, 6.85328558e+01
1.78300000e+01, 4.43888612e-01, 4.10886587e-01, 8.54775199e-01, 5.21539334e+02, -1.80311092e-02, 6.85329731e+01
1.78400000e+01, 4.39632771e-01, 4.13927663e-01, 8.53560434e-01, 5.27421033e+02, -2.92597636e-02, 6.85329010e+01
1.78500000e+01, 4.51456169e-01, 4.03578440e-01, 8.55034610e-01, 5.07404763e+02, 2.39523721e-02, 6.85327844e+01
1.78600000e+01, 4.53810289e-01, 4.01288590e-01, 8.55098879e-01, 5.02975999e+02, 4.39549882e-02, 6.85328791e+01
1.78700000e+01, 4.42690299e-01, 4.11347576e-01, 8.54037875e-01, 5.22430927e+02, -4.63733636e-03, 6.85330534e+01
1.78800000e+01, 4.35422577e-01, 4.17246493e-01, 8.52669071e-01, 5.33839930e+02, -4.50054538e-03, 6.85330345e+01
1.78900000e+01, 4.44905841e-01, 4.07926068e-01, 8.52831908e-01, 5.15813441e+02, 6.05907776e-02, 6.85330163e+01
1.79000000e+01, 4.59563019e-01, 3.93929363e-01, 8.53492382e-01, 4.88742634e+02, 1.31836401e-01, 6.85332566e+01
1.79100000e+01, 4.64699370e-01, 3.88898264e-01, 8.53597634e-01, 4.79012063e+02, 1.19738954e-01, 6.85337800e+01
1.79200000e+01, 4.61991841e-01, 3.91549931e-01, 8.53541771e-01, 4.84140609e+02, 9.97925681e-02, 6.85342553e+01
1.79300000e+01, 4.60388344e-01, 3.93365988e-01, 8.53754332e-01, 4.87653018e+02, 7.71130299e-02, 6.85346514e+01
1.79400000e+01, 4.63117487e-01, 3.91000916e-01, 8.54118402e-01, 4.83078769e+02, 6.62048496e-02, 6.85349574e+01
1.79500000e+01, 4.67675877e-01, 3.87071818e-01, 8.54747695e-01, 4.75479562e+02, 5.45990231e-02, 6.85352200e+01
1.79600000e+01, 4.67829764e-01, 3.87845474e-01, 8.55675237e-01, 4.76975877e+02, 4.25994044e-02, 6.85354365e+01
1.79700000e+01, 4.58467603e-01, 3.97122304e-01, 8.55589907e-01, 4.94918050e+02, -3.14343656e-03, 6.85356054e+01
1.79800000e+01, 4.46013133e-01, 4.09279722e-01, 8.55292855e-01, 5.18431523e+02, -7.51205250e-02, 6.85355925e+01
1.79900000e+01, 4.35772366e-01, 4.18796643e-01, 8.54569009e-01, 5.36838050e+02, -1.13762105e-01, 6.85352936e+01
1.80000000e+01, 4.32509396e-01, 4.20624715e-01, 8.53134110e-01, 5.40373696e+02, -1.00822253e-01, 6.85348412e+01
1.80100000e+01, 4.44172331e-01, 4.08680197e-01, 8.52852528e-01, 5.17271991e+02, -9.30202285e-03, 6.85344403e+01
1.80200000e+01, 4.61462548e-01, 3.92392026e-01, 8.53854574e-01, 4.85769293e+02, 9.27757632e-02, 6.85344029e+01
1.80300000e+01, 4.66200433e-01, 3.87628237e-01, 8.53828670e-01, 4.76555724e+02, 1.06290569e-01, 6.85347711e+01
1.80400000e+01, 4.62512355e-01, 3.90545868e-01, 8.53058223e-01, 4.82198668e+02, 1.02342691e-01, 6.85351930e+01
1.80500000e+01, 4.67688299e-01, 3.86231766e-01, 8.53920065e-01, 4.73854831e+02, 1.81143449e-01, 6.85355992e+01
1.80600000e+01, 4.77258556e-01, 3.78623166e-01, 8.55881722e-01, 4.59139155e+02, 2.42734413e-01, 6.85363185e+01
1.80700000e+01, 4.71584578e-01, 3.85294330e-01, 8.56878909e-01, 4.72041751e+02, 2.17130520e-01, 6.85372826e+01
1.80800000e+01, 4.47262297e-01, 4.09289863e-01, 8.56552161e-01, 5.18451136e+02, 1.03764926e-01, 6.85381449e+01
1.80900000e+01, 4.22272626e-01, 4.31638006e-01, 8.53910633e-01, 5.61674331e+02, -7.07986157e-02, 6.85385567e+01
1.81000000e+01, 4.26907007e-01, 4.26331114e-01, 8.53238121e-01, 5.51410353e+02, -7.73166772e-02, 6.85382750e+01
1.81100000e+01, 4.48694271e-01, 4.06458064e-01, 8.55152335e-01, 5.12974198e+02, 3.31635606e-02, 6.85379674e+01
1.81200000e+01, 4.47764102e-01, 4.05811657e-01, 8.53575759e-01, 5.11723992e+02, 5.80504791e-02, 6.85380988e+01
1.81300000e+01, 4.38229418e-01, 4.13346275e-01, 8.51575693e-01, 5.26296579e+02, 4.66611383e-02, 6.85383291e+01
1.81400000e+01, 4.44205851e-01, 4.07439857e-01, 8.51645707e-01, 5.14873068e+02, 8.05737109e-02, 6.85385141e+01
1.81500000e+01, 4.62141038e-01, 3.89711825e-01, 8.51852863e-01, 4.80585558e+02, 1.49960281e-01, 6.85388338e+01
1.81600000e+01, 4.81423209e-01, 3.71750002e-01, 8.53173211e-01, 4.45845877e+02, 2.72599647e-01, 6.85394292e+01
1.81700000e+01, 4.87939761e-01, 3.66604440e-01, 8.54544200e-01, 4.35893925e+02, 3.46953286e-01, 6.85405120e+01
1.81800000e+01, 4.79021813e-01, 3.76170173e-01, 8.55191986e-01, 4.54394861e+02, 2.99144614e-01, 6.85418901e+01
1.81900000e+01, 4.65627952e-01, 3.89581330e-01, 8.55209282e-01, 4.80333170e+02, 1.96761169e-01, 6.85430784e+01
1.82000000e+01, 4.63028966e-01, 3.92992341e-01, 8.56021307e-01, 4.86930353e+02, 1.12601266e-01, 6.85438598e+01
1.82100000e+01, 4.65773084e-01, 3.91639134e-01, 8.57412218e-01, 4.84313136e+02, 3.12589526e-02, 6.85443068e+01
1.82200000e+01, 4.60405332e-01, 3.96802045e-01, 8.57207377e-01, 4.94298641e+02, -1.97364498e-02, 6.85444307e+01
1.82300000e+01, 4.52562083e-01, 4.04485819e-01, 8.57047903e-01, 5.09159710e+02, -3.38921073e-02, 6.85443518e+01
1.82400000e+01, 4.45717322e-01, 4.11560697e-01, 8.57278019e-01, 5.22843120e+02, -1.07850872e-02, 6.85442168e+01
1.82500000e+01, 4.36710413e-01, 4.18421713e-01, 8.55132126e-01, 5.36112904e+02, 2.84007682e-02, 6.85441735e+01
1.82600000e+01, 4.44701082e-01, 4.09735920e-01, 8.54437003e-01, 5.19313848e+02, 8.46230843e-02, 6.85442860e+01
1.82700000e+01, 4.65860399e-01, 3.90448672e-01, 8.56309072e-01, 4.82010683e+02, 1.76159765e-01, 6.85446218e+01
1.82800000e+01, 4.69130279e-01, 3.87358464e-01, 8.56488743e-01, 4.76033960e+02, 2.24318690e-01, 6.85453214e+01
1.82900000e+01, 4.54049256e-01, 4.02357517e-01, 8.56406774e-01, 5.05043395e+02, 1.37541100e-01, 6.85462124e+01
1.83000000e+01, 4.32668559e-01, 4.22504088e-01, 8.55172647e-01, 5.44008563e+02, -8.99504400e-03, 6.85467585e+01
1.83100000e+01, 4.24136935e-01, 4.28994101e-01, 8.53131036e-01, 5.56560796e+02, -7.70866098e-02, 6.85467224e+01
1.83200000e+01, 4.42431621e-01, 4.11105196e-01, 8.53536818e-01, 5.21962144e+02, 3.71166159e-03, 6.85464157e+01
1.83300000e+01, 4.64677880e-01, 3.89995642e-01, 8.54673522e-01, 4.81134484e+02, 8.90806463e-02, 6.85464300e+01
1.83400000e+01, 4.67738330e-01, 3.86571370e-01, 8.54309700e-01, 4.74511653e+02, 1.12955021e-01, 6.85467836e+01
1.83500000e+01, 4.58124135e-01, 3.96081423e-01, 8.54205558e-01, 4.92904899e+02, 2.55289137e-02, 6.85472321e+01
1.83600000e+01, 4.48346596e-01, 4.05748983e-01, 8.54095579e-01, 5.11602776e+02, -6.03751427e-02, 6.85473331e+01
1.83700000e+01, 4.46177156e-01, 4.07117520e-01, 8.53294676e-01, 5.14249642e+02, -7.06108846e-02, 6.85470928e+01
1.83800000e+01, 4.59874418e-01, 3.93517445e-01, 8.53391863e-01, 4.87945948e+02, 4.27875175e-02, 6.85468118e+01
1.83900000e+01, 4.83666571e-01, 3.71489300e-01, 8.55155871e-01, 4.45341657e+02, 2.46600103e-01, 6.85469814e+01
1.84000000e+01, 4.92889396e-01, 3.64837553e-01, 8.57726949e-01, 4.32476617e+02, 3.41834282e-01, 6.85479610e+01
