Wavelength [nm],Absorbance,Wavelength simulated [nm],Absorbance simulated
716.03125,0.2625319000078574,680.04300,0.35107161
716.0625,0.26197632066092713,680.06801,0.34972320
716.09375,0.26188053549760393,680.09301,0.34847973
716.125,0.26215899401208176,680.11801,0.34733914
716.15625,0.2621600512671778,680.14301,0.34629949
716.1875,0.26204832104407305,680.16802,0.34535901
716.21875,0.26194166112696415,680.19302,0.34451608
716.25,0.2617582456475386,680.21802,0.34376933
716.28125,0.26152343950199486,680.24302,0.34311757
716.3125,0.26187709946464566,680.26803,0.34255985
716.34375,0.26135675714354833,680.29303,0.34209551
716.375,0.2604677275625886,680.31803,0.34172412
716.375,0.26154179283893775,680.34303,0.34144556
716.40625,0.26104779080778184,680.36804,0.34125998
716.4375,0.26084885270027736,680.39304,0.34116784
716.46875,0.2604434985343943,680.41804,0.34116990
716.5,0.2600489409499359,680.44304,0.34126721
716.53125,0.2596412267432272,680.46805,0.34146115
716.5625,0.2599232246360167,680.49305,0.34175336
716.59375,0.25967615190253057,680.51805,0.34214580
716.625,0.2591715617137951,680.54305,0.34264068
716.65625,0.25864285971032763,680.56806,0.34324048
716.6875,0.2588502692651464,680.59306,0.34394790
716.71875,0.25935054933357626,680.61806,0.34476588
716.75,0.2595269591374978,680.64306,0.34569751
716.78125,0.260672880369344,680.66807,0.34674603
716.8125,0.2609970937342574,680.69307,0.34791480
716.84375,0.2610123921616685,680.71807,0.34920722
716.875,0.26067430323179797,680.74307,0.35062671
716.90625,0.26121754254698093,680.76808,0.35217664
716.9375,0.2611421465330622,680.79308,0.35386030
716.96875,0.2613960552323048,680.81808,0.35568079
717.0,0.2618127970682729,680.84308,0.35764099
717.03125,0.2612973891457693,680.86809,0.35974352
717.0625,0.2604349143825947,680.89309,0.36199059
717.09375,0.2606643256761494,680.91809,0.36438403
717.125,0.2603491795160513,680.94309,0.36692514
717.125,0.26021849237864203,680.96810,0.36961469
717.15625,0.259421843310642,680.99310,0.37245280
717.1875,0.259416340415178,681.01810,0.37543891
717.21875,0.2596684710070779,681.04310,0.37857172
717.25,0.25877676731959764,681.06811,0.38184915
717.28125,0.2588988636263949,681.09311,0.38526827
717.3125,0.25884092627987265,681.11811,0.38882528
717.34375,0.25765176123279154,681.14311,0.39251548
717.375,0.2583239726113469,681.16812,0.39633328
717.40625,0.25868243485947995,681.19312,0.40027214
717.4375,0.25858287526083623,681.21812,0.40432461
717.46875,0.25822586529167146,681.24312,0.40848233
717.5,0.25832065111795943,681.26813,0.41273606
717.53125,0.25866151786963876,681.29313,0.41707573
717.5625,0.2588823157120228,681.31813,0.42149044
717.59375,0.25926088477143616,681.34313,0.42596859
717.625,0.258877191477734,681.36814,0.43049785
717.65625,0.2585761725270014,681.39314,0.43506533
717.6875,0.2589868906606636,681.41814,0.43965759
717.71875,0.25843219171767917,681.44314,0.44426076
717.75,0.25726034472351644,681.46815,0.44886063
717.78125,0.2577922322173045,681.49315,0.45344273
717.8125,0.25770083772684416,681.51815,0.45799246
717.84375,0.2570068827843619,681.54315,0.46249513
717.875,0.2566554643685348,681.56816,0.46693614
717.875,0.2569470762214874,681.59316,0.47130102
717.90625,0.25631055655018364,681.61816,0.47557554
717.9375,0.2557325759389314,681.64316,0.47974581
717.96875,0.2561535657216739,681.66817,0.48379835
718.0,0.25547634960185894,681.69317,0.48772022
718.03125,0.25486112262553506,681.71817,0.49149904
718.0625,0.2551017946367371,681.74317,0.49512309
718.09375,0.2547904505207753,681.76818,0.49858140
718.125,0.25391610478721516,681.79318,0.50186378
718.15625,0.2542146157051697,681.81818,0.50496086
718.1875,0.25405208505150445,681.84318,0.50786422
718.21875,0.25432472600291467,681.86819,0.51056633
718.25,0.2540210584105529,681.89319,0.51306067
718.28125,0.2547028074874321,681.91819,0.51534172
718.3125,0.25465200341836614,681.94319,0.51740502
718.34375,0.2540935685247181,681.96820,0.51924719
718.375,0.2548208783679258,681.99320,0.52086594
718.40625,0.25471980335229527,682.01820,0.52226009
718.4375,0.2539266163888917,682.04320,0.52342961
718.46875,0.254570069924849,682.06821,0.52437563
718.5,0.2551820460042379,682.09321,0.52510043
718.53125,0.25445417689615046,682.11821,0.52560745
718.5625,0.2536764046486091,682.14321,0.52590134
718.59375,0.25378997029309547,682.16822,0.52598790
718.625,0.25384911288924916,682.19322,0.52587411
718.625,0.2536243862264751,682.21822,0.52556813
718.65625,0.2537680271273065,682.24322,0.52507926
718.6875,0.25346179374264366,682.26823,0.52441794
718.71875,0.2523987619946195,682.29323,0.52359570
718.75,0.25233928144454565,682.31823,0.52262514
718.78125,0.2519822544257966,682.34323,0.52151989
718.8125,0.25161500847583573,682.36824,0.52029453
718.84375,0.251215991007961,682.39324,0.51896453
718.875,0.2508726520202933,682.41824,0.51754619
718.90625,0.25087016853526667,682.44324,0.51605650
718.9375,0.2502931930061134,682.46825,0.51451307
718.96875,0.250208640152466,682.49325,0.51293400
719.0,0.24953947803302334,682.51825,0.51133775
719.03125,0.24880240707745493,682.54325,0.50974296
719.0625,0.24880260740096838,682.56826,0.50816836
719.09375,0.24871780979292224,682.59326,0.50663253
719.125,0.24812545790212315,682.61826,0.50515376
719.15625,0.24885856112230786,682.64326,0.50374988
719.1875,0.2492850162278748,682.66827,0.50243804
719.21875,0.24962054415422896,682.69327,0.50123455
719.25,0.2489758628664368,682.71827,0.50015468
719.28125,0.24923177855206935,682.74327,0.49921249
719.3125,0.24939918761673485,682.76828,0.49842065
719.34375,0.24914820996960063,682.79328,0.49779029
719.375,0.2497046757111866,682.81828,0.49733084
719.375,0.24982946393814276,682.84328,0.49704994
719.40625,0.24992715763529905,682.86829,0.49695329
719.4375,0.2501876165660273,682.89329,0.49704462
719.46875,0.25053274558949823,682.91829,0.49732557
719.5,0.25077463479529505,682.94329,0.49779574
719.53125,0.2502339910075356,682.96830,0.49845263
719.5625,0.2507192765067717,682.99330,0.49929168
719.59375,0.2510155769752608,683.01830,0.50030633
719.625,0.25165058251517336,683.04330,0.50148811
719.65625,0.25217895866213735,683.06831,0.50282672
719.6875,0.25193740984937696,683.09331,0.50431019
719.71875,0.25082437780903954,683.11831,0.50592496
719.75,0.25192566311134024,683.14331,0.50765613
719.78125,0.25171951146699734,683.16832,0.50948756
719.8125,0.2512832973949015,683.19332,0.51140211
719.84375,0.25121050095491493,683.21832,0.51338176
719.875,0.25089191568989,683.24332,0.51540790
719.90625,0.25040331420790707,683.26833,0.51746142
719.9375,0.2503174653019735,683.29333,0.51952299
719.96875,0.2501016370408915,683.31833,0.52157317
720.0,0.24999330060761193,683.34333,0.52359263
720.03125,0.2492994738155585,683.36834,0.52556230
720.0625,0.24981857777426264,683.39334,0.52746353
720.09375,0.24968886479738106,683.41834,0.52927820
720.125,0.24874848927276938,683.44334,0.53098887
720.125,0.24894008904917853,683.46835,0.53257891
720.15625,0.24898349392850183,683.49335,0.53403255
720.1875,0.24860337286236323,683.51835,0.53533498
720.21875,0.2480210828044075,683.54335,0.53647243
720.25,0.24785065218483504,683.56836,0.53743223
720.28125,0.24783169684342654,683.59336,0.53820284
720.3125,0.24730060136926624,683.61836,0.53877387
720.34375,0.2476608718503004,683.64336,0.53913614
720.375,0.24764130897036318,683.66837,0.53928167
720.40625,0.24625931634525122,683.69337,0.53920369
720.4375,0.24681823346218734,683.71837,0.53889665
720.46875,0.24627081831206143,683.74337,0.53835621
720.5,0.24632178922489967,683.76838,0.53757923
720.53125,0.2460447295412479,683.79338,0.53656375
720.5625,0.24609940678247078,683.81838,0.53530898
720.59375,0.2459147104702596,683.84338,0.53381527
720.625,0.2452358588914535,683.86839,0.53208410
720.65625,0.24512723567614458,683.89339,0.53011803
720.6875,0.24510389207775896,683.91839,0.52792067
720.71875,0.24443435767367372,683.94339,0.52549665
720.75,0.2446011019329859,683.96840,0.52285161
720.78125,0.2442611854205421,683.99340,0.51999208
720.8125,0.24348412115458562,684.01840,0.51692551
720.84375,0.2442727345186092,684.04340,0.51366020
720.875,0.2443425779715651,684.06841,0.51020519
720.875,0.24370465898429905,684.09341,0.50657029
720.90625,0.24305626847329964,684.11841,0.50276594
720.9375,0.24291719842815684,684.14341,0.49880320
720.96875,0.24258130928190247,684.16842,0.49469362
721.0,0.24117513734579143,684.19342,0.49044924
721.03125,0.24187767393284243,684.21842,0.48608245
721.0625,0.2414573788463361,684.24342,0.48160594
721.09375,0.240497254920366,684.26843,0.47703261
721.125,0.24032165884706513,684.29343,0.47237553
721.15625,0.23988226417042313,684.31843,0.46764781
721.1875,0.23928759712020686,684.34343,0.46286253
721.21875,0.23914955101631075,684.36844,0.45803270
721.25,0.23962156776410792,684.39344,0.45317118
721.28125,0.23935773686756956,684.41844,0.44829058
721.3125,0.23906125167969638,684.44344,0.44340325
721.34375,0.24002883933546026,684.46845,0.43852119
721.375,0.23982269259629585,684.49345,0.43365600
721.40625,0.2391814387150225,684.51845,0.42881889
721.4375,0.23956856042322516,684.54345,0.42402057
721.46875,0.2399193939605765,684.56846,0.41927129
721.5,0.23941873481510623,684.59346,0.41458079
721.53125,0.23915260625478685,684.61846,0.40995830
721.5625,0.23948158691224897,684.64346,0.40541254
721.59375,0.23864645554262964,684.66847,0.40095169
721.625,0.2389420720310138,684.69347,0.39658345
721.625,0.23922544307015003,684.71847,0.39231501
721.65625,0.23918745564082056,684.74347,0.38815309
721.6875,0.23851043119318793,684.76848,0.38410393
721.71875,0.23866148551843192,684.79348,0.38017336
721.75,0.23864024290021846,684.81848,0.37636678
721.78125,0.2376567184382855,684.84348,0.37268919
721.8125,0.23781123736771892,684.86849,0.36914522
721.84375,0.2380622107462821,684.89349,0.36573917
721.875,0.2380084846161492,684.91849,0.36247497
721.90625,0.2369877424313297,684.94349,0.35935627
721.9375,0.2380568754218273,684.96850,0.35638640
721.96875,0.2377558986564433,684.99350,0.35356838
722.0,0.2374834922357162,685.01850,0.35090497
722.03125,0.23740217848289447,685.04350,0.34839865
722.0625,0.23716017894912833,685.06851,0.34605159
722.09375,0.2361373429890078,685.09351,0.34386571
722.125,0.23614157035242855,685.11851,0.34184262
722.15625,0.23617779618146184,685.14351,0.33998365
722.1875,0.2358666297559039,685.16852,0.33828984
722.21875,0.23615262429942074,685.19352,0.33676190
722.25,0.23641885651517336,685.21852,0.33540027
722.28125,0.23587407821779927,685.24352,0.33420504
722.3125,0.23564832799878532,685.26853,0.33317600
722.34375,0.2360915675851255,685.29353,0.33231260
722.375,0.23602409315954398,685.31853,0.33161399
722.375,0.23545288294984312,685.34353,0.33107900
722.40625,0.23625916731664687,685.36854,0.33070615
722.4375,0.23637704466154985,685.39354,0.33049365
722.46875,0.2353762171652345,685.41854,0.33043947
722.5,0.23491221175789134,685.44354,0.33054126
722.53125,0.2355311950302552,685.46855,0.33079649
722.5625,0.2348961097845691,685.49355,0.33120237
722.59375,0.23468757961959008,685.51855,0.33175598
722.625,0.23440577860880507,685.54355,0.33245421
722.65625,0.2345982172515314,685.56856,0.33329387
722.6875,0.23432498826596615,685.59356,0.33427167
722.71875,0.23449195312438864,685.61856,0.33538432
722.75,0.2341281004970195,685.64356,0.33662849
722.78125,0.23326152969327762,685.66857,0.33800095
722.8125,0.23379129762567485,685.69357,0.33949849
722.84375,0.2334353949487995,685.71857,0.34111808
722.875,0.23349767991915427,685.74357,0.34285679
722.90625,0.23302605549614597,685.76858,0.34471191
722.9375,0.2336134468852643,685.79358,0.34668091
722.96875,0.2333407672125739,685.81858,0.34876150
723.0,0.23274554143724302,685.84358,0.35095166
723.03125,0.23298913745972472,685.86859,0.35324959
723.0625,0.23323999586045463,685.89359,0.35565377
723.09375,0.2321917913589684,685.91859,0.35816296
723.125,0.23217409051596938,685.94359,0.36077617
723.125,0.23225294923521045,685.96860,0.36349263
723.15625,0.23140429402915097,685.99360,0.36631183
723.1875,0.23103159436698883,686.01860,0.36923345
723.21875,0.2311946218703822,686.04360,0.37225733
723.25,0.23063691074108228,686.06861,0.37538346
723.28125,0.23018394920767904,686.09361,0.37861193
723.3125,0.23067226702444488,686.11861,0.38194285
723.34375,0.2304789791167614,686.14361,0.38537636
723.375,0.2299726286735171,686.16862,0.38891254
723.40625,0.23048921098890585,686.19362,0.39255136
723.4375,0.2300894453272021,686.21862,0.39629262
723.46875,0.22924294397447065,686.24362,0.40013591
723.5,0.22956839045270216,686.26863,0.40408054
723.53125,0.2295095937718482,686.29363,0.40812549
723.5625,0.22927507131486802,686.31863,0.41226935
723.59375,0.2288358753401979,686.34363,0.41651026
723.625,0.2290699273752801,686.36864,0.42084589
723.65625,0.22903174278237093,686.39364,0.42527337
723.6875,0.22876227034473273,686.41864,0.42978926
723.71875,0.2293669867354725,686.44364,0.43438951
723.75,0.22917894559075946,686.46865,0.43906945
723.78125,0.22832326642015488,686.49365,0.44382375
723.8125,0.22880390455334698,686.51865,0.44864642
723.84375,0.22946192460890202,686.54365,0.45353079
723.875,0.2290558007102791,686.56866,0.45846954
723.875,0.22941972339827366,686.59366,0.46345468
723.90625,0.2293824813318076,686.61866,0.46847758
723.9375,0.22852116107170783,686.64366,0.47352899
723.96875,0.2276011963775274,686.66867,0.47859907
724.0,0.2277734791797208,686.69367,0.48367744
724.03125,0.22711823602494674,686.71867,0.48875322
724.0625,0.2264186730535802,686.74367,0.49381505
724.09375,0.2269434848306502,686.76868,0.49885121
724.125,0.22597783045252295,686.79368,0.50384959
724.15625,0.2255700645828066,686.81868,0.50879783
724.1875,0.22611537533042925,686.84368,0.51368334
724.21875,0.2260680068092349,686.86869,0.51849337
724.25,0.22590776707320148,686.89369,0.52321508
724.28125,0.22545814337916348,686.91869,0.52783561
724.3125,0.2251155486133417,686.94369,0.53234211
724.34375,0.22520572471020406,686.96870,0.53672185
724.375,0.22464234956777474,686.99370,0.54096227
724.40625,0.2250389357577406,687.01870,0.54505097
724.4375,0.22495672974435388,687.04370,0.54897585
724.46875,0.22463703518479516,687.06871,0.55272512
724.5,0.2255547713029371,687.09371,0.55628733
724.53125,0.224972001456201,687.11871,0.55965143
724.5625,0.22426219753753152,687.14371,0.56280681
724.59375,0.22451146190370053,687.16872,0.56574331
724.625,0.2246282217665061,687.19372,0.56845126
724.625,0.2238268473482281,687.21872,0.57092153
724.65625,0.22379576336906815,687.24372,0.57314552
724.6875,0.22405374566904512,687.26873,0.57511517
724.71875,0.22388447891279706,687.29373,0.57682302
724.75,0.22393175172053248,687.31873,0.57826221
724.78125,0.22486515776163862,687.34373,0.57942647
724.8125,0.22460908616926156,687.36874,0.58031016
724.84375,0.223643880681344,687.39374,0.58090831
724.875,0.22371514624833422,687.41874,0.58121657
724.90625,0.2238630566314227,687.44374,0.58123129
724.9375,0.22367954648273514,687.46875,0.58094953
724.96875,0.2241419009708263,687.49375,0.58036904
725.0,0.2237481643499014,687.51875,0.57948835
725.03125,0.22398421256051304,687.54375,0.57830674
725.0625,0.22299692156434026,687.56876,0.57682430
725.09375,0.22359049528682384,687.59376,0.57504197
725.125,0.22343142299896912,687.61876,0.57296155
725.15625,0.22269775831273775,687.64376,0.57058575
725.1875,0.22317594639833127,687.66877,0.56791823
725.21875,0.22245679394591666,687.69377,0.56496365
725.25,0.22200785690793512,687.71877,0.56172767
725.28125,0.22223672075819723,687.74377,0.55821704
725.3125,0.22211469472280254,687.76878,0.55443960
725.34375,0.22261484001140297,687.79378,0.55040432
725.375,0.22176459864139697,687.81878,0.54612134
725.375,0.22278640487725876,687.84378,0.54160197
725.40625,0.22247421759394403,687.86879,0.53685874
725.4375,0.2222652544159308,687.89379,0.53190535
725.46875,0.2225943307867969,687.91879,0.52675673
725.5,0.22260657945160944,687.94379,0.52142897
725.53125,0.22125852036062,687.96880,0.51593932
725.5625,0.22161662243905744,687.99380,0.51030614
725.59375,0.22203278839396223,688.01880,0.50454885
725.625,0.2222835308317448,688.04380,0.49868783
725.65625,0.22249638452865228,688.06881,0.49274437
725.6875,0.2230724712375094,688.09381,0.48674054
725.71875,0.22291030352574115,688.11881,0.48069908
725.75,0.2224514854534546,688.14381,0.47464327
725.78125,0.2231757964465524,688.16882,0.46859676
725.8125,0.22256980656512526,688.19382,0.46258345
725.84375,0.22199110116851684,688.21882,0.45662730
725.875,0.2231260319667211,688.24382,0.45075212
725.90625,0.224933005392838,688.26883,0.44498147
725.9375,0.22484109236303806,688.29383,0.43933837
725.96875,0.22447145288307713,688.31883,0.43384522
726.0,0.22443413423379432,688.34383,0.42852350
726.03125,0.22401089415941455,688.36884,0.42339371
726.0625,0.22420496442314364,688.39384,0.41847511
726.09375,0.22378327116669428,688.41884,0.41378561
726.125,0.22351749619335992,688.44384,0.40934159
726.125,0.22297228263603963,688.46885,0.40515781
726.15625,0.22298747492596493,688.49385,0.40124727
726.1875,0.22297720242028707,688.51885,0.39762113
726.21875,0.22258860642913258,688.54385,0.39428864
726.25,0.22183462720343006,688.56886,0.39125710
726.28125,0.2224907772910507,688.59386,0.38853182
726.3125,0.22167323086011126,688.61886,0.38611614
726.34375,0.22132808588643016,688.64386,0.38401143
726.375,0.222285984895231,688.66887,0.38221713
726.40625,0.2220290381861173,688.69387,0.38073085
726.4375,0.22181867090449425,688.71887,0.37954839
726.46875,0.22258506379890552,688.74387,0.37866389
726.5,0.22205050091464962,688.76888,0.37806991
726.53125,0.2213253475849719,688.79388,0.37775756
726.5625,0.22187322756976346,688.81888,0.37771664
726.59375,0.22191763929813768,688.84388,0.37793575
726.625,0.22162050261435462,688.86889,0.37840248
726.65625,0.2218879789866922,688.89389,0.37910352
726.6875,0.2220478396826333,688.91889,0.38002483
726.71875,0.2215440368968965,688.94389,0.38115176
726.75,0.2210699629561792,688.96890,0.38246921
726.78125,0.22100145578728703,688.99390,0.38396177
726.8125,0.22058797565924249,689.01890,0.38561382
726.84375,0.21999303286173344,689.04390,0.38740970
726.875,0.22001676023351247,689.06891,0.38933377
726.875,0.22031228768989364,689.09391,0.39137054
726.90625,0.21993891696768364,689.11891,0.39350478
726.9375,0.2197887809061222,689.14391,0.39572155
726.96875,0.2200262829480053,689.16892,0.39800633
727.0,0.2197411874176024,689.19392,0.40034505
727.03125,0.2187735533903622,689.21892,0.40272416
727.0625,0.21906331234094178,689.24392,0.40513064
727.09375,0.2184876806494933,689.26893,0.40755207
727.125,0.21822941425184428,689.29393,0.40997666
727.15625,0.21862814092058835,689.31893,0.41239323
727.1875,0.21844856094940646,689.34393,0.41479127
727.21875,0.21799324789944985,689.36894,0.41716089
727.25,0.21811877997441664,689.39394,0.41949288
727.28125,0.2185066568455698,689.41894,0.42177867
727.3125,0.21796382439134743,689.44394,0.42401035
727.34375,0.21738309246927778,689.46895,0.42618061
727.375,0.21795434793282942,689.49395,0.42828281
727.40625,0.21763738652449094,689.51895,0.43031089
727.4375,0.21758596966274457,689.54395,0.43225938
727.46875,0.2183395681155409,689.56896,0.43412342
727.5,0.21786059508008082,689.59396,0.43589870
727.53125,0.21703693574488714,689.61896,0.43758145
727.5625,0.21739830699565654,689.64396,0.43916848
727.59375,0.21701987805384193,689.66897,0.44065709
727.625,0.21695212853596446,689.69397,0.44204509
727.625,0.21642197308942468,689.71897,0.44333082
727.65625,0.2168259615654906,689.74397,0.44451310
727.6875,0.21604379300800247,689.76898,0.44559120
727.71875,0.21653561323698256,689.79398,0.44656492
727.75,0.2166641408948079,689.81898,0.44743446
727.78125,0.2158148519523947,689.84398,0.44820050
727.8125,0.21545541160700554,689.86899,0.44886418
727.84375,0.2167845519399333,689.89399,0.44942704
727.875,0.21570625516815345,689.91899,0.44989106
727.90625,0.21542165749410325,689.94399,0.45025861
727.9375,0.21543218771192685,689.96900,0.45053247
727.96875,0.21599320682641887,689.99400,0.45071580
728.0,0.2152045553878853,690.01900,0.45081211
728.03125,0.21398447656881647,690.04400,0.45082525
728.0625,0.21494274547769454,690.06901,0.45075938
728.09375,0.21412795290990416,690.09401,0.45061895
728.125,0.21366277410890389,690.11901,0.45040867
728.15625,0.21412930956078213,690.14401,0.45013347
728.1875,0.21358262423623486,690.16902,0.44979844
728.21875,0.2127275577881207,690.19402,0.44940885
728.25,0.21227935615708649,690.21902,0.44897003
728.28125,0.2122403803245667,690.24402,0.44848738
728.3125,0.21149555900087225,690.26903,0.44796631
728.34375,0.21073033149505882,690.29403,0.44741215
728.375,0.21055818514208147,690.31903,0.44683013
728.375,0.21050074407969743,690.34403,0.44622535
728.40625,0.2098414508358134,690.36904,0.44560264
728.4375,0.21039546097635276,690.39404,0.44496662
728.46875,0.2107227833730616,690.41904,0.44432153
728.5,0.2105047885943171,690.44404,0.44367128
728.53125,0.21148547074408364,690.46905,0.44301935
728.5625,0.21168873392936083,690.49405,0.44236875
728.59375,0.211401217129623,690.51905,0.44172199
728.625,0.2114324862958703,690.54405,0.44108106
728.65625,0.2121545429383599,690.56906,0.44044740
728.6875,0.21183488583972787,690.59406,0.43982185
728.71875,0.2116775799787376,690.61906,0.43920470
728.75,0.2125743814002904,690.64406,0.43859565
728.78125,0.21226835825614765,690.66907,0.43799382
728.8125,0.2117370097751804,690.69407,0.43739777
728.84375,0.21261788063049825,690.71907,0.43680554
728.875,0.21196675378993157,690.74407,0.43621465
728.90625,0.21149705975355293,690.76908,0.43562221
728.9375,0.21171886719272826,690.79408,0.43502487
728.96875,0.2121451115574653,690.81908,0.43441897
729.0,0.21230456909669582,690.84408,0.43380055
729.03125,0.2115081361260608,690.86909,0.43316546
729.0625,0.21184928632943312,690.89409,0.43250937
729.09375,0.21092636710731316,690.91909,0.43182793
729.125,0.21082720447561032,690.94409,0.43111678
729.125,0.21143052295808917,690.96910,0.43037168
729.15625,0.21093848726867392,690.99410,0.42958858
729.1875,0.209692251302404,691.01910,0.42876368
729.21875,0.21068406768944892,691.04410,0.42789355
729.25,0.21056990596160774,691.06911,0.42697518
729.28125,0.2099309685901598,691.09411,0.42600607
729.3125,0.2093872022884543,691.11911,0.42498430
729.34375,0.20970132634038474,691.14411,0.42390859
729.375,0.20876715052156347,691.16912,0.42277836
729.40625,0.20801241516230584,691.19412,0.42159382
729.4375,0.2082640382842239,691.21912,0.42035593
729.46875,0.20870216777526618,691.24412,0.41906655
729.5,0.2076860866270266,691.26913,0.41772838
729.53125,0.20859695916586618,691.29413,0.41634502
729.5625,0.2082234000288017,691.31913,0.41492099
729.59375,0.20772526696556315,691.34413,0.41346171
729.625,0.2075900242833132,691.36914,0.41197350
729.65625,0.20734830469562204,691.39414,0.41046356
729.6875,0.20693094879854856,691.41914,0.40893995
729.71875,0.20600784522707338,691.44414,0.40741154
729.75,0.20683208926700491,691.46915,0.40588798
729.78125,0.20622432256072176,691.49415,0.40437961
729.8125,0.20585745416921808,691.51915,0.40289743
729.84375,0.20586842137310857,691.54415,0.40145298
729.875,0.20581990827852137,691.56916,0.40005829
729.875,0.20488606169128099,691.59416,0.39872577
729.90625,0.20540518349166026,691.61916,0.39746813
729.9375,0.206155163864006,691.64416,0.39629822
729.96875,0.20637028630580645,691.66917,0.39522899
730.0,0.20632532444584406,691.69417,0.39427334
730.03125,0.20738148986975546,691.71917,0.39344399
730.0625,0.207497803487098,691.74417,0.39275339
730.09375,0.20744050699875471,691.76918,0.39221360
730.125,0.20804063866358258,691.79418,0.39183615
730.15625,0.20837706608345097,691.81918,0.39163197
730.1875,0.20812954090261104,691.84418,0.39161124
730.21875,0.20827521305701713,691.86919,0.39178333
730.25,0.207905594239849,691.89419,0.39215669
730.28125,0.20683353337789656,691.91919,0.39273874
730.3125,0.20751074133888214,691.94419,0.39353585
730.34375,0.20799466684797074,691.96920,0.39455322
730.375,0.2075669389709136,691.99420,0.39579488
730.40625,0.2074997863427246,692.01920,0.39726359
730.4375,0.2078085507194486,692.04420,0.39896086
730.46875,0.2074571015494071,692.06921,0.40088688
730.5,0.2078133741072279,692.09421,0.40304056
730.53125,0.20746853084366368,692.11921,0.40541950
730.5625,0.20737633441634717,692.14421,0.40802002
730.59375,0.20650719267556972,692.16922,0.41083717
730.625,0.2068703999155198,692.19422,0.41386478
730.625,0.20691516255902398,692.21922,0.41709546
730.65625,0.20669845030936151,692.24422,0.42052071
730.6875,0.20582375010477294,692.26923,0.42413093
730.71875,0.20586470417035407,692.29423,0.42791549
730.75,0.20549503856086915,692.31923,0.43186283
730.78125,0.20553411241743147,692.34423,0.43596047
730.8125,0.2050645862265449,692.36924,0.44019514
730.84375,0.20508097072856912,692.39424,0.44455282
730.875,0.20429484032538958,692.41924,0.44901887
730.90625,0.20475160333284592,692.44424,0.45357803
730.9375,0.20441386415217644,692.46925,0.45821457
730.96875,0.2037116644732997,692.49425,0.46291237
731.0,0.20434911203488548,692.51925,0.46765494
731.03125,0.20486796749095493,692.54425,0.47242555
731.0625,0.20465608452169948,692.56926,0.47720730
731.09375,0.2036631668727873,692.59426,0.48198319
731.125,0.20384678173130533,692.61926,0.48673617
731.15625,0.20384435300537052,692.64426,0.49144927
731.1875,0.2027684263183892,692.66927,0.49610557
731.21875,0.20257381741124447,692.69427,0.50068837
731.25,0.20187170332905668,692.71927,0.50518117
731.28125,0.20054937319870814,692.74427,0.50956775
731.3125,0.20089468008046518,692.76928,0.51383223
731.34375,0.1999984801932383,692.79428,0.51795912
731.375,0.19977553286903116,692.81928,0.52193334
731.375,0.19921777618414915,692.84428,0.52574025
731.40625,0.19956552871645217,692.86929,0.52936573
731.4375,0.19909526516919407,692.89429,0.53279617
731.46875,0.19865283596471783,692.91929,0.53601852
731.5,0.19928369062050633,692.94429,0.53902027
731.53125,0.19901304209384818,692.96930,0.54178953
731.5625,0.19791139578820616,692.99430,0.54431500
731.59375,0.19787530763791883,693.01930,0.54658599
731.625,0.1977159292143541,693.04430,0.54859245
731.65625,0.1976364378650035,693.06931,0.55032498
731.6875,0.19707282541124982,693.09431,0.55177478
731.71875,0.19764911551373265,693.11931,0.55293376
731.75,0.19707734620093842,693.14431,0.55379446
731.78125,0.19709531878501596,693.16932,0.55435010
731.8125,0.19780696297374067,693.19432,0.55459456
731.84375,0.19771008492525388,693.21932,0.55452245
731.875,0.19648440143010892,693.24432,0.55412907
731.90625,0.19714427921130429,693.26933,0.55341041
731.9375,0.19692521396710005,693.29433,0.55236325
731.96875,0.1962984922973975,693.31933,0.55098510
732.0,0.19638889802730541,693.34433,0.54927425
732.03125,0.1962564006136862,693.36934,0.54722984
732.0625,0.19603047228427672,693.39434,0.54485180
732.09375,0.1951978668955502,693.41934,0.54214099
732.125,0.19590392555283753,693.44434,0.53909914
732.125,0.19510615264602504,693.46935,0.53572897
732.15625,0.19464917586414254,693.49435,0.53203415
732.1875,0.19450080397860214,693.51935,0.52801940
732.21875,0.19362984529215255,693.54435,0.52369050
732.25,0.19377223775948327,693.56936,0.51905436
732.28125,0.19357999199148823,693.59436,0.51411900
732.3125,0.19372240569505184,693.61936,0.50889364
732.34375,0.19336341382681843,693.64436,0.50338869
732.375,0.1931947505904119,693.66937,0.49761580
732.40625,0.19384352938634253,693.69437,0.49158787
732.4375,0.19326464460721682,693.71937,0.48531905
732.46875,0.19345090284082878,693.74437,0.47882475
732.5,0.19446256486608604,693.76938,0.47212162
732.53125,0.1943933667094334,693.79438,0.46522756
732.5625,0.19399009297636416,693.81938,0.45816166
732.59375,0.19499212054784942,693.84438,0.45094418
732.625,0.1950341794488092,693.86939,0.44359649
732.65625,0.1952441332130611,693.89439,0.43614099
732.6875,0.19465679129264835,693.91939,0.42860106
732.71875,0.19501616087354712,693.94439,0.42100097
732.75,0.19546857010483432,693.96940,0.41336575
732.78125,0.19411661856262674,693.99440,0.40572113
732.8125,0.19492633013107108,694.01940,0.39809337
732.84375,0.19470251648745873,694.04440,0.39050916
732.875,0.19426082059959804,694.06941,0.38299551
732.875,0.1947137781834345,694.09441,0.37557954
732.90625,0.19462899418679946,694.11941,0.36828840
732.9375,0.1940222042405093,694.14441,0.36114910
