Time (ps), Potential energy per cell (eV), Kinetic energy per cell (eV), Total energy per cell (eV), Temperature (C), Pressure (GPa), Volume per cell (Å^3)
2.60900000e+01, 1.57936445e+00, 9.12931480e-01, 2.49229593e+00, 1.49253653e+03, 6.13142151e-02, 8.25599538e+01
2.61000000e+01, 1.58827035e+00, 9.06586927e-01, 2.49485728e+00, 1.48026563e+03, 3.78453837e-02, 8.25602468e+01
2.61100000e+01, 1.58575222e+00, 9.09654460e-01, 2.49540668e+00, 1.48619849e+03, -4.07579233e-02, 8.25604274e+01
2.61200000e+01, 1.56321220e+00, 9.31571041e-01, 2.49478324e+00, 1.52858701e+03, -2.15442227e-01, 8.25602319e+01
2.61300000e+01, 1.54170037e+00, 9.51100858e-01, 2.49280123e+00, 1.56635933e+03, -3.88502770e-01, 8.25592003e+01
2.61400000e+01, 1.54145657e+00, 9.49869827e-01, 2.49132640e+00, 1.56397841e+03, -4.54863721e-01, 8.25573404e+01
2.61500000e+01, 1.55473929e+00, 9.38700644e-01, 2.49343993e+00, 1.54237626e+03, -4.21305972e-01, 8.25551630e+01
2.61600000e+01, 1.54052135e+00, 9.49019637e-01, 2.48954099e+00, 1.56233407e+03, -4.50505726e-01, 8.25531462e+01
2.61700000e+01, 1.53413336e+00, 9.52935762e-01, 2.48706912e+00, 1.56990818e+03, -3.81639713e-01, 8.25509898e+01
2.61800000e+01, 1.55930967e+00, 9.29746290e-01, 2.48905596e+00, 1.52505779e+03, -2.20264937e-01, 8.25491629e+01
2.61900000e+01, 1.56799780e+00, 9.20608856e-01, 2.48860666e+00, 1.50738522e+03, -1.50423583e-01, 8.25481084e+01
2.62000000e+01, 1.55895465e+00, 9.26878805e-01, 2.48583346e+00, 1.51951183e+03, -2.10518557e-01, 8.25473881e+01
2.62100000e+01, 1.56693241e+00, 9.20546209e-01, 2.48747862e+00, 1.50726406e+03, -1.99226670e-01, 8.25463802e+01
2.62200000e+01, 1.57204101e+00, 9.14721641e-01, 2.48676265e+00, 1.49599885e+03, -1.49605946e-01, 8.25454263e+01
2.62300000e+01, 1.57783536e+00, 9.09401052e-01, 2.48723641e+00, 1.48570838e+03, -2.16045252e-03, 8.25447100e+01
2.62400000e+01, 1.58127492e+00, 9.06589702e-01, 2.48786462e+00, 1.48027099e+03, 1.61100181e-01, 8.25446991e+01
2.62500000e+01, 1.57200424e+00, 9.14726612e-01, 2.48673085e+00, 1.49600846e+03, 2.61878606e-01, 8.25454696e+01
2.62600000e+01, 1.57400107e+00, 9.10196213e-01, 2.48419728e+00, 1.48724629e+03, 2.93112581e-01, 8.25467222e+01
2.62700000e+01, 1.62086876e+00, 8.67789261e-01, 2.48865802e+00, 1.40522767e+03, 4.56551974e-01, 8.25481244e+01
2.62800000e+01, 1.65235584e+00, 8.40449861e-01, 2.49280570e+00, 1.35235096e+03, 5.54950749e-01, 8.25503087e+01
2.62900000e+01, 1.63043693e+00, 8.62555748e-01, 2.49299268e+00, 1.39510561e+03, 4.18579654e-01, 8.25529639e+01
2.63000000e+01, 1.59895065e+00, 8.95932469e-01, 2.49488312e+00, 1.45965900e+03, 2.04098380e-01, 8.25549667e+01
2.63100000e+01, 1.57979121e+00, 9.12194671e-01, 2.49198588e+00, 1.49111148e+03, 5.41907285e-02, 8.25559429e+01
2.63200000e+01, 1.61531045e+00, 8.81822269e-01, 2.49713272e+00, 1.43236869e+03, 8.69771227e-02, 8.25562018e+01
2.63300000e+01, 1.62837745e+00, 8.74046402e-01, 2.50242385e+00, 1.41732950e+03, 8.13704050e-02, 8.25566176e+01
2.63400000e+01, 1.56954586e+00, 9.29784820e-01, 2.49933068e+00, 1.52513231e+03, -1.75164590e-01, 8.25570066e+01
2.63500000e+01, 1.52104696e+00, 9.76662659e-01, 2.49770962e+00, 1.61579801e+03, -4.21803952e-01, 8.25561678e+01
2.63600000e+01, 1.51803105e+00, 9.77519911e-01, 2.49555096e+00, 1.61745600e+03, -4.68292430e-01, 8.25541486e+01
2.63700000e+01, 1.55872295e+00, 9.36344481e-01, 2.49506743e+00, 1.53781925e+03, -2.17888087e-01, 8.25519070e+01
2.63800000e+01, 1.60086656e+00, 8.95813461e-01, 2.49668002e+00, 1.45942883e+03, 1.61401150e-02, 8.25508638e+01
2.63900000e+01, 1.59085982e+00, 9.05489573e-01, 2.49634939e+00, 1.47814325e+03, 5.95325877e-02, 8.25509405e+01
2.64000000e+01, 1.55487530e+00, 9.35643387e-01, 2.49051869e+00, 1.53646327e+03, -2.89847114e-02, 8.25512249e+01
2.64100000e+01, 1.57404345e+00, 9.21136621e-01, 2.49518007e+00, 1.50840596e+03, 7.49819185e-02, 8.25510858e+01
2.64200000e+01, 1.59349350e+00, 9.00671229e-01, 2.49416472e+00, 1.46882417e+03, 2.18237975e-01, 8.25514441e+01
2.64300000e+01, 1.60271993e+00, 8.93624806e-01, 2.49634474e+00, 1.45519579e+03, 2.94503346e-01, 8.25524880e+01
2.64400000e+01, 1.60525496e+00, 8.90028794e-01, 2.49528376e+00, 1.44824080e+03, 3.36596297e-01, 8.25538969e+01
2.64500000e+01, 1.61337625e+00, 8.87598813e-01, 2.50097506e+00, 1.44354101e+03, 2.14432244e-01, 8.25555073e+01
2.64600000e+01, 1.57864243e+00, 9.18817279e-01, 2.49745971e+00, 1.50392016e+03, 2.08739838e-02, 8.25565331e+01
2.64700000e+01, 1.55218530e+00, 9.44446137e-01, 2.49663144e+00, 1.55348853e+03, -5.41321100e-02, 8.25566325e+01
2.64800000e+01, 1.55920576e+00, 9.36487450e-01, 2.49569321e+00, 1.53809576e+03, 1.07895721e-02, 8.25563729e+01
2.64900000e+01, 1.58854219e+00, 9.09749661e-01, 2.49829185e+00, 1.48638262e+03, 1.72293757e-01, 8.25564241e+01
2.65000000e+01, 1.59503288e+00, 9.03567034e-01, 2.49859991e+00, 1.47442490e+03, 2.50935860e-01, 8.25572482e+01
2.65100000e+01, 1.57194717e+00, 9.24420832e-01, 2.49636800e+00, 1.51475790e+03, 1.52397364e-01, 8.25584487e+01
2.65200000e+01, 1.56381235e+00, 9.32551153e-01, 2.49636351e+00, 1.53048263e+03, 6.17702066e-02, 8.25591776e+01
2.65300000e+01, 1.56477019e+00, 9.32366897e-01, 2.49713709e+00, 1.53012626e+03, -9.76880557e-03, 8.25594727e+01
2.65400000e+01, 1.55290933e+00, 9.40351914e-01, 2.49326124e+00, 1.54556996e+03, -1.63771285e-01, 8.25594255e+01
2.65500000e+01, 1.55255821e+00, 9.40502352e-01, 2.49306056e+00, 1.54586092e+03, -2.05964984e-01, 8.25586412e+01
2.65600000e+01, 1.56062763e+00, 9.30962427e-01, 2.49159006e+00, 1.52740990e+03, -1.35958096e-01, 8.25576550e+01
2.65700000e+01, 1.58264077e+00, 9.09855183e-01, 2.49249595e+00, 1.48658671e+03, -4.22669268e-02, 8.25570038e+01
2.65800000e+01, 1.59395065e+00, 8.97947779e-01, 2.49189843e+00, 1.46355678e+03, 1.12922697e-01, 8.25568010e+01
2.65900000e+01, 1.59732591e+00, 8.93752742e-01, 2.49107865e+00, 1.45544323e+03, 2.25435318e-01, 8.25573410e+01
2.66000000e+01, 1.61953857e+00, 8.71626458e-01, 2.49116503e+00, 1.41264913e+03, 3.56398017e-01, 8.25584194e+01
2.66100000e+01, 1.65845758e+00, 8.39078069e-01, 2.49753565e+00, 1.34969780e+03, 4.39164106e-01, 8.25601247e+01
2.66200000e+01, 1.64156729e+00, 8.59846908e-01, 2.50141420e+00, 1.38986648e+03, 2.82938105e-01, 8.25622261e+01
2.66300000e+01, 1.56560760e+00, 9.30928027e-01, 2.49653563e+00, 1.52734337e+03, -6.71704749e-02, 8.25635798e+01
2.66400000e+01, 1.53348096e+00, 9.63923092e-01, 2.49740406e+00, 1.59115861e+03, -3.07829089e-01, 8.25632578e+01
2.66500000e+01, 1.54571754e+00, 9.53360988e-01, 2.49907853e+00, 1.57073061e+03, -3.07230011e-01, 8.25617840e+01
2.66600000e+01, 1.56027203e+00, 9.34931391e-01, 2.49520342e+00, 1.53508621e+03, -2.39272083e-01, 8.25603131e+01
2.66700000e+01, 1.58747111e+00, 9.10458634e-01, 2.49792975e+00, 1.48775383e+03, -9.90388536e-02, 8.25591674e+01
2.66800000e+01, 1.58537904e+00, 9.09007101e-01, 2.49438614e+00, 1.48494645e+03, -4.96068028e-02, 8.25586929e+01
2.66900000e+01, 1.59192144e+00, 9.03460256e-01, 2.49538170e+00, 1.47421838e+03, 5.40456158e-02, 8.25584550e+01
2.67000000e+01, 1.60200106e+00, 8.96265678e-01, 2.49826674e+00, 1.46030346e+03, 1.04519218e-01, 8.25587132e+01
2.67100000e+01, 1.58820331e+00, 9.08091932e-01, 2.49629524e+00, 1.48317643e+03, 4.67664681e-02, 8.25592130e+01
2.67200000e+01, 1.58098426e+00, 9.16623731e-01, 2.49760799e+00, 1.49967765e+03, -6.25420588e-02, 8.25594363e+01
2.67300000e+01, 1.56811374e+00, 9.29875422e-01, 2.49798916e+00, 1.52530754e+03, -2.25570225e-01, 8.25591365e+01
2.67400000e+01, 1.54321626e+00, 9.52294116e-01, 2.49551037e+00, 1.56866719e+03, -3.56489792e-01, 8.25580564e+01
2.67500000e+01, 1.52827022e+00, 9.63947062e-01, 2.49221729e+00, 1.59120497e+03, -4.49950660e-01, 8.25563498e+01
2.67600000e+01, 1.55592523e+00, 9.35187626e-01, 2.49111286e+00, 1.53558179e+03, -3.20119748e-01, 8.25541959e+01
2.67700000e+01, 1.60471671e+00, 8.90165049e-01, 2.49488176e+00, 1.44850433e+03, -7.30340209e-02, 8.25526634e+01
2.67800000e+01, 1.58989863e+00, 9.06807253e-01, 2.49670589e+00, 1.48069175e+03, -9.69087400e-02, 8.25523134e+01
2.67900000e+01, 1.52402981e+00, 9.63497313e-01, 2.48752713e+00, 1.59033512e+03, -2.32669110e-01, 8.25518492e+01
2.68000000e+01, 1.54313848e+00, 9.46426704e-01, 2.48956519e+00, 1.55731912e+03, -1.41740632e-01, 8.25507352e+01
2.68100000e+01, 1.59266825e+00, 9.02788156e-01, 2.49545641e+00, 1.47291848e+03, 2.62384570e-02, 8.25500565e+01
2.68200000e+01, 1.57738800e+00, 9.10916765e-01, 2.48830476e+00, 1.48863990e+03, 5.24336644e-02, 8.25501815e+01
2.68300000e+01, 1.58663029e+00, 9.02415235e-01, 2.48904552e+00, 1.47219722e+03, 2.40578316e-01, 8.25504320e+01
2.68400000e+01, 1.61793336e+00, 8.76199746e-01, 2.49413311e+00, 1.42149425e+03, 4.31663423e-01, 8.25515828e+01
2.68500000e+01, 1.60757791e+00, 8.86382296e-01, 2.49396020e+00, 1.44118816e+03, 4.33628434e-01, 8.25536481e+01
2.68600000e+01, 1.58140254e+00, 9.10359809e-01, 2.49176235e+00, 1.48756270e+03, 2.87703560e-01, 8.25557228e+01
2.68700000e+01, 1.58189023e+00, 9.10536242e-01, 2.49242647e+00, 1.48790394e+03, 2.11555411e-01, 8.25570993e+01
2.68800000e+01, 1.61250024e+00, 8.83199267e-01, 2.49569951e+00, 1.43503192e+03, 1.60073555e-01, 8.25581113e+01
2.68900000e+01, 1.62451559e+00, 8.75536205e-01, 2.50005180e+00, 1.42021091e+03, 9.22574998e-02, 8.25588769e+01
2.69000000e+01, 1.58106243e+00, 9.15658217e-01, 2.49672065e+00, 1.49781027e+03, -5.81622475e-02, 8.25593180e+01
2.69100000e+01, 1.55916632e+00, 9.32641640e-01, 2.49180796e+00, 1.53065764e+03, -7.21066197e-02, 8.25590391e+01
2.69200000e+01, 1.61691816e+00, 8.82680264e-01, 2.49959843e+00, 1.43402812e+03, 1.34617478e-01, 8.25586935e+01
2.69300000e+01, 1.63315535e+00, 8.70289647e-01, 2.50344500e+00, 1.41006362e+03, 1.77543622e-01, 8.25593373e+01
2.69400000e+01, 1.57419444e+00, 9.23340575e-01, 2.49753502e+00, 1.51266859e+03, -7.54431543e-02, 8.25601866e+01
2.69500000e+01, 1.55126922e+00, 9.46369609e-01, 2.49763883e+00, 1.55720869e+03, -2.02487247e-01, 8.25598250e+01
2.69600000e+01, 1.56747750e+00, 9.32873494e-01, 2.50035099e+00, 1.53110607e+03, -1.83771290e-01, 8.25588554e+01
2.69700000e+01, 1.57754222e+00, 9.21132665e-01, 2.49867488e+00, 1.50839831e+03, -7.66869490e-02, 8.25579754e+01
2.69800000e+01, 1.58980292e+00, 9.05639827e-01, 2.49544274e+00, 1.47843385e+03, 5.10749941e-02, 8.25576079e+01
2.69900000e+01, 1.61611404e+00, 8.86814501e-01, 2.50292854e+00, 1.44202409e+03, 1.78049075e-01, 8.25578519e+01
2.70000000e+01, 1.58779611e+00, 9.10606610e-01, 2.49840272e+00, 1.48804003e+03, 7.25656215e-02, 8.25587035e+01
2.70100000e+01, 1.57746728e+00, 9.18954080e-01, 2.49642136e+00, 1.50418474e+03, -5.40699549e-02, 8.25590504e+01
2.70200000e+01, 1.61179726e+00, 8.92172951e-01, 2.50397021e+00, 1.45238778e+03, -5.21828142e-02, 8.25587911e+01
2.70300000e+01, 1.60464406e+00, 8.97001188e-01, 2.50164525e+00, 1.46172600e+03, -1.91718113e-01, 8.25585409e+01
2.70400000e+01, 1.58433017e+00, 9.19112003e-01, 2.50344217e+00, 1.50449018e+03, -3.52975954e-01, 8.25576228e+01
2.70500000e+01, 1.55812567e+00, 9.41331249e-01, 2.49945692e+00, 1.54746408e+03, -5.10691817e-01, 8.25559330e+01
2.70600000e+01, 1.56776356e+00, 9.31261136e-01, 2.49902469e+00, 1.52798763e+03, -4.54160355e-01, 8.25534885e+01
2.70700000e+01, 1.59700608e+00, 9.06421952e-01, 2.50342803e+00, 1.47994655e+03, -2.69348205e-01, 8.25513145e+01
2.70800000e+01, 1.58504841e+00, 9.14132238e-01, 2.49918065e+00, 1.49485889e+03, -2.18576760e-01, 8.25500250e+01
2.70900000e+01, 1.58810497e+00, 9.11370245e-01, 2.49947522e+00, 1.48951697e+03, -1.07475635e-01, 8.25489786e+01
2.71000000e+01, 1.61538015e+00, 8.87098846e-01, 2.50247899e+00, 1.44257403e+03, 9.82960026e-02, 8.25484638e+01
2.71100000e+01, 1.62533980e+00, 8.77888106e-01, 2.50322791e+00, 1.42475968e+03, 1.96028762e-01, 8.25489337e+01
2.71200000e+01, 1.61420803e+00, 8.90044275e-01, 2.50425231e+00, 1.44827074e+03, 1.58619400e-01, 8.25498713e+01
2.71300000e+01, 1.58821522e+00, 9.17385942e-01, 2.50560117e+00, 1.50115183e+03, 3.09753526e-02, 8.25506299e+01
2.71400000e+01, 1.56123241e+00, 9.39516098e-01, 2.50074851e+00, 1.54395342e+03, -8.18657079e-02, 8.25507776e+01
2.71500000e+01, 1.58805680e+00, 9.15975515e-01, 2.50403232e+00, 1.49842395e+03, 3.36478391e-02, 8.25503854e+01
2.71600000e+01, 1.63000351e+00, 8.75082818e-01, 2.50508633e+00, 1.41933402e+03, 3.00310714e-01, 8.25505459e+01
2.71700000e+01, 1.65267023e+00, 8.54480403e-01, 2.50715063e+00, 1.37948721e+03, 5.10057304e-01, 8.25519826e+01
2.71800000e+01, 1.65012269e+00, 8.60511757e-01, 2.51063445e+00, 1.39115236e+03, 5.09422690e-01, 8.25544230e+01
2.71900000e+01, 1.61210577e+00, 8.98427369e-01, 2.51053314e+00, 1.46448435e+03, 3.00765043e-01, 8.25568605e+01
2.72000000e+01, 1.57321950e+00, 9.33106808e-01, 2.50632631e+00, 1.53155731e+03, 7.36078980e-02, 8.25582995e+01
2.72100000e+01, 1.59676011e+00, 9.11524542e-01, 2.50828465e+00, 1.48981539e+03, 5.00805496e-02, 8.25586513e+01
2.72200000e+01, 1.62901190e+00, 8.86563676e-01, 2.51557558e+00, 1.44153897e+03, 1.68033920e-02, 8.25588905e+01
2.72300000e+01, 1.56790673e+00, 9.41551245e-01, 2.50945798e+00, 1.54788957e+03, -2.21861955e-01, 8.25589705e+01
2.72400000e+01, 1.51912543e+00, 9.84764232e-01, 2.50388966e+00, 1.63146713e+03, -3.86442524e-01, 8.25579081e+01
2.72500000e+01, 1.54352207e+00, 9.66963482e-01, 2.51048555e+00, 1.59703898e+03, -3.17798298e-01, 8.25560582e+01
2.72600000e+01, 1.54188140e+00, 9.65708471e-01, 2.50758987e+00, 1.59461168e+03, -3.31797732e-01, 8.25545367e+01
2.72700000e+01, 1.52261079e+00, 9.78396416e-01, 2.50100720e+00, 1.61915124e+03, -4.18040222e-01, 8.25529484e+01
2.72800000e+01, 1.54597947e+00, 9.53602979e-01, 2.49958245e+00, 1.57119864e+03, -2.19628624e-01, 8.25509473e+01
2.72900000e+01, 1.59600498e+00, 9.07568009e-01, 2.50357299e+00, 1.48216312e+03, 1.02313743e-01, 8.25498958e+01
2.73000000e+01, 1.59481120e+00, 9.07601385e-01, 2.50241259e+00, 1.48222767e+03, 1.31786373e-01, 8.25503849e+01
2.73100000e+01, 1.56384052e+00, 9.37371926e-01, 2.50121244e+00, 1.53980641e+03, -4.13050696e-02, 8.25510151e+01
2.73200000e+01, 1.53135407e+00, 9.68144792e-01, 2.49949886e+00, 1.59932373e+03, -2.00256283e-01, 8.25508169e+01
2.73300000e+01, 1.53028976e+00, 9.64546479e-01, 2.49483624e+00, 1.59236429e+03, -2.31745424e-01, 8.25498581e+01
2.73400000e+01, 1.58044601e+00, 9.18173912e-01, 2.49861992e+00, 1.50267583e+03, -7.62904490e-02, 8.25487486e+01
2.73500000e+01, 1.60872600e+00, 8.87370527e-01, 2.49609653e+00, 1.44309949e+03, 2.83560457e-02, 8.25483831e+01
2.73600000e+01, 1.61931276e+00, 8.79863629e-01, 2.49917639e+00, 1.42858051e+03, 1.69582121e-01, 8.25485183e+01
2.73700000e+01, 1.59947771e+00, 8.98850176e-01, 2.49832788e+00, 1.46530210e+03, 1.69435022e-01, 8.25493293e+01
2.73800000e+01, 1.58247423e+00, 9.14478341e-01, 2.49695257e+00, 1.49552829e+03, 1.22702371e-01, 8.25501397e+01
2.73900000e+01, 1.60403184e+00, 8.93539212e-01, 2.49757105e+00, 1.45503024e+03, 1.86308063e-01, 8.25507264e+01
2.74000000e+01, 1.64279753e+00, 8.61839730e-01, 2.50463726e+00, 1.39372077e+03, 3.28842902e-01, 8.25516175e+01
2.74100000e+01, 1.63278824e+00, 8.70361957e-01, 2.50315020e+00, 1.41020348e+03, 3.29839035e-01, 8.25531907e+01
2.74200000e+01, 1.59853295e+00, 9.07224866e-01, 2.50575781e+00, 1.48149945e+03, 1.35314459e-01, 8.25547688e+01
2.74300000e+01, 1.54863318e+00, 9.52819124e-01, 2.50145231e+00, 1.56968260e+03, -5.44107279e-02, 8.25554159e+01
2.74400000e+01, 1.54266337e+00, 9.55295666e-01, 2.49795903e+00, 1.57447244e+03, -4.66094788e-02, 8.25551550e+01
2.74500000e+01, 1.60503729e+00, 8.97427221e-01, 2.50246452e+00, 1.46254998e+03, 1.29971683e-01, 8.25549314e+01
2.74600000e+01, 1.63132958e+00, 8.78198035e-01, 2.50952762e+00, 1.42535911e+03, 1.85408683e-01, 8.25555530e+01
2.74700000e+01, 1.55632027e+00, 9.41080452e-01, 2.49740073e+00, 1.54697901e+03, -8.02221494e-02, 8.25564398e+01
2.74800000e+01, 1.54994966e+00, 9.47689705e-01, 2.49763937e+00, 1.55976187e+03, -1.40043620e-01, 8.25560554e+01
2.74900000e+01, 1.61515772e+00, 8.89243683e-01, 2.50440140e+00, 1.44672233e+03, 1.16746211e-01, 8.25553847e+01
2.75000000e+01, 1.62036593e+00, 8.87228070e-01, 2.50759400e+00, 1.44282396e+03, 2.34620112e-01, 8.25559430e+01
2.75100000e+01, 1.55394676e+00, 9.43208945e-01, 2.49715570e+00, 1.55109570e+03, 7.97985801e-02, 8.25570653e+01
2.75200000e+01, 1.56653181e+00, 9.32235277e-01, 2.49876709e+00, 1.52987170e+03, 1.95852928e-01, 8.25574468e+01
2.75300000e+01, 1.63195942e+00, 8.73063360e-01, 2.50502278e+00, 1.41542822e+03, 5.37630830e-01, 8.25583836e+01
2.75400000e+01, 1.64851704e+00, 8.58694142e-01, 2.50721118e+00, 1.38763694e+03, 5.95872827e-01, 8.25609563e+01
2.75500000e+01, 1.61418096e+00, 8.89927527e-01, 2.50410849e+00, 1.44804494e+03, 3.56188121e-01, 8.25638077e+01
2.75600000e+01, 1.59368392e+00, 9.13377975e-01, 2.50706189e+00, 1.49340009e+03, 2.16810318e-01, 8.25655121e+01
2.75700000e+01, 1.57281600e+00, 9.35268828e-01, 2.50808483e+00, 1.53573884e+03, 8.15564522e-02, 8.25665493e+01
2.75800000e+01, 1.54248681e+00, 9.60871341e-01, 2.50335815e+00, 1.58525626e+03, -9.69626521e-02, 8.25669392e+01
2.75900000e+01, 1.55158259e+00, 9.51591784e-01, 2.50317438e+00, 1.56730882e+03, -1.03067130e-01, 8.25664746e+01
2.76000000e+01, 1.57867091e+00, 9.25255417e-01, 2.50392632e+00, 1.51637206e+03, 4.19170192e-02, 8.25659808e+01
2.76100000e+01, 1.58754147e+00, 9.17185419e-01, 2.50472689e+00, 1.50076400e+03, 1.89990862e-02, 8.25661810e+01
2.76200000e+01, 1.56793945e+00, 9.34242144e-01, 2.50218159e+00, 1.53375315e+03, -1.57381355e-01, 8.25662714e+01
2.76300000e+01, 1.55099988e+00, 9.50061492e-01, 2.50106137e+00, 1.56434910e+03, -3.16120084e-01, 8.25655177e+01
2.76400000e+01, 1.55504621e+00, 9.44343149e-01, 2.49938936e+00, 1.55328935e+03, -2.79676967e-01, 8.25640041e+01
2.76500000e+01, 1.57947527e+00, 9.19106369e-01, 2.49858164e+00, 1.50447928e+03, -9.65908820e-02, 8.25626650e+01
2.76600000e+01, 1.60251066e+00, 8.99893493e-01, 2.50240415e+00, 1.46731996e+03, 9.39466390e-02, 8.25622022e+01
2.76700000e+01, 1.57554871e+00, 9.24215975e-01, 2.49976468e+00, 1.51436169e+03, 8.29475722e-02, 8.25626514e+01
2.76800000e+01, 1.54740552e+00, 9.49495597e-01, 2.49690112e+00, 1.56325461e+03, -1.01273647e-02, 8.25630479e+01
2.76900000e+01, 1.55885438e+00, 9.39137151e-01, 2.49799153e+00, 1.54322051e+03, 6.60085485e-02, 8.25629990e+01
2.77000000e+01, 1.57946366e+00, 9.18563162e-01, 2.49802682e+00, 1.50342868e+03, 1.58477062e-01, 8.25633144e+01
2.77100000e+01, 1.58076347e+00, 9.18215748e-01, 2.49897922e+00, 1.50275675e+03, 1.39951775e-01, 8.25640724e+01
2.77200000e+01, 1.56313121e+00, 9.32232695e-01, 2.49536390e+00, 1.52986671e+03, 6.80084437e-02, 8.25647418e+01
2.77300000e+01, 1.56530018e+00, 9.32013219e-01, 2.49731340e+00, 1.52944222e+03, 4.81599847e-02, 8.25650669e+01
2.77400000e+01, 1.55774304e+00, 9.39349386e-01, 2.49709243e+00, 1.54363099e+03, -3.91295980e-02, 8.25652969e+01
2.77500000e+01, 1.54415434e+00, 9.48472815e-01, 2.49262716e+00, 1.56127647e+03, -1.11939919e-01, 8.25651091e+01
2.77600000e+01, 1.55869189e+00, 9.36657311e-01, 2.49534921e+00, 1.53842429e+03, -8.16998123e-02, 8.25645729e+01
2.77700000e+01, 1.55198718e+00, 9.44665394e-01, 2.49665257e+00, 1.55391259e+03, -1.70271853e-01, 8.25641813e+01
2.77800000e+01, 1.51136438e+00, 9.78214898e-01, 2.48957927e+00, 1.61880017e+03, -2.89013273e-01, 8.25633659e+01
2.77900000e+01, 1.52424441e+00, 9.60210623e-01, 2.48445503e+00, 1.58397838e+03, -1.57501391e-01, 8.25619821e+01
2.78000000e+01, 1.61573124e+00, 8.76053995e-01, 2.49178523e+00, 1.42121236e+03, 2.12462922e-01, 8.25612278e+01
2.78100000e+01, 1.65123274e+00, 8.45578392e-01, 2.49681113e+00, 1.36226997e+03, 3.52246825e-01, 8.25622442e+01
2.78200000e+01, 1.58121842e+00, 9.09944183e-01, 2.49116260e+00, 1.48675884e+03, 3.17155303e-03, 8.25639296e+01
2.78300000e+01, 1.52082642e+00, 9.67795027e-01, 2.48862145e+00, 1.59864726e+03, -3.21694738e-01, 8.25639443e+01
2.78400000e+01, 1.53318332e+00, 9.55018432e-01, 2.48820175e+00, 1.57393624e+03, -2.88473822e-01, 8.25624041e+01
2.78500000e+01, 1.58527432e+00, 9.06831191e-01, 2.49210551e+00, 1.48073805e+03, -9.97559887e-02, 8.25610230e+01
2.78600000e+01, 1.60074347e+00, 8.89643039e-01, 2.49038651e+00, 1.44749472e+03, 8.84997020e-03, 8.25605450e+01
2.78700000e+01, 1.58655856e+00, 9.03317562e-01, 2.48987613e+00, 1.47394240e+03, -1.58376024e-02, 8.25605869e+01
2.78800000e+01, 1.57728363e+00, 9.10110462e-01, 2.48739410e+00, 1.48708044e+03, -3.63285371e-02, 8.25605106e+01
2.78900000e+01, 1.60153759e+00, 8.93065146e-01, 2.49460274e+00, 1.45411336e+03, 9.60513268e-04, 8.25603363e+01
2.79000000e+01, 1.57963460e+00, 9.11400015e-01, 2.49103461e+00, 1.48957454e+03, -7.74521085e-02, 8.25603404e+01
2.79100000e+01, 1.56010761e+00, 9.28090685e-01, 2.48819830e+00, 1.52185571e+03, -1.41303692e-01, 8.25599692e+01
2.79200000e+01, 1.58607980e+00, 9.07609449e-01, 2.49368925e+00, 1.48224327e+03, -2.35397463e-02, 8.25592924e+01
2.79300000e+01, 1.58214621e+00, 9.09111249e-01, 2.49125746e+00, 1.48514788e+03, -4.51327659e-03, 8.25591793e+01
2.79400000e+01, 1.57116461e+00, 9.17541852e-01, 2.48870646e+00, 1.50145338e+03, 5.45350077e-02, 8.25591572e+01
2.79500000e+01, 1.60077034e+00, 8.91926607e-01, 2.49269695e+00, 1.45191133e+03, 2.22237209e-01, 8.25594178e+01
2.79600000e+01, 1.61357571e+00, 8.81093447e-01, 2.49466915e+00, 1.43095908e+03, 3.15623296e-01, 8.25604809e+01
2.79700000e+01, 1.59487633e+00, 8.95308758e-01, 2.49018508e+00, 1.45845269e+03, 3.01872313e-01, 8.25619910e+01
2.79800000e+01, 1.62173027e+00, 8.76062262e-01, 2.49779253e+00, 1.42122835e+03, 4.10731414e-01, 8.25634354e+01
2.79900000e+01, 1.61689941e+00, 8.83294104e-01, 2.50019352e+00, 1.43521534e+03, 4.40680471e-01, 8.25654008e+01
2.80000000e+01, 1.57793188e+00, 9.15770546e-01, 2.49370242e+00, 1.49802752e+03, 2.97581279e-01, 8.25675096e+01
2.80100000e+01, 1.59292037e+00, 9.04615468e-01, 2.49753584e+00, 1.47645266e+03, 2.90947775e-01, 8.25689335e+01
2.80200000e+01, 1.61074277e+00, 8.89267718e-01, 2.50001048e+00, 1.44676881e+03, 2.89535429e-01, 8.25703257e+01
2.80300000e+01, 1.59635770e+00, 9.03679627e-01, 2.50003733e+00, 1.47464266e+03, 2.40457753e-01, 8.25717111e+01
2.80400000e+01, 1.57242464e+00, 9.27056463e-01, 2.49948110e+00, 1.51985544e+03, 1.39352488e-01, 8.25728616e+01
2.80500000e+01, 1.56530583e+00, 9.33890882e-01, 2.49919671e+00, 1.53307378e+03, 1.03100554e-01, 8.25735282e+01
2.80600000e+01, 1.58227478e+00, 9.16706947e-01, 2.49898173e+00, 1.49983860e+03, 6.72162190e-02, 8.25740213e+01
2.80700000e+01, 1.57678718e+00, 9.27551299e-01, 2.50433848e+00, 1.52081249e+03, -1.19622910e-01, 8.25743425e+01
2.80800000e+01, 1.51861699e+00, 9.71853545e-01, 2.49047054e+00, 1.60649677e+03, -3.81758915e-01, 8.25737694e+01
2.80900000e+01, 1.56095032e+00, 9.34946062e-01, 2.49589639e+00, 1.53511459e+03, -2.77895274e-01, 8.25719415e+01
