Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
4.80000000e+01, -2.92633185e+00, 1.00800000e+03
4.81000000e+01, -2.92484984e+00, 1.00500000e+03
4.82000000e+01, -2.92385900e+00, 1.00300000e+03
4.83000000e+01, -2.92336336e+00, 1.00200000e+03
4.84000000e+01, -2.92981073e+00, 1.01500000e+03
4.85000000e+01, -2.93081036e+00, 1.01700000e+03
4.86000000e+01, -2.93033586e+00, 1.01600000e+03
4.87000000e+01, -2.93378526e+00, 1.02300000e+03
4.88000000e+01, -2.93184974e+00, 1.01900000e+03
4.89000000e+01, -2.93284942e+00, 1.02100000e+03
4.90000000e+01, -2.92646348e+00, 1.00800000e+03
4.91000000e+01, -2.92498130e+00, 1.00500000e+03
4.92000000e+01, -2.92349161e+00, 1.00200000e+03
4.93000000e+01, -2.92149363e+00, 9.98000000e+02
4.94000000e+01, -2.92299236e+00, 1.00100000e+03
4.95000000e+01, -2.92048961e+00, 9.96000000e+02
4.96000000e+01, -2.91897726e+00, 9.93000000e+02
4.97000000e+01, -2.92348149e+00, 1.00200000e+03
4.98000000e+01, -2.92298425e+00, 1.00100000e+03
4.99000000e+01, -2.92646959e+00, 1.00800000e+03
5.00000000e+01, -2.92548452e+00, 1.00600000e+03
5.01000000e+01, -2.92199922e+00, 9.99000000e+02
5.02000000e+01, -2.92449448e+00, 1.00400000e+03
5.03000000e+01, -2.92549348e+00, 1.00600000e+03
5.04000000e+01, -2.92549943e+00, 1.00600000e+03
5.05000000e+01, -2.92699420e+00, 1.00900000e+03
5.06000000e+01, -2.92898131e+00, 1.01300000e+03
5.07000000e+01, -2.92751113e+00, 1.01000000e+03
5.08000000e+01, -2.93097433e+00, 1.01700000e+03
5.09000000e+01, -2.93197324e+00, 1.01900000e+03
5.10000000e+01, -2.93051753e+00, 1.01600000e+03
5.11000000e+01, -2.93053309e+00, 1.01600000e+03
5.12000000e+01, -2.93104051e+00, 1.01700000e+03
5.13000000e+01, -2.93007272e+00, 1.01500000e+03
5.14000000e+01, -2.92811289e+00, 1.01100000e+03
5.15000000e+01, -2.93304483e+00, 1.02100000e+03
5.16000000e+01, -2.93159370e+00, 1.01800000e+03
5.17000000e+01, -2.93013533e+00, 1.01500000e+03
5.18000000e+01, -2.92718530e+00, 1.00900000e+03
5.19000000e+01, -2.92620188e+00, 1.00700000e+03
5.20000000e+01, -2.92670488e+00, 1.00800000e+03
5.21000000e+01, -2.92671254e+00, 1.00800000e+03
5.22000000e+01, -2.92820607e+00, 1.01100000e+03
5.23000000e+01, -2.92920469e+00, 1.01300000e+03
5.24000000e+01, -2.92723880e+00, 1.00900000e+03
5.25000000e+01, -2.93021179e+00, 1.01500000e+03
5.26000000e+01, -2.93071833e+00, 1.01600000e+03
5.27000000e+01, -2.92777191e+00, 1.01000000e+03
5.28000000e+01, -2.92280619e+00, 1.00000000e+03
5.29000000e+01, -2.92130393e+00, 9.97000000e+02
5.30000000e+01, -2.92380235e+00, 1.00200000e+03
5.31000000e+01, -2.92280523e+00, 1.00000000e+03
5.32000000e+01, -2.91828486e+00, 9.91000000e+02
5.33000000e+01, -2.91878065e+00, 9.92000000e+02
5.34000000e+01, -2.91268785e+00, 9.80000000e+02
5.35000000e+01, -2.90857055e+00, 9.72000000e+02
5.36000000e+01, -2.91366176e+00, 9.82000000e+02
5.37000000e+01, -2.90646520e+00, 9.68000000e+02
5.38000000e+01, -2.90849678e+00, 9.72000000e+02
5.39000000e+01, -2.91103581e+00, 9.77000000e+02
5.40000000e+01, -2.91101423e+00, 9.77000000e+02
5.41000000e+01, -2.91252564e+00, 9.80000000e+02
5.42000000e+01, -2.91403524e+00, 9.83000000e+02
5.43000000e+01, -2.91044616e+00, 9.76000000e+02
5.44000000e+01, -2.90991123e+00, 9.75000000e+02
5.45000000e+01, -2.91193505e+00, 9.79000000e+02
5.46000000e+01, -2.91547793e+00, 9.86000000e+02
5.47000000e+01, -2.91698401e+00, 9.89000000e+02
5.48000000e+01, -2.91798400e+00, 9.91000000e+02
5.49000000e+01, -2.91747096e+00, 9.90000000e+02
5.50000000e+01, -2.91645068e+00, 9.88000000e+02
5.51000000e+01, -2.91896369e+00, 9.93000000e+02
5.52000000e+01, -2.91592700e+00, 9.87000000e+02
5.53000000e+01, -2.91235641e+00, 9.80000000e+02
5.54000000e+01, -2.91233815e+00, 9.80000000e+02
5.55000000e+01, -2.91129846e+00, 9.78000000e+02
5.56000000e+01, -2.90974232e+00, 9.75000000e+02
5.57000000e+01, -2.90766405e+00, 9.71000000e+02
5.58000000e+01, -2.90969314e+00, 9.75000000e+02
5.59000000e+01, -2.90606776e+00, 9.68000000e+02
5.60000000e+01, -2.90655493e+00, 9.69000000e+02
5.61000000e+01, -2.90910016e+00, 9.74000000e+02
5.62000000e+01, -2.91265726e+00, 9.81000000e+02
5.63000000e+01, -2.91467478e+00, 9.85000000e+02
5.64000000e+01, -2.91820209e+00, 9.92000000e+02
5.65000000e+01, -2.91668059e+00, 9.89000000e+02
5.66000000e+01, -2.91362819e+00, 9.83000000e+02
5.67000000e+01, -2.91157431e+00, 9.79000000e+02
5.68000000e+01, -2.91053310e+00, 9.77000000e+02
5.69000000e+01, -2.90640159e+00, 9.69000000e+02
5.70000000e+01, -2.90378726e+00, 9.64000000e+02
5.71000000e+01, -2.90479137e+00, 9.66000000e+02
5.72000000e+01, -2.90424321e+00, 9.65000000e+02
5.73000000e+01, -2.90782592e+00, 9.72000000e+02
5.74000000e+01, -2.90470516e+00, 9.66000000e+02
5.75000000e+01, -2.90725634e+00, 9.71000000e+02
5.76000000e+01, -2.90464943e+00, 9.66000000e+02
5.77000000e+01, -2.90046138e+00, 9.58000000e+02
5.78000000e+01, -2.89780776e+00, 9.53000000e+02
5.79000000e+01, -2.89776612e+00, 9.53000000e+02
5.80000000e+01, -2.90138373e+00, 9.60000000e+02
5.81000000e+01, -2.90082744e+00, 9.59000000e+02
5.82000000e+01, -2.90339152e+00, 9.64000000e+02
5.83000000e+01, -2.90075991e+00, 9.59000000e+02
5.84000000e+01, -2.90124511e+00, 9.60000000e+02
5.85000000e+01, -2.89912248e+00, 9.56000000e+02
5.86000000e+01, -2.89908402e+00, 9.56000000e+02
5.87000000e+01, -2.89747412e+00, 9.53000000e+02
5.88000000e+01, -2.89795750e+00, 9.54000000e+02
5.89000000e+01, -2.89739307e+00, 9.53000000e+02
5.90000000e+01, -2.90567706e+00, 9.69000000e+02
5.91000000e+01, -2.90254477e+00, 9.63000000e+02
5.92000000e+01, -2.90147337e+00, 9.61000000e+02
5.93000000e+01, -2.89935426e+00, 9.57000000e+02
5.94000000e+01, -2.90192274e+00, 9.62000000e+02
5.95000000e+01, -2.90032844e+00, 9.59000000e+02
5.96000000e+01, -2.89820339e+00, 9.55000000e+02
5.97000000e+01, -2.89816476e+00, 9.55000000e+02
5.98000000e+01, -2.90385245e+00, 9.66000000e+02
5.99000000e+01, -2.90537391e+00, 9.69000000e+02
6.00000000e+01, -2.90843406e+00, 9.75000000e+02
6.01000000e+01, -2.90687213e+00, 9.72000000e+02
6.02000000e+01, -2.90684850e+00, 9.72000000e+02
6.03000000e+01, -2.90527931e+00, 9.69000000e+02
6.04000000e+01, -2.90628413e+00, 9.71000000e+02
6.05000000e+01, -2.90625977e+00, 9.71000000e+02
6.06000000e+01, -2.91237677e+00, 9.83000000e+02
6.07000000e+01, -2.91591054e+00, 9.90000000e+02
6.08000000e+01, -2.91842116e+00, 9.95000000e+02
6.09000000e+01, -2.92142306e+00, 1.00100000e+03
6.10000000e+01, -2.92142388e+00, 1.00100000e+03
6.11000000e+01, -2.92192395e+00, 1.00200000e+03
6.12000000e+01, -2.92142633e+00, 1.00100000e+03
6.13000000e+01, -2.92491148e+00, 1.00800000e+03
6.14000000e+01, -2.91993290e+00, 9.98000000e+02
6.15000000e+01, -2.91842600e+00, 9.95000000e+02
6.16000000e+01, -2.91892418e+00, 9.96000000e+02
6.17000000e+01, -2.91791590e+00, 9.94000000e+02
6.18000000e+01, -2.91740775e+00, 9.93000000e+02
6.19000000e+01, -2.91941212e+00, 9.97000000e+02
6.20000000e+01, -2.91790291e+00, 9.94000000e+02
6.21000000e+01, -2.91638673e+00, 9.91000000e+02
6.22000000e+01, -2.91637945e+00, 9.91000000e+02
6.23000000e+01, -2.91788351e+00, 9.94000000e+02
6.24000000e+01, -2.91687163e+00, 9.92000000e+02
6.25000000e+01, -2.91887727e+00, 9.96000000e+02
6.26000000e+01, -2.91837181e+00, 9.95000000e+02
6.27000000e+01, -2.91635370e+00, 9.91000000e+02
6.28000000e+01, -2.91584170e+00, 9.90000000e+02
6.29000000e+01, -2.91583370e+00, 9.90000000e+02
6.30000000e+01, -2.91481458e+00, 9.88000000e+02
6.31000000e+01, -2.91531082e+00, 9.89000000e+02
6.32000000e+01, -2.91276784e+00, 9.84000000e+02
6.33000000e+01, -2.91020795e+00, 9.79000000e+02
6.34000000e+01, -2.90660327e+00, 9.72000000e+02
6.35000000e+01, -2.90606620e+00, 9.71000000e+02
6.36000000e+01, -2.90707184e+00, 9.73000000e+02
6.37000000e+01, -2.90858957e+00, 9.76000000e+02
6.38000000e+01, -2.91163486e+00, 9.82000000e+02
6.39000000e+01, -2.91162063e+00, 9.82000000e+02
6.40000000e+01, -2.91363894e+00, 9.86000000e+02
6.41000000e+01, -2.91666130e+00, 9.92000000e+02
6.42000000e+01, -2.91514065e+00, 9.89000000e+02
6.43000000e+01, -2.91462621e+00, 9.88000000e+02
6.44000000e+01, -2.91512264e+00, 9.89000000e+02
6.45000000e+01, -2.90952173e+00, 9.78000000e+02
6.46000000e+01, -2.90591288e+00, 9.71000000e+02
6.47000000e+01, -2.90537490e+00, 9.70000000e+02
6.48000000e+01, -2.90792206e+00, 9.75000000e+02
6.49000000e+01, -2.91198835e+00, 9.83000000e+02
6.50000000e+01, -2.91501775e+00, 9.89000000e+02
6.51000000e+01, -2.90890540e+00, 9.77000000e+02
6.52000000e+01, -2.90580744e+00, 9.71000000e+02
6.53000000e+01, -2.90164834e+00, 9.63000000e+02
6.54000000e+01, -2.90627067e+00, 9.72000000e+02
6.55000000e+01, -2.90727671e+00, 9.74000000e+02
6.56000000e+01, -2.90365019e+00, 9.67000000e+02
6.57000000e+01, -2.90825666e+00, 9.76000000e+02
6.58000000e+01, -2.90977270e+00, 9.79000000e+02
6.59000000e+01, -2.90822205e+00, 9.76000000e+02
6.60000000e+01, -2.90563556e+00, 9.71000000e+02
6.61000000e+01, -2.90199568e+00, 9.64000000e+02
6.62000000e+01, -2.90507033e+00, 9.70000000e+02
6.63000000e+01, -2.90194494e+00, 9.64000000e+02
6.64000000e+01, -2.90810293e+00, 9.76000000e+02
6.65000000e+01, -2.90705900e+00, 9.74000000e+02
6.66000000e+01, -2.90806483e+00, 9.76000000e+02
6.67000000e+01, -2.90907014e+00, 9.78000000e+02
6.68000000e+01, -2.90802992e+00, 9.76000000e+02
6.69000000e+01, -2.91563771e+00, 9.91000000e+02
6.70000000e+01, -2.91613524e+00, 9.92000000e+02
6.71000000e+01, -2.91612924e+00, 9.92000000e+02
6.72000000e+01, -2.91913834e+00, 9.98000000e+02
6.73000000e+01, -2.92013786e+00, 1.00000000e+03
6.74000000e+01, -2.92113686e+00, 1.00200000e+03
6.75000000e+01, -2.92063909e+00, 1.00100000e+03
6.76000000e+01, -2.92014008e+00, 1.00000000e+03
6.77000000e+01, -2.92113908e+00, 1.00200000e+03
6.78000000e+01, -2.92263532e+00, 1.00500000e+03
6.79000000e+01, -2.92412932e+00, 1.00800000e+03
6.80000000e+01, -2.92363891e+00, 1.00700000e+03
6.81000000e+01, -2.92314726e+00, 1.00600000e+03
6.82000000e+01, -2.92809730e+00, 1.01600000e+03
6.83000000e+01, -2.92366006e+00, 1.00700000e+03
6.84000000e+01, -2.92515253e+00, 1.01000000e+03
6.85000000e+01, -2.92317567e+00, 1.00600000e+03
6.86000000e+01, -2.92861756e+00, 1.01700000e+03
6.87000000e+01, -2.92764560e+00, 1.01500000e+03
6.88000000e+01, -2.92568210e+00, 1.01100000e+03
6.89000000e+01, -2.92618436e+00, 1.01200000e+03
6.90000000e+01, -2.92321977e+00, 1.00600000e+03
6.91000000e+01, -2.92023307e+00, 1.00000000e+03
6.92000000e+01, -2.91772680e+00, 9.95000000e+02
6.93000000e+01, -2.91671714e+00, 9.93000000e+02
6.94000000e+01, -2.91266756e+00, 9.85000000e+02
6.95000000e+01, -2.90857918e+00, 9.77000000e+02
6.96000000e+01, -2.90702476e+00, 9.74000000e+02
6.97000000e+01, -2.90751892e+00, 9.75000000e+02
6.98000000e+01, -2.90852535e+00, 9.77000000e+02
6.99000000e+01, -2.90799665e+00, 9.76000000e+02
7.00000000e+01, -2.90386402e+00, 9.68000000e+02
7.01000000e+01, -2.90384079e+00, 9.68000000e+02
7.02000000e+01, -2.90793284e+00, 9.76000000e+02
7.03000000e+01, -2.90224830e+00, 9.65000000e+02
7.04000000e+01, -2.90377495e+00, 9.68000000e+02
7.05000000e+01, -2.90478384e+00, 9.70000000e+02
7.06000000e+01, -2.90165985e+00, 9.64000000e+02
7.07000000e+01, -2.90318749e+00, 9.67000000e+02
7.08000000e+01, -2.89796620e+00, 9.57000000e+02
7.09000000e+01, -2.89426446e+00, 9.50000000e+02
7.10000000e+01, -2.89685297e+00, 9.55000000e+02
7.11000000e+01, -2.89786657e+00, 9.57000000e+02
7.12000000e+01, -2.90355001e+00, 9.68000000e+02
7.13000000e+01, -2.90301037e+00, 9.67000000e+02
7.14000000e+01, -2.90195164e+00, 9.65000000e+02
7.15000000e+01, -2.90502588e+00, 9.71000000e+02
7.16000000e+01, -2.90808539e+00, 9.77000000e+02
7.17000000e+01, -2.91467829e+00, 9.90000000e+02
7.18000000e+01, -2.92318425e+00, 1.00700000e+03
7.19000000e+01, -2.92665275e+00, 1.01400000e+03
7.20000000e+01, -2.92813953e+00, 1.01700000e+03
7.21000000e+01, -2.92962399e+00, 1.02000000e+03
7.22000000e+01, -2.92718072e+00, 1.01500000e+03
7.23000000e+01, -2.92669817e+00, 1.01400000e+03
7.24000000e+01, -2.92522631e+00, 1.01100000e+03
7.25000000e+01, -2.92225766e+00, 1.00500000e+03
7.26000000e+01, -2.92275837e+00, 1.00600000e+03
7.27000000e+01, -2.91776744e+00, 9.96000000e+02
7.28000000e+01, -2.91423822e+00, 9.89000000e+02
7.29000000e+01, -2.91574501e+00, 9.92000000e+02
7.30000000e+01, -2.91473042e+00, 9.90000000e+02
7.31000000e+01, -2.91371241e+00, 9.88000000e+02
7.32000000e+01, -2.91420997e+00, 9.89000000e+02
7.33000000e+01, -2.91873189e+00, 9.98000000e+02
7.34000000e+01, -2.91166683e+00, 9.84000000e+02
7.35000000e+01, -2.90859773e+00, 9.78000000e+02
7.36000000e+01, -2.90292701e+00, 9.67000000e+02
7.37000000e+01, -2.90651062e+00, 9.74000000e+02
7.38000000e+01, -2.90546500e+00, 9.72000000e+02
7.39000000e+01, -2.90027508e+00, 9.62000000e+02
7.40000000e+01, -2.90128729e+00, 9.64000000e+02
7.41000000e+01, -2.90488010e+00, 9.71000000e+02
7.42000000e+01, -2.90691575e+00, 9.75000000e+02
7.43000000e+01, -2.90741125e+00, 9.76000000e+02
7.44000000e+01, -2.90688234e+00, 9.75000000e+02
7.45000000e+01, -2.90891241e+00, 9.79000000e+02
7.46000000e+01, -2.91498961e+00, 9.91000000e+02
7.47000000e+01, -2.91245446e+00, 9.86000000e+02
7.48000000e+01, -2.91295187e+00, 9.87000000e+02
7.49000000e+01, -2.91496537e+00, 9.91000000e+02
7.50000000e+01, -2.91697344e+00, 9.95000000e+02
7.51000000e+01, -2.92246740e+00, 1.00600000e+03
7.52000000e+01, -2.92346443e+00, 1.00800000e+03
7.53000000e+01, -2.92594376e+00, 1.01300000e+03
7.54000000e+01, -2.92446939e+00, 1.01000000e+03
7.55000000e+01, -2.92099858e+00, 1.00300000e+03
7.56000000e+01, -2.92398268e+00, 1.00900000e+03
7.57000000e+01, -2.92793729e+00, 1.01700000e+03
7.58000000e+01, -2.92548415e+00, 1.01200000e+03
7.59000000e+01, -2.92301554e+00, 1.00700000e+03
7.60000000e+01, -2.92152834e+00, 1.00400000e+03
7.61000000e+01, -2.92451012e+00, 1.01000000e+03
7.62000000e+01, -2.92253253e+00, 1.00600000e+03
7.63000000e+01, -2.92352950e+00, 1.00800000e+03
7.64000000e+01, -2.92600875e+00, 1.01300000e+03
7.65000000e+01, -2.92304690e+00, 1.00700000e+03
7.66000000e+01, -2.92255469e+00, 1.00600000e+03
7.67000000e+01, -2.92056656e+00, 1.00200000e+03
7.68000000e+01, -2.91956886e+00, 1.00000000e+03
7.69000000e+01, -2.91856786e+00, 9.98000000e+02
7.70000000e+01, -2.91756355e+00, 9.96000000e+02
7.71000000e+01, -2.91756094e+00, 9.96000000e+02
7.72000000e+01, -2.91755834e+00, 9.96000000e+02
7.73000000e+01, -2.91705349e+00, 9.95000000e+02
7.74000000e+01, -2.91805426e+00, 9.97000000e+02
7.75000000e+01, -2.92055358e+00, 1.00200000e+03
7.76000000e+01, -2.91855486e+00, 9.98000000e+02
7.77000000e+01, -2.91704830e+00, 9.95000000e+02
7.78000000e+01, -2.91804910e+00, 9.97000000e+02
7.79000000e+01, -2.91654038e+00, 9.94000000e+02
7.80000000e+01, -2.91603325e+00, 9.93000000e+02
7.81000000e+01, -2.91198423e+00, 9.85000000e+02
7.82000000e+01, -2.91095830e+00, 9.83000000e+02
7.83000000e+01, -2.90992900e+00, 9.81000000e+02
7.84000000e+01, -2.91093509e+00, 9.83000000e+02
7.85000000e+01, -2.91041524e+00, 9.82000000e+02
7.86000000e+01, -2.91142097e+00, 9.84000000e+02
7.87000000e+01, -2.90886358e+00, 9.79000000e+02
7.88000000e+01, -2.91037993e+00, 9.82000000e+02
7.89000000e+01, -2.91240093e+00, 9.86000000e+02
7.90000000e+01, -2.90985005e+00, 9.81000000e+02
7.91000000e+01, -2.91034733e+00, 9.82000000e+02
7.92000000e+01, -2.90367250e+00, 9.69000000e+02
7.93000000e+01, -2.90210223e+00, 9.66000000e+02
7.94000000e+01, -2.90825334e+00, 9.78000000e+02
7.95000000e+01, -2.91078905e+00, 9.83000000e+02
7.96000000e+01, -2.91382088e+00, 9.89000000e+02
7.97000000e+01, -2.91178758e+00, 9.85000000e+02
7.98000000e+01, -2.91481455e+00, 9.91000000e+02
7.99000000e+01, -2.91177244e+00, 9.85000000e+02
8.00000000e+01, -2.91530371e+00, 9.92000000e+02
8.01000000e+01, -2.91680851e+00, 9.95000000e+02
8.02000000e+01, -2.91831065e+00, 9.98000000e+02
8.03000000e+01, -2.91377993e+00, 9.89000000e+02
8.04000000e+01, -2.91579121e+00, 9.93000000e+02
8.05000000e+01, -2.91729513e+00, 9.96000000e+02
8.06000000e+01, -2.91326037e+00, 9.88000000e+02
8.07000000e+01, -2.91274655e+00, 9.87000000e+02
8.08000000e+01, -2.91576875e+00, 9.93000000e+02
8.09000000e+01, -2.91677044e+00, 9.95000000e+02
8.10000000e+01, -2.91827261e+00, 9.98000000e+02
8.11000000e+01, -2.92027138e+00, 1.00200000e+03
8.12000000e+01, -2.91777136e+00, 9.97000000e+02
8.13000000e+01, -2.91676549e+00, 9.95000000e+02
8.14000000e+01, -2.91474831e+00, 9.91000000e+02
8.15000000e+01, -2.91423796e+00, 9.90000000e+02
8.16000000e+01, -2.91119227e+00, 9.84000000e+02
8.17000000e+01, -2.91118238e+00, 9.84000000e+02
8.18000000e+01, -2.90964579e+00, 9.81000000e+02
8.19000000e+01, -2.90759117e+00, 9.77000000e+02
8.20000000e+01, -2.90449687e+00, 9.71000000e+02
8.21000000e+01, -2.90499359e+00, 9.72000000e+02
8.22000000e+01, -2.90702969e+00, 9.76000000e+02
8.23000000e+01, -2.90547566e+00, 9.73000000e+02
8.24000000e+01, -2.90699828e+00, 9.76000000e+02
8.25000000e+01, -2.90851807e+00, 9.79000000e+02
8.26000000e+01, -2.90285543e+00, 9.68000000e+02
8.27000000e+01, -2.90797453e+00, 9.78000000e+02
8.28000000e+01, -2.91000190e+00, 9.82000000e+02
8.29000000e+01, -2.91049984e+00, 9.83000000e+02
8.30000000e+01, -2.90998059e+00, 9.82000000e+02
8.31000000e+01, -2.90690529e+00, 9.76000000e+02
8.32000000e+01, -2.90791421e+00, 9.78000000e+02
8.33000000e+01, -2.90892230e+00, 9.80000000e+02
8.34000000e+01, -2.90839971e+00, 9.79000000e+02
8.35000000e+01, -2.90940739e+00, 9.81000000e+02
8.36000000e+01, -2.91041423e+00, 9.83000000e+02
8.37000000e+01, -2.90989507e+00, 9.82000000e+02
8.38000000e+01, -2.91191674e+00, 9.86000000e+02
8.39000000e+01, -2.90987581e+00, 9.82000000e+02
8.40000000e+01, -2.90474723e+00, 9.72000000e+02
8.41000000e+01, -2.90163434e+00, 9.66000000e+02
8.42000000e+01, -2.90419509e+00, 9.71000000e+02
8.43000000e+01, -2.90314669e+00, 9.69000000e+02
8.44000000e+01, -2.90570136e+00, 9.74000000e+02
8.45000000e+01, -2.89896731e+00, 9.61000000e+02
8.46000000e+01, -2.89842320e+00, 9.60000000e+02
8.47000000e+01, -2.90254848e+00, 9.68000000e+02
8.48000000e+01, -2.90356127e+00, 9.70000000e+02
8.49000000e+01, -2.90508732e+00, 9.73000000e+02
8.50000000e+01, -2.90814498e+00, 9.79000000e+02
8.51000000e+01, -2.90864296e+00, 9.80000000e+02
8.52000000e+01, -2.90812062e+00, 9.79000000e+02
8.53000000e+01, -2.91419961e+00, 9.91000000e+02
8.54000000e+01, -2.91671068e+00, 9.96000000e+02
8.55000000e+01, -2.91670833e+00, 9.96000000e+02
8.56000000e+01, -2.92070601e+00, 1.00400000e+03
8.57000000e+01, -2.92220014e+00, 1.00700000e+03
8.58000000e+01, -2.92369156e+00, 1.01000000e+03
8.59000000e+01, -2.92270628e+00, 1.00800000e+03
8.60000000e+01, -2.92072285e+00, 1.00400000e+03
8.61000000e+01, -2.91772815e+00, 9.98000000e+02
8.62000000e+01, -2.91622172e+00, 9.95000000e+02
8.63000000e+01, -2.91772408e+00, 9.98000000e+02
8.64000000e+01, -2.92468821e+00, 1.01200000e+03
8.65000000e+01, -2.92568228e+00, 1.01400000e+03
8.66000000e+01, -2.92913014e+00, 1.02100000e+03
8.67000000e+01, -2.93255845e+00, 1.02800000e+03
8.68000000e+01, -2.93208776e+00, 1.02700000e+03
8.69000000e+01, -2.93064040e+00, 1.02400000e+03
8.70000000e+01, -2.93260337e+00, 1.02800000e+03
8.71000000e+01, -2.93164553e+00, 1.02600000e+03
8.72000000e+01, -2.92872770e+00, 1.02000000e+03
8.73000000e+01, -2.92775770e+00, 1.01800000e+03
8.74000000e+01, -2.92727652e+00, 1.01700000e+03
8.75000000e+01, -2.92383277e+00, 1.01000000e+03
8.76000000e+01, -2.91736104e+00, 9.97000000e+02
8.77000000e+01, -2.91836133e+00, 9.99000000e+02
8.78000000e+01, -2.91534870e+00, 9.93000000e+02
8.79000000e+01, -2.91885700e+00, 1.00000000e+03
8.80000000e+01, -2.91835675e+00, 9.99000000e+02
8.81000000e+01, -2.92234424e+00, 1.00700000e+03
8.82000000e+01, -2.92035815e+00, 1.00300000e+03
8.83000000e+01, -2.92135586e+00, 1.00500000e+03
8.84000000e+01, -2.92086093e+00, 1.00400000e+03
8.85000000e+01, -2.91636090e+00, 9.95000000e+02
8.86000000e+01, -2.91786334e+00, 9.98000000e+02
8.87000000e+01, -2.91130639e+00, 9.85000000e+02
8.88000000e+01, -2.90977271e+00, 9.82000000e+02
8.89000000e+01, -2.91128765e+00, 9.85000000e+02
8.90000000e+01, -2.91077128e+00, 9.84000000e+02
8.91000000e+01, -2.90411250e+00, 9.71000000e+02
8.92000000e+01, -2.90717608e+00, 9.77000000e+02
8.93000000e+01, -2.91073266e+00, 9.84000000e+02
8.94000000e+01, -2.90766551e+00, 9.78000000e+02
8.95000000e+01, -2.90765307e+00, 9.78000000e+02
8.96000000e+01, -2.90815163e+00, 9.79000000e+02
8.97000000e+01, -2.91170214e+00, 9.86000000e+02
8.98000000e+01, -2.90813193e+00, 9.79000000e+02
8.99000000e+01, -2.91218931e+00, 9.87000000e+02
9.00000000e+01, -2.91369948e+00, 9.90000000e+02
9.01000000e+01, -2.91821882e+00, 9.99000000e+02
9.02000000e+01, -2.91771751e+00, 9.98000000e+02
9.03000000e+01, -2.91871740e+00, 1.00000000e+03
9.04000000e+01, -2.91971640e+00, 1.00200000e+03
9.05000000e+01, -2.92071452e+00, 1.00400000e+03
9.06000000e+01, -2.91971971e+00, 1.00200000e+03
9.07000000e+01, -2.92220962e+00, 1.00700000e+03
9.08000000e+01, -2.91822541e+00, 9.99000000e+02
9.09000000e+01, -2.91822486e+00, 9.99000000e+02
9.10000000e+01, -2.92171559e+00, 1.00600000e+03
9.11000000e+01, -2.91922760e+00, 1.00100000e+03
9.12000000e+01, -2.91872839e+00, 1.00000000e+03
9.13000000e+01, -2.92171943e+00, 1.00600000e+03
9.14000000e+01, -2.92271575e+00, 1.00800000e+03
9.15000000e+01, -2.92765599e+00, 1.01800000e+03
9.16000000e+01, -2.93303951e+00, 1.02900000e+03
9.17000000e+01, -2.93547877e+00, 1.03400000e+03
9.18000000e+01, -2.93452895e+00, 1.03200000e+03
9.19000000e+01, -2.93211773e+00, 1.02700000e+03
9.20000000e+01, -2.92723982e+00, 1.01700000e+03
9.21000000e+01, -2.92970117e+00, 1.02200000e+03
9.22000000e+01, -2.92331211e+00, 1.00900000e+03
9.23000000e+01, -2.92480138e+00, 1.01200000e+03
9.24000000e+01, -2.92530167e+00, 1.01300000e+03
9.25000000e+01, -2.92283463e+00, 1.00800000e+03
9.26000000e+01, -2.91785386e+00, 9.98000000e+02
9.27000000e+01, -2.91684976e+00, 9.96000000e+02
9.28000000e+01, -2.91483553e+00, 9.92000000e+02
9.29000000e+01, -2.91583825e+00, 9.94000000e+02
9.30000000e+01, -2.92034180e+00, 1.00300000e+03
9.31000000e+01, -2.92382082e+00, 1.01000000e+03
9.32000000e+01, -2.92034876e+00, 1.00300000e+03
9.33000000e+01, -2.91835236e+00, 9.99000000e+02
9.34000000e+01, -2.91684806e+00, 9.96000000e+02
9.35000000e+01, -2.92084594e+00, 1.00400000e+03
9.36000000e+01, -2.92481635e+00, 1.01200000e+03
