Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
2.25463105, 9.68985388, -14.97876677, 10.53003331, 14.25352744, -7.51657508, 24.60428689, 1.42142276, 2.63646104
2.20092954, 9.60435940, -14.92874692, 10.52110509, 14.24162189, -7.51760183, 24.57229260, 1.43318935, 2.65558160
2.15603742, 9.54855860, -14.86216672, 10.52126201, 14.21585942, -7.50884061, 24.54485903, 1.46047890, 2.66872618
2.13398539, 9.53664740, -14.78223709, 10.52842924, 14.16536835, -7.49076506, 24.51752875, 1.50120341, 2.67788321
2.14765389, 9.55929216, -14.70202201, 10.53830073, 14.08571558, -7.46894484, 24.49156704, 1.55191548, 2.68848923
2.19810837, 9.58141818, -14.64299480, 10.54376363, 13.98238613, -7.45287470, 24.47094550, 1.60958607, 2.70273777
2.26624263, 9.56485746, -14.62318740, 10.53601650, 13.86396978, -7.45066894, 24.46035899, 1.67155725, 2.72098597
2.32732727, 9.50285307, -14.64126173, 10.51159097, 13.73657769, -7.46245605, 24.46281927, 1.73558313, 2.74204055
2.37101935, 9.42242504, -14.67423176, 10.47573629, 13.60605457, -7.47964508, 24.47650300, 1.79922503, 2.76361747
2.39524501, 9.35242740, -14.69735389, 10.43860011, 13.48064411, -7.48831134, 24.49574673, 1.86192484, 2.78152140
2.39909679, 9.30853678, -14.69494924, 10.40813546, 13.37199294, -7.47697462, 24.51290270, 1.92632216, 2.79104987
2.38176458, 9.29126322, -14.66430350, 10.38768396, 13.29354664, -7.44170952, 24.52046248, 1.99569231, 2.78806096
2.34264335, 9.29046918, -14.61125844, 10.37360502, 13.24755468, -7.38582837, 24.51450050, 2.07030824, 2.77044934
2.27778992, 9.29082218, -14.54246144, 10.35739343, 13.22092294, -7.31792326, 24.49585074, 2.14659715, 2.73875068
2.18236217, 9.27752327, -14.45882622, 10.33350941, 13.19908045, -7.24939538, 24.46726669, 2.21824800, 2.69529123
2.05926817, 9.23956631, -14.35356698, 10.30427881, 13.17569415, -7.19132008, 24.43224762, 2.27981180, 2.64430938
1.92550730, 9.17090194, -14.21797627, 10.27923217, 13.15347022, -7.15524488, 24.39783756, 2.32956770, 2.58957408
1.79946248, 9.07544499, -14.05448272, 10.27496576, 13.14171991, -7.14863984, 24.37846843, 2.36683142, 2.53471028
1.69455706, 8.96730252, -13.87782169, 10.31120811, 13.15181274, -7.16810116, 24.39242666, 2.39143539, 2.48267244
1.62593058, 8.87600945, -13.71976988, 10.39210490, 13.18328719, -7.19427433, 24.45227645, 2.40603300, 2.43388939
1.62907539, 8.85347123, -13.62623657, 10.49453318, 13.22444040, -7.19945448, 24.55313455, 2.41946517, 2.38886466
1.71652375, 8.91660497, -13.60756747, 10.58346829, 13.26993288, -7.16229940, 24.67834131, 2.44152164, 2.34914898
1.84897900, 9.01271452, -13.63387714, 10.63438620, 13.32601580, -7.08233555, 24.80861566, 2.47487981, 2.31759042
2.00089403, 9.09279395, -13.69024308, 10.63982795, 13.39353607, -6.98529200, 24.92132842, 2.51198217, 2.29702853
2.16264151, 9.13370252, -13.76613490, 10.59858301, 13.46619543, -6.90938172, 25.00388900, 2.54577079, 2.29135734
2.31871188, 9.13701503, -13.84062037, 10.51119062, 13.53829653, -6.88249123, 25.05554292, 2.57434674, 2.30093902
2.43430169, 9.11516522, -13.89607528, 10.38858251, 13.60779219, -6.90442287, 25.08172550, 2.60001800, 2.32293419
2.46067151, 9.08017474, -13.92021671, 10.25108071, 13.67288674, -6.95699439, 25.08845043, 2.62426658, 2.35477542
2.39265384, 9.03309195, -13.90878046, 10.11292241, 13.73192071, -7.02397229, 25.07932550, 2.64649700, 2.39547709
2.27490169, 8.96877809, -13.86640212, 9.98525121, 13.77908358, -7.09483410, 25.05706693, 2.66485544, 2.44509599
2.14802334, 8.89109767, -13.80152209, 9.87635456, 13.80493174, -7.16000591, 25.02558068, 2.67521128, 2.50393500
2.04461155, 8.81605448, -13.73585603, 9.79009889, 13.80211314, -7.21172706, 24.99073798, 2.67332877, 2.57095707
1.99447505, 8.77171722, -13.70300248, 9.73005446, 13.77547580, -7.24676480, 24.96296864, 2.66322166, 2.63844280
2.00261460, 8.77664661, -13.71757276, 9.69896728, 13.74676078, -7.26700025, 24.95326219, 2.65451947, 2.69010796
2.03814112, 8.82270251, -13.75648702, 9.69281980, 13.73842346, -7.27908552, 24.96643958, 2.65611043, 2.71034071
2.06524349, 8.88707818, -13.79660676, 9.69963071, 13.75445636, -7.29459143, 24.99874637, 2.67451865, 2.69426577
2.06495875, 8.94602988, -13.82922104, 9.70556137, 13.78374664, -7.32294348, 25.04205332, 2.71152952, 2.64635709
2.04857395, 8.98442812, -13.86075104, 9.69863250, 13.81252036, -7.36419635, 25.08844642, 2.76550924, 2.57646690
2.04656991, 8.99901172, -13.90278613, 9.67277155, 13.83092826, -7.41112218, 25.12921180, 2.83162115, 2.49697685
2.07259175, 8.99893546, -13.96041025, 9.63511717, 13.83433062, -7.45387915, 25.15883857, 2.90413656, 2.41750894
2.11323257, 9.00060962, -14.02872495, 9.60537578, 13.82156711, -7.47979123, 25.17595693, 2.97357298, 2.34583815
2.14964506, 9.01926159, -14.10053654, 9.60185881, 13.79311901, -7.47984758, 25.17892261, 3.02349853, 2.29137592
2.16881306, 9.06125837, -14.16940857, 9.62588948, 13.75307931, -7.46181388, 25.16459938, 3.03748154, 2.25818193
2.17012874, 9.12398590, -14.22989089, 9.66771198, 13.71051091, -7.44409959, 25.12831333, 3.01514404, 2.23582154
2.16099646, 9.19691094, -14.27829325, 9.71732985, 13.67338406, -7.43819340, 25.06841201, 2.97714688, 2.20053639
2.14672640, 9.26657313, -14.31425886, 9.76619468, 13.64321924, -7.44349879, 24.98749612, 2.94260168, 2.14119476
2.12439174, 9.31776289, -14.34146321, 9.80398078, 13.61656569, -7.45369052, 24.89067750, 2.91746989, 2.07037465
2.08376781, 9.33352091, -14.36490352, 9.81833511, 13.59039300, -7.46172264, 24.78555195, 2.90146099, 2.01084034
2.01909177, 9.30946740, -14.38265903, 9.80210405, 13.56720579, -7.46437741, 24.68066212, 2.89364558, 1.98092777
1.94201557, 9.26493559, -14.38215630, 9.75950315, 13.55593645, -7.46460142, 24.57937826, 2.89327312, 1.98617029
1.87109427, 9.22594710, -14.35449725, 9.70119847, 13.56942101, -7.47027704, 24.47958751, 2.89930393, 2.01795764
1.82183511, 9.20658057, -14.30725740, 9.63833123, 13.61466746, -7.48689447, 24.38068611, 2.91085878, 2.05796492
1.80097763, 9.20974456, -14.25762933, 9.58298263, 13.68282670, -7.50618505, 24.28386586, 2.92649988, 2.08597844
1.80181058, 9.23282357, -14.21564100, 9.54432285, 13.75460922, -7.50881437, 24.19094404, 2.94609125, 2.08653019
1.80857940, 9.27126990, -14.18042726, 9.51998455, 13.81069528, -7.47947359, 24.10508625, 2.97689270, 2.05419913
1.80525543, 9.32189204, -14.14537771, 9.49602481, 13.83464614, -7.41544353, 24.02805409, 3.02664164, 1.99304753
1.78627492, 9.38198845, -14.10756702, 9.45900132, 13.82289064, -7.32650716, 23.95869715, 3.08229767, 1.90990284
1.76039969, 9.44244982, -14.07131753, 9.40197184, 13.79040785, -7.22634161, 23.89664505, 3.11597970, 1.81116776
1.74172378, 9.48789530, -14.04455072, 9.32284818, 13.75544274, -7.12486095, 23.84499796, 3.10680907, 1.70321091
1.74114318, 9.50281431, -14.03322806, 9.22374873, 13.72878116, -7.02582076, 23.80457297, 3.05475080, 1.59515403
1.76160285, 9.48050264, -14.03972595, 9.11153031, 13.71233408, -6.93047195, 23.77431383, 2.98421142, 1.50397405
1.79806008, 9.42968306, -14.06302608, 8.99545009, 13.70369697, -6.83922153, 23.76240343, 2.93177187, 1.45025998
1.83698918, 9.37058725, -14.09917306, 8.88798408, 13.69903874, -6.75508890, 23.77907290, 2.92293623, 1.44534030
1.85501412, 9.32568150, -14.14036258, 8.79819872, 13.69727695, -6.68203902, 23.80992980, 2.95884094, 1.47389807
1.83175162, 9.31032017, -14.17719238, 8.72805764, 13.70200807, -6.62195338, 23.83124335, 3.03042748, 1.50971599
1.77546722, 9.32515552, -14.20755316, 8.67191163, 13.72213126, -6.57338181, 23.83268740, 3.12367827, 1.53575497
1.71123647, 9.35942157, -14.23740777, 8.61933295, 13.76382872, -6.53394122, 23.81392354, 3.21677247, 1.54188289
1.65434465, 9.40004105, -14.27115802, 8.56770981, 13.81951615, -6.50335320, 23.77154917, 3.28860955, 1.51647438
1.60733211, 9.43602351, -14.30957520, 8.53108947, 13.87159216, -6.48027641, 23.70624540, 3.33391274, 1.45645443
1.56965701, 9.46032741, -14.35360940, 8.52946592, 13.91008631, -6.46542231, 23.63670556, 3.36265920, 1.37340433
1.53979118, 9.47153509, -14.40435744, 8.57159737, 13.93546132, -6.46716830, 23.59217775, 3.38365154, 1.28215375
1.51652185, 9.47374812, -14.46203383, 8.65189248, 13.95343816, -6.49308756, 23.58798942, 3.40011270, 1.19035321
1.50097664, 9.47375693, -14.52570060, 8.75835884, 13.96952519, -6.53681569, 23.61701056, 3.41485824, 1.10443477
1.49656132, 9.47782814, -14.59298146, 8.87524768, 13.98592809, -6.57366975, 23.66262775, 3.43499099, 1.03759218
1.50778624, 9.49145897, -14.65729481, 8.99127152, 14.00247865, -6.57749157, 23.71063806, 3.46978044, 1.00961473
1.53617716, 9.51764219, -14.70854482, 9.10155443, 14.02004321, -6.54648482, 23.74968725, 3.52852562, 1.03956122
1.57853376, 9.55466616, -14.73821311, 9.19797609, 14.03278772, -6.50099507, 23.77281879, 3.61312728, 1.12881796
1.62554687, 9.58798748, -14.73801416, 9.26573487, 14.02472489, -6.45760603, 23.77880244, 3.71208702, 1.25613399
1.66308277, 9.59125374, -14.69738122, 9.29543089, 13.98153652, -6.41914410, 23.76800140, 3.80840266, 1.38874235
1.68175546, 9.55061314, -14.61409557, 9.29259159, 13.90525340, -6.38339792, 23.74374206, 3.88522948, 1.49037429
1.68071220, 9.48286812, -14.50957882, 9.27085791, 13.81112210, -6.34864223, 23.72225406, 3.92737853, 1.52580179
1.66108606, 9.40722761, -14.41120320, 9.24211539, 13.71568151, -6.31365202, 23.72003000, 3.94055019, 1.48838367
1.62537778, 9.33314368, -14.33356342, 9.21254265, 13.63123620, -6.27423674, 23.73432022, 3.94992728, 1.41619595
1.57759072, 9.26540997, -14.27716847, 9.18224133, 13.56737526, -6.22605665, 23.75427852, 3.97555664, 1.35209292
1.52166072, 9.20629854, -14.23383110, 9.15001931, 13.52771975, -6.17051214, 23.76553454, 4.02628372, 1.32062573
1.45731824, 9.15577208, -14.19215358, 9.11739150, 13.50769389, -6.12051917, 23.75183386, 4.10073939, 1.33133222
1.38297400, 9.11153620, -14.14313268, 9.08805447, 13.49931726, -6.09519207, 23.70399258, 4.19146006, 1.38214822
1.30039621, 9.06773479, -14.08944171, 9.06375537, 13.49783512, -6.11033005, 23.62891419, 4.29242578, 1.45827876
1.21787784, 9.01859018, -14.04691710, 9.04419540, 13.50122516, -6.17000981, 23.54838091, 4.39776307, 1.53416096
1.14555889, 8.96251552, -14.03296584, 9.02951309, 13.50744907, -6.26407706, 23.50019908, 4.49942243, 1.57814486
1.08890272, 8.90268267, -14.05437189, 9.02154226, 13.51440997, -6.37510482, 23.51916373, 4.58135069, 1.56192246
1.04985609, 8.84413361, -14.10507749, 9.02288190, 13.52229707, -6.48772092, 23.60428335, 4.62776759, 1.48662249
1.02976692, 8.78979030, -14.17164938, 9.03744763, 13.53225813, -6.58811537, 23.72314854, 4.62778024, 1.38410135
1.03188973, 8.74268406, -14.23911899, 9.06667582, 13.54382287, -6.66386386, 23.84917953, 4.57648189, 1.28053528
1.05767088, 8.70240452, -14.30040283, 9.10542289, 13.55392402, -6.70780397, 23.96305672, 4.48640214, 1.19146932
1.10278168, 8.66544251, -14.35667202, 9.14162624, 13.55938723, -6.72083188, 24.04615968, 4.38106205, 1.12930946
1.15876701, 8.62735634, -14.41062755, 9.16137498, 13.56121093, -6.71169378, 24.08516376, 4.27707165, 1.09755340
1.21860062, 8.58390782, -14.46379864, 9.15903689, 13.56445154, -6.69315385, 24.08557903, 4.17928867, 1.08761000
1.27641785, 8.53357886, -14.51104326, 9.14176794, 13.57327771, -6.68085757, 24.06665323, 4.08983013, 1.08769585
1.32581156, 8.47600749, -14.54067184, 9.12282573, 13.58717438, -6.68932698, 24.04981369, 4.00922907, 1.08898537
1.36345758, 8.41123560, -14.53965544, 9.11508890, 13.59984341, -6.72271013, 24.06037015, 3.93941304, 1.08381053
1.39340599, 8.34334749, -14.50260936, 9.12756970, 13.60501531, -6.77276786, 24.12163680, 3.88309163, 1.06516503
1.42346230, 8.28138102, -14.43354641, 9.16407580, 13.60006953, -6.82734311, 24.23155969, 3.84050494, 1.02982632
1.45635169, 8.23681365, -14.34066184, 9.22520409, 13.58437871, -6.87887821, 24.36728147, 3.81041946, 0.98191849
1.48696501, 8.21836218, -14.23219925, 9.30887917, 13.55894518, -6.92452623, 24.50757226, 3.79292656, 0.93031243
1.50862890, 8.22748031, -14.11806449, 9.41079148, 13.52650445, -6.96425766, 24.63271623, 3.78055341, 0.89337571
1.51895833, 8.25871592, -14.01031635, 9.52313465, 13.49185825, -6.99801570, 24.70573829, 3.75651312, 0.91206906
1.51733565, 8.30471174, -13.92091031, 9.63492148, 13.46174939, -7.02144347, 24.69862755, 3.71501618, 1.00372888
1.50164390, 8.36087567, -13.85871187, 9.73085602, 13.44172421, -7.02977477, 24.63397677, 3.67412563, 1.10021147
1.47017550, 8.42590682, -13.82815844, 9.79384836, 13.43372228, -7.02019800, 24.54304333, 3.64628781, 1.14470356
1.42681968, 8.49805279, -13.82472208, 9.82025291, 13.43495248, -6.99562275, 24.47309234, 3.63337362, 1.12940189
1.37971828, 8.57153148, -13.83966747, 9.82849658, 13.44004238, -6.96760134, 24.47819700, 3.63809018, 1.06508518
1.33696854, 8.63764044, -13.86549270, 9.84747326, 13.44519229, -6.95431616, 24.56237259, 3.66050493, 0.97217981
1.30665602, 8.68800677, -13.89960480, 9.89695433, 13.44891046, -6.96865803, 24.68884591, 3.69518849, 0.87497307
1.29749176, 8.71582003, -13.94251845, 9.97568295, 13.44776155, -7.00460025, 24.82818320, 3.73511611, 0.78743005
1.31931787, 8.71898542, -13.98908057, 10.06777197, 13.43926495, -7.04692254, 24.95569615, 3.76850848, 0.72189590
1.37444281, 8.70384957, -14.02338000, 10.15812018, 13.42650166, -7.08355583, 25.04683541, 3.77940736, 0.69201267
1.44468395, 8.67929990, -14.02681039, 10.23842590, 13.41741072, -7.10756775, 25.09435629, 3.76250535, 0.70304980
1.49744844, 8.64889437, -13.98997675, 10.30491471, 13.42140605, -7.11520822, 25.11217778, 3.72646800, 0.74395210
1.51843962, 8.60734065, -13.91913581, 10.35037319, 13.44122041, -7.10793673, 25.11673362, 3.67887533, 0.79563491
1.52345438, 8.54653457, -13.83426244, 10.36133751, 13.46678496, -7.09277368, 25.11671036, 3.61928178, 0.84002651
1.53480878, 8.46157713, -13.75842217, 10.32739313, 13.48009386, -7.06711021, 25.11532872, 3.54337920, 0.86305509
1.56681278, 8.35643435, -13.70556981, 10.27356036, 13.47515925, -6.99454323, 25.11303888, 3.44871435, 0.86260900
1.62811432, 8.24522614, -13.68018779, 10.22796321, 13.45581874, -6.84666619, 25.10585536, 3.33953955, 0.84921225
1.71969708, 8.14732321, -13.68495702, 10.18230202, 13.42582191, -6.65142731, 25.08420179, 3.22871365, 0.84038234
1.82804917, 8.07455800, -13.72185026, 10.13237370, 13.39166517, -6.44186879, 25.03604432, 3.13067186, 0.85356031
1.92741562, 8.02877710, -13.78930084, 10.08597271, 13.35571034, -6.24612525, 24.95628188, 3.05439154, 0.89542195
1.99896070, 8.00462070, -13.88360821, 10.05091101, 13.32366103, -6.09553580, 24.85388318, 3.00023325, 0.95541278
2.04032781, 7.99345414, -13.99388523, 10.03571952, 13.30594660, -6.02098646, 24.74280837, 2.96536223, 1.01350824
2.06249421, 7.98652707, -14.09697569, 10.04072086, 13.30566243, -6.02143460, 24.62657761, 2.94717986, 1.05036223
2.08066379, 7.98069266, -14.14908316, 10.05774404, 13.31722573, -6.06806099, 24.50008113, 2.94157017, 1.05655375
2.10733860, 7.96910015, -14.11972452, 10.07952682, 13.33429104, -6.13606692, 24.36488430, 2.94450943, 1.03795460
2.14421133, 7.92913386, -14.05420103, 10.10223578, 13.35321150, -6.21255937, 24.23572185, 2.95508313, 1.00805840
2.18564773, 7.84242791, -14.00961635, 10.12354632, 13.37292409, -6.29070009, 24.13921589, 2.97833421, 0.97769787
2.21773318, 7.72427892, -13.99622323, 10.14080915, 13.39393310, -6.36524116, 24.10286906, 3.03248502, 0.95181760
2.22448782, 7.61304955, -14.00631188, 10.14956437, 13.41645278, -6.43006364, 24.13339340, 3.13813166, 0.93726018
2.19557004, 7.54297933, -14.04047872, 10.14650163, 13.43936211, -6.48166845, 24.20438580, 3.29244436, 0.93911649
2.13478126, 7.52355064, -14.10783533, 10.13148427, 13.46217485, -6.51957675, 24.28417844, 3.47522635, 0.95396228
2.05579694, 7.54355833, -14.21705928, 10.10708367, 13.48590295, -6.54651312, 24.36600705, 3.66466837, 0.97883544
1.97024326, 7.58833302, -14.36357027, 10.07713577, 13.51154192, -6.56724196, 24.45950797, 3.84115719, 1.01245869
1.88764693, 7.64479853, -14.52757448, 10.04413026, 13.54051653, -6.58670729, 24.57483248, 3.99898430, 1.05079941
1.81752187, 7.70495131, -14.67955444, 10.00868156, 13.57288409, -6.60730826, 24.70466974, 4.14612462, 1.08404664
1.76517627, 7.76993958, -14.78714806, 9.97069709, 13.60751004, -6.62947622, 24.82667262, 4.28558134, 1.09779639
1.72842061, 7.84497546, -14.83014374, 9.93132293, 13.64354982, -6.65210788, 24.91925276, 4.40475480, 1.08228589
1.70006395, 7.93216411, -14.81517053, 9.89305193, 13.68118157, -6.67307803, 24.97622535, 4.48645307, 1.04124770
1.67308691, 8.02755881, -14.76853122, 9.85873925, 13.71966371, -6.68914127, 25.00170285, 4.52686779, 0.98868242
1.64090288, 8.12455821, -14.71495701, 9.82945418, 13.75764998, -6.69904525, 25.00336520, 4.53477406, 0.93760459
1.59825675, 8.21887297, -14.66999183, 9.80392964, 13.79216862, -6.70255884, 24.99082608, 4.52375380, 0.89528718
1.54395473, 8.31084442, -14.64022318, 9.77847055, 13.81900751, -6.70063929, 24.97470172, 4.50625889, 0.86558217
1.48455254, 8.40311856, -14.62532348, 9.74704577, 13.83430690, -6.69616864, 24.96477540, 4.48961467, 0.84993992
1.42783407, 8.49591369, -14.62172717, 9.70252799, 13.83606269, -6.69351925, 24.96929211, 4.47576840, 0.84709950
1.38001660, 8.58445335, -14.62556693, 9.63973071, 13.82533782, -6.69730379, 24.99228045, 4.46094928, 0.85268989
1.34222400, 8.65472546, -14.63225288, 9.55953995, 13.80746893, -6.71019230, 25.03103129, 4.43886227, 0.86436330
1.31009994, 8.68943579, -14.63627332, 9.46856117, 13.79078948, -6.73274752, 25.07700088, 4.40836048, 0.88471737
1.27990067, 8.68713938, -14.63369082, 9.37545486, 13.78295112, -6.76467389, 25.12009822, 4.37614242, 0.91717960
1.25237009, 8.66785849, -14.62577862, 9.28729293, 13.78703245, -6.80526961, 25.15452807, 4.35026610, 0.96120454
1.23013406, 8.65280855, -14.61638358, 9.20703635, 13.80017391, -6.85351780, 25.18260479, 4.33370178, 1.01112097
1.21665115, 8.65066456, -14.60781449, 9.13564874, 13.81512208, -6.90649670, 25.20925464, 4.32415585, 1.05933564
1.21690719, 8.65903377, -14.59933898, 9.07194123, 13.82557785, -6.95992301, 25.23683801, 4.31736529, 1.10031973
1.23680951, 8.67056740, -14.58860508, 9.01452171, 13.82929986, -7.00778990, 25.26357435, 4.30879433, 1.13170606
1.28044459, 8.67855037, -14.57318364, 8.96263810, 13.82675847, -7.04167886, 25.28359676, 4.29486694, 1.15414099
1.34759095, 8.67958994, -14.55108621, 8.91626976, 13.82070432, -7.05206169, 25.28822124, 4.27540621, 1.16976178
1.43462238, 8.67681215, -14.52400499, 8.87471476, 13.81097434, -7.03573727, 25.26768084, 4.25809441, 1.17762009
1.53691053, 8.67859574, -14.49745067, 8.83526104, 13.79288053, -7.00055423, 25.21474888, 4.25998193, 1.17117980
1.64805607, 8.69247335, -14.47883075, 8.79364295, 13.76270842, -6.96506992, 25.13168902, 4.29368077, 1.14176356
1.76143015, 8.72110766, -14.47496963, 8.74644866, 13.72320885, -6.95314042, 25.03375064, 4.35117791, 1.08415699
1.86595244, 8.76256087, -14.49065930, 8.69291255, 13.68005379, -6.98688419, 24.93781412, 4.40875018, 1.00030297
1.94518444, 8.81127253, -14.52776009, 8.63629547, 13.63833477, -7.07236566, 24.85571832, 4.44300222, 0.90181956
1.98358052, 8.85789454, -14.58344204, 8.57949616, 13.60029433, -7.19518101, 24.79422369, 4.44123666, 0.80687999
1.97629538, 8.89224651, -14.64569329, 8.52283964, 13.56894329, -7.32980883, 24.75805933, 4.40493947, 0.73160681
1.93184213, 8.90575778, -14.69644718, 8.46592277, 13.54828329, -7.45552447, 24.75105515, 4.34579666, 0.68569626
1.86448070, 8.89092692, -14.72051584, 8.40722805, 13.54349795, -7.55710662, 24.77503857, 4.28051764, 0.67153968
1.78458788, 8.84799415, -14.71231528, 8.34852647, 13.55778863, -7.62637320, 24.82563459, 4.22604090, 0.68612021
1.70091254, 8.78661403, -14.67438741, 8.29719383, 13.58718441, -7.66488225, 24.89203868, 4.19556466, 0.72608704
1.62228306, 8.71637109, -14.61441397, 8.26995700, 13.61791912, -7.67959497, 24.96132412, 4.19476131, 0.78888599
1.55577704, 8.63993375, -14.54224690, 8.29082569, 13.63551644, -7.67709698, 25.02305435, 4.22022667, 0.86891702
1.50573680, 8.55866929, -14.46977619, 8.37192661, 13.63350176, -7.66238115, 25.06548929, 4.26050319, 0.95504635
1.47704936, 8.47691564, -14.41043954, 8.49955390, 13.61326940, -7.63862198, 25.06888379, 4.29925934, 1.03219478
1.47419209, 8.39874834, -14.37578624, 8.64569645, 13.58206154, -7.60661857, 25.01711366, 4.32642951, 1.08238162
1.49916428, 8.32981369, -14.36930400, 8.78338433, 13.55290295, -7.56421411, 24.93295877, 4.34747938, 1.08919061
1.55046881, 8.27593964, -14.38623509, 8.88879233, 13.54158181, -7.50611612, 24.87061381, 4.36865838, 1.04004333
1.62417559, 8.24250565, -14.42030491, 8.94188471, 13.55707969, -7.42609126, 24.86709788, 4.39227897, 0.94238453
1.71685492, 8.23049736, -14.46642657, 8.93242519, 13.59052973, -7.32603907, 24.92017325, 4.42635833, 0.82745392
1.82702399, 8.23708448, -14.52087315, 8.86601310, 13.62151610, -7.21545600, 25.01586288, 4.47982753, 0.72728011
1.95046880, 8.25680082, -14.58039943, 8.76299116, 13.63235124, -7.10312498, 25.14165653, 4.55648521, 0.66045177
2.07434406, 8.28402814, -14.64141899, 8.64314290, 13.61960470, -6.99430278, 25.28215857, 4.65081951, 0.63089258
2.17846967, 8.31425951, -14.70135588, 8.52039484, 13.58985002, -6.89600842, 25.41924378, 4.74659192, 0.63697920
2.24180153, 8.34218536, -14.75999863, 8.40125918, 13.55211199, -6.81172849, 25.53241965, 4.81629952, 0.67669290
2.25449014, 8.35994736, -14.82029075, 8.29191949, 13.51250188, -6.74548149, 25.60659585, 4.83462321, 0.74088811
2.22726608, 8.35835903, -14.88202669, 8.20172482, 13.47557268, -6.70290495, 25.63641121, 4.80936894, 0.81007298
2.18693462, 8.32713897, -14.93728150, 8.13651710, 13.44116594, -6.68956225, 25.62853445, 4.78620417, 0.87230019
2.16170081, 8.25799406, -14.97292459, 8.09592203, 13.40636677, -6.70705868, 25.59147729, 4.80654122, 0.92951792
2.16287716, 8.15506356, -14.97976447, 8.07683485, 13.36680880, -6.75191174, 25.53176965, 4.87516304, 0.98754969
2.17988209, 8.03765547, -14.95968033, 8.07315674, 13.31709665, -6.81728964, 25.45668226, 4.96345178, 1.04587922
2.19845925, 7.92983933, -14.91903931, 8.07792576, 13.25670152, -6.89475538, 25.37834362, 5.03397280, 1.09969517
2.21210121, 7.84728532, -14.86339361, 8.08913879, 13.19037658, -6.97606845, 25.30911023, 5.05917444, 1.14440067
2.21944601, 7.79089366, -14.79796648, 8.10731947, 13.12812706, -7.05342822, 25.25454289, 5.03226556, 1.17708844
2.21913098, 7.75349501, -14.72734035, 8.13430501, 13.08148059, -7.11753965, 25.21330478, 4.97081892, 1.19523615
2.20946986, 7.72879728, -14.65274559, 8.16668636, 13.05913512, -7.16222093, 25.18197228, 4.90200950, 1.20013349
2.19053480, 7.71590554, -14.57254096, 8.19016988, 13.06323004, -7.18703921, 25.15863527, 4.85018802, 1.19821083
2.16540761, 7.71785121, -14.48530618, 8.18513932, 13.08608022, -7.19946159, 25.14240985, 4.82835885, 1.19944786
2.13802814, 7.73857674, -14.39164242, 8.13760277, 13.11408554, -7.21370095, 25.13141210, 4.83311185, 1.21312944
2.11293556, 7.77632552, -14.30235398, 8.04767303, 13.13734219, -7.23999507, 25.12330506, 4.85160014, 1.24390016
2.09816324, 7.82091795, -14.24386897, 7.93167028, 13.15576949, -7.27629687, 25.11629326, 4.87310367, 1.29107756
2.10012852, 7.86593493, -14.23683561, 7.81907086, 13.17360341, -7.31188854, 25.11003189, 4.89176875, 1.34879179
2.11646378, 7.91448282, -14.27121142, 7.74027826, 13.19307815, -7.33844319, 25.10465571, 4.90322158, 1.40834366
2.13768916, 7.97014726, -14.31549482, 7.71361629, 13.21321704, -7.35478267, 25.10057623, 4.90385918, 1.46035779
2.15573144, 8.03116063, -14.34486246, 7.73374846, 13.23326321, -7.36373495, 25.09830051, 4.89188875, 1.49984759
2.16786976, 8.09364733, -14.35141162, 7.78007428, 13.25378761, -7.36678379, 25.09826605, 4.86906013, 1.52638603
2.17489999, 8.15507331, -14.33965172, 7.83197935, 13.27584946, -7.36113680, 25.10157640, 4.84055575, 1.54085362
2.17581668, 8.21310647, -14.31648057, 7.87233841, 13.29859466, -7.34005655, 25.11005295, 4.81279229, 1.54283072
2.16734641, 8.26377915, -14.28678173, 7.88911655, 13.31756588, -7.29805153, 25.12595337, 4.79305987, 1.53095841
2.14577267, 8.30477344, -14.25402776, 7.87881815, 13.33204922, -7.23872460, 25.15160794, 4.78899925, 1.50622795
2.10898542, 8.33545130, -14.22094066, 7.84624476, 13.34997034, -7.17461379, 25.18923213, 4.81217032, 1.47700765
2.05856955, 8.35601306, -14.19056633, 7.80320632, 13.38066332, -7.11729803, 25.23777983, 4.88236685, 1.45983440
1.99705543, 8.36895898, -14.16758850, 7.76990577, 13.42937920, -7.07032241, 25.28995280, 5.01521993, 1.47044904
1.92657982, 8.37561887, -14.15259053, 7.76646968, 13.49487847, -7.03187892, 25.33609688, 5.19313471, 1.51120799
1.85022884, 8.37283669, -14.14375570, 7.80368067, 13.56756407, -6.99768925, 25.36853746, 5.36439623, 1.57086959
1.77247194, 8.35591982, -14.13937695, 7.87337725, 13.63469074, -6.96768991, 25.38599794, 5.47700048, 1.63305672
1.69675516, 8.32341456, -14.13843760, 7.95499073, 13.68127906, -6.94882692, 25.39505784, 5.50915862, 1.68201227
1.62406392, 8.28092084, -14.14267949, 8.02957040, 13.68743334, -6.94988494, 25.40428452, 5.47591019, 1.70938745
1.55229338, 8.24129917, -14.15378793, 8.08532881, 13.63441459, -6.97732773, 25.42139008, 5.40559860, 1.71341515
1.47855469, 8.21765454, -14.16905560, 8.12606710, 13.52488310, -7.02332587, 25.45023280, 5.31737953, 1.69503637
1.40128365, 8.21656252, -14.18155550, 8.17143546, 13.38063207, -7.06762297, 25.49088536, 5.22413100, 1.65903463
