Time (ps) dt = 0.005 ps, Potential energy (eV/cell) dt = 0.005 ps, Kinetic energy (eV/cell) dt = 0.005 ps, Total energy (ev/cell) dt = 0.005 ps, Time (ps) dt = 0.010 ps, Potential energy (eV/cell) dt = 0.010 ps, Kinetic energy (eV/cell) dt = 0.010 ps, Total energy (ev/cell) dt = 0.010 ps, Time (ps) dt = 0.020 ps, Potential energy (eV/cell) dt = 0.020 ps, Kinetic energy (eV/cell) dt = 0.020 ps, Total energy (ev/cell) dt = 0.020 ps
5.75000000e-01, 3.96482842e-01, 3.84612564e-01, 7.81095406e-01, 1.15000000e+00, 3.90157138e-01, 3.66058664e-01, 7.56215802e-01, 2.30000000e+00, 6.63812766e-01, 5.19944964e-01, 1.18375773e+00
5.80000000e-01, 3.97287710e-01, 3.83863060e-01, 7.81150769e-01, 1.16000000e+00, 3.78740365e-01, 3.76437063e-01, 7.55177428e-01, 2.32000000e+00, 6.75249949e-01, 5.31840308e-01, 1.20709026e+00
5.85000000e-01, 3.94587533e-01, 3.86451327e-01, 7.81038860e-01, 1.17000000e+00, 3.79422508e-01, 3.76390347e-01, 7.55812854e-01, 2.34000000e+00, 6.77302488e-01, 5.38841350e-01, 1.21614384e+00
5.90000000e-01, 3.90321397e-01, 3.90482531e-01, 7.80803927e-01, 1.18000000e+00, 3.87069476e-01, 3.69337745e-01, 7.56407221e-01, 2.36000000e+00, 7.10914935e-01, 5.21448711e-01, 1.23236365e+00
5.95000000e-01, 3.87582349e-01, 3.93195355e-01, 7.80777704e-01, 1.19000000e+00, 3.92930119e-01, 3.63638752e-01, 7.56568871e-01, 2.38000000e+00, 7.07677191e-01, 5.28004404e-01, 1.23568159e+00
6.00000000e-01, 3.86988347e-01, 3.93914313e-01, 7.80902661e-01, 1.20000000e+00, 3.95811371e-01, 3.60125397e-01, 7.55936769e-01, 2.40000000e+00, 7.79220694e-01, 4.90295085e-01, 1.26951578e+00
6.05000000e-01, 3.86472754e-01, 3.94625003e-01, 7.81097757e-01, 1.21000000e+00, 3.99275503e-01, 3.58157872e-01, 7.57433376e-01, 2.42000000e+00, 7.56137188e-01, 5.40307507e-01, 1.29644469e+00
6.10000000e-01, 3.83146234e-01, 3.97999062e-01, 7.81145296e-01, 1.22000000e+00, 3.85273198e-01, 3.71536437e-01, 7.56809634e-01, 2.44000000e+00, 7.21100802e-01, 6.06803783e-01, 1.32790458e+00
6.15000000e-01, 3.76491442e-01, 4.04431985e-01, 7.80923427e-01, 1.23000000e+00, 3.65287866e-01, 3.89130466e-01, 7.54418333e-01, 2.46000000e+00, 7.64794002e-01, 5.97866222e-01, 1.36266022e+00
6.20000000e-01, 3.70111669e-01, 4.10588602e-01, 7.80700271e-01, 1.24000000e+00, 3.69327231e-01, 3.87001426e-01, 7.56328657e-01, 2.48000000e+00, 8.21217887e-01, 5.73649788e-01, 1.39486768e+00
6.25000000e-01, 3.68013240e-01, 4.12657969e-01, 7.80671209e-01, 1.25000000e+00, 3.77315512e-01, 3.79793065e-01, 7.57108577e-01, 2.50000000e+00, 7.83852373e-01, 6.71213323e-01, 1.45506570e+00
6.30000000e-01, 3.71011839e-01, 4.09774939e-01, 7.80786778e-01, 1.26000000e+00, 3.76581002e-01, 3.79471818e-01, 7.56052819e-01, 2.52000000e+00, 9.25581387e-01, 6.59948842e-01, 1.58553023e+00
6.35000000e-01, 3.77376671e-01, 4.03535792e-01, 7.80912463e-01, 1.27000000e+00, 3.79862618e-01, 3.76220552e-01, 7.56083170e-01, 2.54000000e+00, 9.32803786e-01, 7.15368534e-01, 1.64817232e+00
6.40000000e-01, 3.84610962e-01, 3.96493341e-01, 7.81104303e-01, 1.28000000e+00, 3.87982194e-01, 3.69026632e-01, 7.57008826e-01, 2.56000000e+00, 1.11740165e+00, 8.03452808e-01, 1.92085446e+00
6.45000000e-01, 3.90124147e-01, 3.91049496e-01, 7.81173643e-01, 1.29000000e+00, 3.88977392e-01, 3.67394998e-01, 7.56372390e-01, 2.58000000e+00, 1.41254702e+00, 1.19592031e+00, 2.60846733e+00
6.50000000e-01, 3.92876747e-01, 3.88305586e-01, 7.81182333e-01, 1.30000000e+00, 3.89492002e-01, 3.66133906e-01, 7.55625909e-01, 2.60000000e+00, 3.01933393e+00, 5.20641386e+00, 8.22574779e+00
6.55000000e-01, 3.93470116e-01, 3.87546124e-01, 7.81016240e-01, 1.31000000e+00, 3.98075843e-01, 3.58721925e-01, 7.56797767e-01, 2.62000000e+00, 5.32759311e+00, 1.63783803e+01, 2.17059734e+01
6.60000000e-01, 3.94498187e-01, 3.86339023e-01, 7.80837211e-01, 1.32000000e+00, 3.98613184e-01, 3.58875349e-01, 7.57488532e-01, 2.64000000e+00, 1.20488571e+01, 3.80715399e+01, 5.01203970e+01
6.65000000e-01, 3.98995668e-01, 3.81794593e-01, 7.80790261e-01, 1.33000000e+00, 3.81111088e-01, 3.75050679e-01, 7.56161767e-01, 2.66000000e+00, 2.74301993e+01, 1.18715106e+02, 1.46145305e+02
6.70000000e-01, 4.08210132e-01, 3.72676991e-01, 7.80887123e-01, 1.34000000e+00, 3.62888950e-01, 3.92374665e-01, 7.55263616e-01, 2.68000000e+00, 4.41897360e+01, 3.63532760e+02, 4.07722496e+02
6.75000000e-01, 4.20430522e-01, 3.60783133e-01, 7.81213654e-01, 1.35000000e+00, 3.60106221e-01, 3.94930401e-01, 7.55036621e-01, 2.70000000e+00, 5.39855444e+01, 8.95018128e+02, 9.49003672e+02
6.80000000e-01, 4.30849633e-01, 3.50735148e-01, 7.81584781e-01, 1.36000000e+00, 3.74529618e-01, 3.81802634e-01, 7.56332252e-01, 2.72000000e+00, 5.19886713e+01, 1.58379954e+03, 1.63578821e+03
6.85000000e-01, 4.33686763e-01, 3.48106393e-01, 7.81793156e-01, 1.37000000e+00, 3.89857460e-01, 3.66788342e-01, 7.56645802e-01, 2.74000000e+00, 5.47955127e+01, 2.53961950e+03, 2.59441501e+03
6.90000000e-01, 4.25292266e-01, 3.56462799e-01, 7.81755066e-01, 1.38000000e+00, 4.00930980e-01, 3.55562849e-01, 7.56493829e-01, 2.76000000e+00, 4.66357150e+01, 4.36936197e+03, 4.41599769e+03
6.95000000e-01, 4.06209998e-01, 3.75268823e-01, 7.81478821e-01, 1.39000000e+00, 4.06190269e-01, 3.50680625e-01, 7.56870894e-01, 2.78000000e+00, 5.53010220e+01, 4.93677171e+03, 4.99207273e+03
7.00000000e-01, 3.81078206e-01, 3.99964526e-01, 7.81042732e-01, 1.40000000e+00, 3.99458546e-01, 3.57226854e-01, 7.56685400e-01, 2.80000000e+00, 5.42076989e+01, 5.77460386e+03, 5.82881156e+03
7.05000000e-01, 3.56788956e-01, 4.23806710e-01, 7.80595666e-01, 1.41000000e+00, 3.84173974e-01, 3.71743399e-01, 7.55917373e-01, 2.82000000e+00, 6.35268188e+01, 6.97323768e+03, 7.03676450e+03
7.10000000e-01, 3.40062574e-01, 4.40203516e-01, 7.80266090e-01, 1.42000000e+00, 3.74214332e-01, 3.81227242e-01, 7.55441574e-01, 2.84000000e+00, 4.96328553e+01, 9.33776054e+03, 9.38739340e+03
7.15000000e-01, 3.35670234e-01, 4.44535087e-01, 7.80205322e-01, 1.43000000e+00, 3.76413840e-01, 3.80201147e-01, 7.56614987e-01, 2.86000000e+00, 5.55822150e+01, 1.01293548e+04, 1.01849370e+04
7.20000000e-01, 3.44782591e-01, 4.35606122e-01, 7.80388714e-01, 1.44000000e+00, 3.76856165e-01, 3.79718302e-01, 7.56574468e-01, 2.88000000e+00, 5.21342507e+01, 1.09426823e+04, 1.09948166e+04
7.25000000e-01, 3.64578239e-01, 4.16187312e-01, 7.80765551e-01, 1.45000000e+00, 3.73524021e-01, 3.82544891e-01, 7.56068912e-01, 2.90000000e+00, 4.42480421e+01, 1.15940898e+04, 1.16383378e+04
7.30000000e-01, 3.88802938e-01, 3.92406066e-01, 7.81209004e-01, 1.46000000e+00, 3.74084023e-01, 3.81716724e-01, 7.55800747e-01, 2.92000000e+00, 5.18709520e+01, 1.24708771e+04, 1.25227480e+04
7.35000000e-01, 4.10117540e-01, 3.71342759e-01, 7.81460299e-01, 1.47000000e+00, 3.82638465e-01, 3.73141318e-01, 7.55779783e-01, 2.94000000e+00, 4.94834851e+01, 1.38783459e+04, 1.39278294e+04
7.40000000e-01, 4.23705837e-01, 3.57757712e-01, 7.81463549e-01, 1.48000000e+00, 3.94936572e-01, 3.62070978e-01, 7.57007550e-01, 2.96000000e+00, 5.70789867e+01, 1.44322927e+04, 1.44893717e+04
7.45000000e-01, 4.28452966e-01, 3.52913901e-01, 7.81366867e-01, 1.49000000e+00, 3.93667544e-01, 3.63119974e-01, 7.56787518e-01, 2.98000000e+00, 5.50823134e+01, 1.56804282e+04, 1.57355105e+04
7.50000000e-01, 4.25512248e-01, 3.55736107e-01, 7.81248355e-01, 1.50000000e+00, 3.85277208e-01, 3.69976995e-01, 7.55254203e-01, 3.00000000e+00, 5.49964608e+01, 1.68205228e+04, 1.68755193e+04
7.55000000e-01, 4.16529372e-01, 3.64681933e-01, 7.81211304e-01, 1.51000000e+00, 3.88927942e-01, 3.67285677e-01, 7.56213619e-01, 3.02000000e+00, 5.17215873e+01, 1.74395018e+04, 1.74912234e+04
7.60000000e-01, 4.02708316e-01, 3.78406856e-01, 7.81115172e-01, 1.52000000e+00, 3.92923339e-01, 3.64444449e-01, 7.57367788e-01, 3.04000000e+00, 5.23657161e+01, 1.82697629e+04, 1.83221286e+04
7.65000000e-01, 3.86041215e-01, 3.94906661e-01, 7.80947876e-01, 1.53000000e+00, 3.81490812e-01, 3.75321773e-01, 7.56812585e-01, 3.06000000e+00, 5.99944030e+01, 1.90535802e+04, 1.91135746e+04
7.70000000e-01, 3.69803913e-01, 4.10918912e-01, 7.80722825e-01, 1.54000000e+00, 3.63962048e-01, 3.91883653e-01, 7.55845701e-01, 3.08000000e+00, 5.45185492e+01, 2.02736559e+04, 2.03281745e+04
7.75000000e-01, 3.57867268e-01, 4.22696408e-01, 7.80563676e-01, 1.55000000e+00, 3.58633195e-01, 3.96297395e-01, 7.54930590e-01, 3.10000000e+00, 5.31961391e+01, 2.12019157e+04, 2.12551119e+04
7.80000000e-01, 3.52999437e-01, 4.27494673e-01, 7.80494110e-01, 1.56000000e+00, 3.77096141e-01, 3.78996383e-01, 7.56092524e-01, 3.12000000e+00, 4.65909752e+01, 2.18640139e+04, 2.19106048e+04
7.85000000e-01, 3.56118255e-01, 4.24437416e-01, 7.80555671e-01, 1.57000000e+00, 4.00293513e-01, 3.57286044e-01, 7.57579557e-01, 3.14000000e+00, 4.34949498e+01, 2.22847920e+04, 2.23282870e+04
7.90000000e-01, 3.65794723e-01, 4.14948401e-01, 7.80743124e-01, 1.58000000e+00, 4.04341884e-01, 3.52647709e-01, 7.56989593e-01, 3.16000000e+00, 4.97398951e+01, 2.26939896e+04, 2.27437295e+04
7.95000000e-01, 3.78538791e-01, 4.02450219e-01, 7.80989010e-01, 1.59000000e+00, 3.92863561e-01, 3.63388780e-01, 7.56252341e-01, 3.18000000e+00, 5.39399906e+01, 2.36538134e+04, 2.37077534e+04
8.00000000e-01, 3.90410148e-01, 3.90709429e-01, 7.81119577e-01, 1.60000000e+00, 3.77107709e-01, 3.78006719e-01, 7.55114428e-01, 3.20000000e+00, 5.00400778e+01, 2.48609418e+04, 2.49109819e+04
8.05000000e-01, 3.98738975e-01, 3.82481189e-01, 7.81220164e-01, 1.61000000e+00, 3.75960529e-01, 3.79027635e-01, 7.54988164e-01, 3.22000000e+00, 4.43957182e+01, 2.55112838e+04, 2.55556795e+04
8.10000000e-01, 4.02101011e-01, 3.79164780e-01, 7.81265791e-01, 1.62000000e+00, 3.94611374e-01, 3.61850972e-01, 7.56462345e-01, 3.24000000e+00, 5.41733524e+01, 2.57863876e+04, 2.58405610e+04
8.15000000e-01, 4.00400532e-01, 3.80777117e-01, 7.81177649e-01, 1.63000000e+00, 4.11597180e-01, 3.46035858e-01, 7.57633038e-01, 3.26000000e+00, 4.92637346e+01, 2.70667142e+04, 2.71159779e+04
8.20000000e-01, 3.95447656e-01, 3.85489063e-01, 7.80936719e-01, 1.64000000e+00, 4.05483082e-01, 3.52080305e-01, 7.57563387e-01, 3.28000000e+00, 5.90252208e+01, 2.84048960e+04, 2.84639213e+04
8.25000000e-01, 3.90430548e-01, 3.90374699e-01, 7.80805247e-01, 1.65000000e+00, 3.76510034e-01, 3.79734017e-01, 7.56244051e-01, 3.30000000e+00, 5.17754151e+01, 3.05472295e+04, 3.05990049e+04
8.30000000e-01, 3.87257958e-01, 3.93519730e-01, 7.80777688e-01, 1.66000000e+00, 3.49677782e-01, 4.04595957e-01, 7.54273739e-01, 3.32000000e+00, 6.08746589e+01, 3.37226079e+04, 3.37834825e+04
8.35000000e-01, 3.86157352e-01, 3.94645518e-01, 7.80802871e-01, 1.67000000e+00, 3.53115807e-01, 4.01999350e-01, 7.55115157e-01, 3.34000000e+00, 4.45726764e+01, 3.77444657e+04, 3.77890384e+04
8.40000000e-01, 3.86590054e-01, 3.94265278e-01, 7.80855332e-01, 1.68000000e+00, 3.74315383e-01, 3.83001792e-01, 7.57317176e-01, 3.36000000e+00, 5.31312483e+01, 3.83002446e+04, 3.83533759e+04
8.45000000e-01, 3.87821859e-01, 3.93101695e-01, 7.80923555e-01, 1.69000000e+00, 3.84431260e-01, 3.72143147e-01, 7.56574407e-01, 3.38000000e+00, 5.75825795e+01, 4.01093990e+04, 4.01669816e+04
8.50000000e-01, 3.88847372e-01, 3.92172608e-01, 7.81019980e-01, 1.70000000e+00, 3.88942970e-01, 3.67780330e-01, 7.56723300e-01, 3.40000000e+00, 5.76101205e+01, 4.06905046e+04, 4.07481148e+04
8.55000000e-01, 3.88223798e-01, 3.92913946e-01, 7.81137743e-01, 1.71000000e+00, 3.88564914e-01, 3.67853728e-01, 7.56418642e-01, 3.42000000e+00, 5.64521088e+01, 4.18665728e+04, 4.19230249e+04
8.60000000e-01, 3.84716104e-01, 3.96371807e-01, 7.81087911e-01, 1.72000000e+00, 3.88296633e-01, 3.66773451e-01, 7.55070084e-01, 3.44000000e+00, 5.50169681e+01, 4.29866244e+04, 4.30416414e+04
8.65000000e-01, 3.78995133e-01, 4.01934719e-01, 7.80929852e-01, 1.73000000e+00, 4.02233189e-01, 3.54068233e-01, 7.56301422e-01, 3.46000000e+00, 5.27669101e+01, 4.36761746e+04, 4.37289415e+04
8.70000000e-01, 3.73335385e-01, 4.07487159e-01, 7.80822544e-01, 1.74000000e+00, 4.11703685e-01, 3.46071021e-01, 7.57774706e-01, 3.48000000e+00, 5.72124167e+01, 4.54708844e+04, 4.55280968e+04
8.75000000e-01, 3.69762855e-01, 4.11048233e-01, 7.80811088e-01, 1.75000000e+00, 3.97757845e-01, 3.57943687e-01, 7.55701532e-01, 3.50000000e+00, 5.02542379e+01, 4.81496376e+04, 4.81998918e+04
8.80000000e-01, 3.68715117e-01, 4.12174922e-01, 7.80890038e-01, 1.76000000e+00, 3.86022751e-01, 3.68966675e-01, 7.54989426e-01, 3.52000000e+00, 5.47338044e+01, 4.86506672e+04, 4.87054010e+04
8.85000000e-01, 3.69614631e-01, 4.11178831e-01, 7.80793463e-01, 1.77000000e+00, 3.86654649e-01, 3.69992256e-01, 7.56646905e-01, 3.54000000e+00, 5.24327089e+01, 5.07647138e+04, 5.08171465e+04
8.90000000e-01, 3.73415378e-01, 4.07297580e-01, 7.80712959e-01, 1.78000000e+00, 3.77437500e-01, 3.79749242e-01, 7.57186742e-01, 3.56000000e+00, 4.59200276e+01, 5.25277201e+04, 5.25736402e+04
8.95000000e-01, 3.81491578e-01, 3.99257474e-01, 7.80749052e-01, 1.79000000e+00, 3.54023285e-01, 4.00873685e-01, 7.54896970e-01, 3.58000000e+00, 5.83802466e+01, 5.35131385e+04, 5.35715188e+04
9.00000000e-01, 3.93702069e-01, 3.87146669e-01, 7.80848738e-01, 1.80000000e+00, 3.47529566e-01, 4.06162043e-01, 7.53691609e-01, 3.60000000e+00, 5.70871516e+01, 5.53407278e+04, 5.53978150e+04
9.05000000e-01, 4.07695724e-01, 3.73487620e-01, 7.81183345e-01, 1.81000000e+00, 3.73520381e-01, 3.82515350e-01, 7.56035731e-01, 3.62000000e+00, 5.36100194e+01, 5.73188560e+04, 5.73724661e+04
9.10000000e-01, 4.18608079e-01, 3.62889687e-01, 7.81497766e-01, 1.82000000e+00, 3.98902010e-01, 3.58600368e-01, 7.57502378e-01, 3.64000000e+00, 5.35705839e+01, 5.94487604e+04, 5.95023310e+04
9.15000000e-01, 4.21812869e-01, 3.59770866e-01, 7.81583734e-01, 1.83000000e+00, 4.00374595e-01, 3.55985626e-01, 7.56360221e-01, 3.66000000e+00, 5.09016376e+01, 6.00063318e+04, 6.00572334e+04
9.20000000e-01, 4.15879210e-01, 3.65473621e-01, 7.81352831e-01, 1.84000000e+00, 3.91901330e-01, 3.63951606e-01, 7.55852936e-01, 3.68000000e+00, 4.77346195e+01, 6.06697197e+04, 6.07174543e+04
9.25000000e-01, 4.03823073e-01, 3.77136701e-01, 7.80959773e-01, 1.85000000e+00, 3.85954087e-01, 3.69817399e-01, 7.55771486e-01, 3.70000000e+00, 4.80357004e+01, 6.09070623e+04, 6.09550980e+04
9.30000000e-01, 3.91298962e-01, 3.89369652e-01, 7.80668613e-01, 1.86000000e+00, 3.85124226e-01, 3.71023950e-01, 7.56148176e-01, 3.72000000e+00, 4.56011714e+01, 6.18914893e+04, 6.19370904e+04
9.35000000e-01, 3.83049301e-01, 3.97476547e-01, 7.80525849e-01, 1.87000000e+00, 3.83245292e-01, 3.73289422e-01, 7.56534713e-01, 3.74000000e+00, 5.95622844e+01, 6.30044498e+04, 6.30640121e+04
9.40000000e-01, 3.80993191e-01, 3.99603306e-01, 7.80596496e-01, 1.88000000e+00, 3.73424240e-01, 3.82602336e-01, 7.56026576e-01, 3.76000000e+00, 5.00334170e+01, 6.41175913e+04, 6.41676247e+04
9.45000000e-01, 3.84116931e-01, 3.96633669e-01, 7.80750600e-01, 1.89000000e+00, 3.63478840e-01, 3.91389397e-01, 7.54868237e-01, 3.78000000e+00, 4.76941790e+01, 6.44161122e+04, 6.44638064e+04
9.50000000e-01, 3.89959684e-01, 3.90972769e-01, 7.80932453e-01, 1.90000000e+00, 3.70826306e-01, 3.83692067e-01, 7.54518373e-01, 3.80000000e+00, 5.06199449e+01, 6.44050322e+04, 6.44556521e+04
9.55000000e-01, 3.95373533e-01, 3.85737485e-01, 7.81111018e-01, 1.91000000e+00, 3.96851428e-01, 3.60305490e-01, 7.57156918e-01, 3.82000000e+00, 5.05637437e+01, 6.45660363e+04, 6.46166000e+04
9.60000000e-01, 3.96907916e-01, 3.84333007e-01, 7.81240923e-01, 1.92000000e+00, 4.03608793e-01, 3.54893830e-01, 7.58502623e-01, 3.84000000e+00, 5.64291488e+01, 6.50889435e+04, 6.51453727e+04
9.65000000e-01, 3.92200770e-01, 3.89027663e-01, 7.81228434e-01, 1.93000000e+00, 3.76370053e-01, 3.78699190e-01, 7.55069243e-01, 3.86000000e+00, 5.94666196e+01, 6.61012458e+04, 6.61607124e+04
9.70000000e-01, 3.82155287e-01, 3.98791021e-01, 7.80946308e-01, 1.94000000e+00, 3.63990501e-01, 3.89335985e-01, 7.53326486e-01, 3.88000000e+00, 5.69990030e+01, 6.68021909e+04, 6.68591899e+04
9.75000000e-01, 3.71686703e-01, 4.08902644e-01, 7.80589347e-01, 1.95000000e+00, 3.90180952e-01, 3.66624268e-01, 7.56805220e-01, 3.90000000e+00, 5.48033773e+01, 6.72304001e+04, 6.72852034e+04
9.80000000e-01, 3.66775378e-01, 4.13555845e-01, 7.80331223e-01, 1.96000000e+00, 4.07163167e-01, 3.51508726e-01, 7.58671893e-01, 3.92000000e+00, 4.81356650e+01, 6.78437612e+04, 6.78918968e+04
9.85000000e-01, 3.71079862e-01, 4.09302335e-01, 7.80382198e-01, 1.97000000e+00, 3.89174504e-01, 3.66940638e-01, 7.56115142e-01, 3.94000000e+00, 5.35250507e+01, 6.87136273e+04, 6.87671523e+04
9.90000000e-01, 3.83549435e-01, 3.97161017e-01, 7.80710452e-01, 1.98000000e+00, 3.70346746e-01, 3.85183594e-01, 7.55530340e-01, 3.96000000e+00, 5.05002530e+01, 6.91852335e+04, 6.92357338e+04
9.95000000e-01, 3.98426836e-01, 3.82836680e-01, 7.81263516e-01, 1.99000000e+00, 3.66532017e-01, 3.88536744e-01, 7.55068761e-01, 3.98000000e+00, 5.45821778e+01, 6.96978985e+04, 6.97524807e+04
1.00000000e+00, 4.07391297e-01, 3.74176655e-01, 7.81567952e-01, 2.00000000e+00, 3.82595439e-01, 3.73520619e-01, 7.56116058e-01, 4.00000000e+00, 6.30894900e+01, 7.02205795e+04, 7.02836690e+04
1.00500000e+00, 4.05668057e-01, 3.75740076e-01, 7.81408132e-01, 2.01000000e+00, 4.01693522e-01, 3.56114341e-01, 7.57807863e-01, 4.02000000e+00, 4.37161136e+01, 7.10052095e+04, 7.10489256e+04
1.01000000e+00, 3.95546911e-01, 3.85476216e-01, 7.81023126e-01, 2.02000000e+00, 4.00831961e-01, 3.56706223e-01, 7.57538184e-01, 4.04000000e+00, 4.18915304e+01, 7.11201788e+04, 7.11620704e+04
1.01500000e+00, 3.83277800e-01, 3.97474582e-01, 7.80752382e-01, 2.03000000e+00, 3.83651026e-01, 3.72270636e-01, 7.55921662e-01, 4.06000000e+00, 6.38500589e+01, 7.18336135e+04, 7.18974636e+04
1.02000000e+00, 3.74076655e-01, 4.06522609e-01, 7.80599263e-01, 2.04000000e+00, 3.73369757e-01, 3.81729176e-01, 7.55098932e-01, 4.08000000e+00, 5.27443730e+01, 7.50710411e+04, 7.51237855e+04
1.02500000e+00, 3.70664863e-01, 4.10012900e-01, 7.80677762e-01, 2.05000000e+00, 3.80128352e-01, 3.76678775e-01, 7.56807127e-01, 4.10000000e+00, 5.76008515e+01, 7.56670881e+04, 7.57246890e+04
1.03000000e+00, 3.72687320e-01, 4.08210387e-01, 7.80897708e-01, 2.06000000e+00, 3.84555409e-01, 3.71562456e-01, 7.56117865e-01, 4.12000000e+00, 5.21363711e+01, 7.76917521e+04, 7.77438885e+04
1.03500000e+00, 3.77445419e-01, 4.03613134e-01, 7.81058554e-01, 2.07000000e+00, 3.91013561e-01, 3.64721375e-01, 7.55734936e-01, 4.14000000e+00, 5.55097048e+01, 7.90605226e+04, 7.91160323e+04
1.04000000e+00, 3.82166971e-01, 3.98962791e-01, 7.81129763e-01, 2.08000000e+00, 4.00226385e-01, 3.56986483e-01, 7.57212868e-01, 4.16000000e+00, 5.56636568e+01, 8.09105488e+04, 8.09662124e+04
1.04500000e+00, 3.85540716e-01, 3.95563666e-01, 7.81104381e-01, 2.09000000e+00, 3.93021318e-01, 3.63528692e-01, 7.56550010e-01, 4.18000000e+00, 4.73448141e+01, 8.40860903e+04, 8.41334352e+04
1.05000000e+00, 3.87721713e-01, 3.93329576e-01, 7.81051289e-01, 2.10000000e+00, 3.77532076e-01, 3.78030998e-01, 7.55563074e-01, 4.20000000e+00, 5.11737055e+01, 8.63222301e+04, 8.63734038e+04
1.05500000e+00, 3.89567528e-01, 3.91402457e-01, 7.80969985e-01, 2.11000000e+00, 3.69121615e-01, 3.86443390e-01, 7.55565005e-01, 4.22000000e+00, 5.65724293e+01, 8.77119052e+04, 8.77684776e+04
1.06000000e+00, 3.92111554e-01, 3.88846653e-01, 7.80958207e-01, 2.12000000e+00, 3.69610262e-01, 3.86445677e-01, 7.56055940e-01, 4.24000000e+00, 5.27854324e+01, 8.91529016e+04, 8.92056870e+04
1.06500000e+00, 3.95585850e-01, 3.85426166e-01, 7.81012016e-01, 2.13000000e+00, 3.72591591e-01, 3.83982078e-01, 7.56573669e-01, 4.26000000e+00, 5.43901893e+01, 8.94677075e+04, 8.95220977e+04
1.07000000e+00, 3.98979733e-01, 3.82102671e-01, 7.81082404e-01, 2.14000000e+00, 3.71918675e-01, 3.83832328e-01, 7.55751003e-01, 4.28000000e+00, 4.83105560e+01, 9.05006300e+04, 9.05489406e+04
1.07500000e+00, 4.00856767e-01, 3.80276846e-01, 7.81133613e-01, 2.15000000e+00, 3.76598703e-01, 3.79298624e-01, 7.55897327e-01, 4.30000000e+00, 4.86302916e+01, 9.12758333e+04, 9.13244636e+04
1.08000000e+00, 4.00485380e-01, 3.80623481e-01, 7.81108861e-01, 2.16000000e+00, 3.86276433e-01, 3.70485851e-01, 7.56762284e-01, 4.32000000e+00, 5.73530862e+01, 9.19707152e+04, 9.20280683e+04
1.08500000e+00, 3.98017717e-01, 3.83026387e-01, 7.81044104e-01, 2.17000000e+00, 3.88540646e-01, 3.68076120e-01, 7.56616767e-01, 4.34000000e+00, 5.07347587e+01, 9.28374523e+04, 9.28881871e+04
1.09000000e+00, 3.93654106e-01, 3.87414536e-01, 7.81068642e-01, 2.18000000e+00, 3.86602138e-01, 3.68219060e-01, 7.54821198e-01, 4.36000000e+00, 4.89049671e+01, 9.28575318e+04, 9.29064368e+04
1.09500000e+00, 3.86596796e-01, 3.94502451e-01, 7.81099246e-01, 2.19000000e+00, 4.00004361e-01, 3.56143025e-01, 7.56147386e-01, 4.38000000e+00, 4.53180890e+01, 9.28257422e+04, 9.28710603e+04
1.10000000e+00, 3.77287483e-01, 4.03494340e-01, 7.80781823e-01, 2.20000000e+00, 4.08285232e-01, 3.49523422e-01, 7.57808654e-01, 4.40000000e+00, 5.45974449e+01, 9.36888107e+04, 9.37434081e+04
1.10500000e+00, 3.70231990e-01, 4.10279369e-01, 7.80511359e-01, 2.21000000e+00, 3.88360536e-01, 3.67954823e-01, 7.56315358e-01, 4.42000000e+00, 5.33123645e+01, 9.51318865e+04, 9.51851988e+04
1.11000000e+00, 3.69498685e-01, 4.11106545e-01, 7.80605230e-01, 2.22000000e+00, 3.62662899e-01, 3.91441168e-01, 7.54104067e-01, 4.44000000e+00, 4.93344712e+01, 9.58125873e+04, 9.58619218e+04
1.11500000e+00, 3.74770319e-01, 4.06060999e-01, 7.80831318e-01, 2.23000000e+00, 3.64108419e-01, 3.90433123e-01, 7.54541541e-01, 4.46000000e+00, 6.06484033e+01, 9.73214433e+04, 9.73820917e+04
1.12000000e+00, 3.83088476e-01, 3.97954749e-01, 7.81043225e-01, 2.24000000e+00, 3.84370480e-01, 3.73075616e-01, 7.57446096e-01, 4.48000000e+00, 5.61616212e+01, 1.00620529e+05, 1.00676690e+05
1.12500000e+00, 3.91359673e-01, 3.89799655e-01, 7.81159328e-01, 2.25000000e+00, 3.84317826e-01, 3.72354717e-01, 7.56672543e-01, 4.50000000e+00, 4.83686979e+01, 1.01955591e+05, 1.02003959e+05
1.13000000e+00, 3.97893426e-01, 3.83280020e-01, 7.81173446e-01, 2.26000000e+00, 3.70693157e-01, 3.84035063e-01, 7.54728219e-01, 4.52000000e+00, 4.98212028e+01, 1.02387464e+05, 1.02437285e+05
1.13500000e+00, 4.02367989e-01, 3.78801643e-01, 7.81169632e-01, 2.27000000e+00, 3.71241769e-01, 3.83606443e-01, 7.54848211e-01, 4.54000000e+00, 5.40084934e+01, 1.03146788e+05, 1.03200796e+05
1.14000000e+00, 4.04619134e-01, 3.76596917e-01, 7.81216051e-01, 2.28000000e+00, 3.86377382e-01, 3.69675443e-01, 7.56052825e-01, 4.56000000e+00, 5.57881378e+01, 1.04441316e+05, 1.04497104e+05
1.14500000e+00, 4.03830771e-01, 3.77379665e-01, 7.81210436e-01, 2.29000000e+00, 4.00777212e-01, 3.55398415e-01, 7.56175627e-01, 4.58000000e+00, 5.73572389e+01, 1.05180494e+05, 1.05237852e+05
