Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
1.47170000e+03, -2.92081529e+00, 9.73000000e+02
1.47180000e+03, -2.92439663e+00, 9.80000000e+02
1.47190000e+03, -2.92592277e+00, 9.83000000e+02
1.47200000e+03, -2.92997366e+00, 9.91000000e+02
1.47210000e+03, -2.92693625e+00, 9.85000000e+02
1.47220000e+03, -2.92693465e+00, 9.85000000e+02
1.47230000e+03, -2.92895940e+00, 9.89000000e+02
1.47240000e+03, -2.93248469e+00, 9.96000000e+02
1.47250000e+03, -2.93248427e+00, 9.96000000e+02
1.47260000e+03, -2.93747889e+00, 1.00600000e+03
1.47270000e+03, -2.93198221e+00, 9.95000000e+02
1.47280000e+03, -2.93298570e+00, 9.97000000e+02
1.47290000e+03, -2.93398739e+00, 9.99000000e+02
1.47300000e+03, -2.93248352e+00, 9.96000000e+02
1.47310000e+03, -2.93248310e+00, 9.96000000e+02
1.47320000e+03, -2.93147765e+00, 9.94000000e+02
1.47330000e+03, -2.93097374e+00, 9.93000000e+02
1.47340000e+03, -2.92540332e+00, 9.82000000e+02
1.47350000e+03, -2.92743393e+00, 9.86000000e+02
1.47360000e+03, -2.92438054e+00, 9.80000000e+02
1.47370000e+03, -2.92488836e+00, 9.81000000e+02
1.47380000e+03, -2.92692092e+00, 9.85000000e+02
1.47390000e+03, -2.92793353e+00, 9.87000000e+02
1.47400000e+03, -2.93196849e+00, 9.95000000e+02
1.47410000e+03, -2.93146520e+00, 9.94000000e+02
1.47420000e+03, -2.93297135e+00, 9.97000000e+02
1.47430000e+03, -2.93347228e+00, 9.98000000e+02
1.47440000e+03, -2.93246906e+00, 9.96000000e+02
1.47450000e+03, -2.93045657e+00, 9.92000000e+02
1.47460000e+03, -2.93045572e+00, 9.92000000e+02
1.47470000e+03, -2.93095865e+00, 9.93000000e+02
1.47480000e+03, -2.93095791e+00, 9.93000000e+02
1.47490000e+03, -2.92944431e+00, 9.90000000e+02
1.47500000e+03, -2.92843213e+00, 9.88000000e+02
1.47510000e+03, -2.92741769e+00, 9.86000000e+02
1.47520000e+03, -2.92792305e+00, 9.87000000e+02
1.47530000e+03, -2.92842800e+00, 9.88000000e+02
1.47540000e+03, -2.92943785e+00, 9.90000000e+02
1.47550000e+03, -2.93295971e+00, 9.97000000e+02
1.47560000e+03, -2.93446165e+00, 1.00000000e+03
1.47570000e+03, -2.93195538e+00, 9.95000000e+02
1.47580000e+03, -2.93346012e+00, 9.98000000e+02
1.47590000e+03, -2.93545991e+00, 1.00200000e+03
1.47600000e+03, -2.93044503e+00, 9.92000000e+02
1.47610000e+03, -2.93245627e+00, 9.96000000e+02
1.47620000e+03, -2.93245584e+00, 9.96000000e+02
1.47630000e+03, -2.93445943e+00, 1.00000000e+03
1.47640000e+03, -2.93695320e+00, 1.00500000e+03
1.47650000e+03, -2.93745099e+00, 1.00600000e+03
1.47660000e+03, -2.93496034e+00, 1.00100000e+03
1.47670000e+03, -2.93595844e+00, 1.00300000e+03
1.47680000e+03, -2.93745204e+00, 1.00600000e+03
1.47690000e+03, -2.93943680e+00, 1.01000000e+03
1.47700000e+03, -2.93894255e+00, 1.00900000e+03
1.47710000e+03, -2.93396336e+00, 9.99000000e+02
1.47720000e+03, -2.93346251e+00, 9.98000000e+02
1.47730000e+03, -2.93346230e+00, 9.98000000e+02
1.47740000e+03, -2.93446309e+00, 1.00000000e+03
1.47750000e+03, -2.93346209e+00, 9.98000000e+02
1.47760000e+03, -2.93346188e+00, 9.98000000e+02
1.47770000e+03, -2.93446267e+00, 1.00000000e+03
1.47780000e+03, -2.93396242e+00, 9.99000000e+02
1.47790000e+03, -2.93044648e+00, 9.92000000e+02
1.47800000e+03, -2.93245771e+00, 9.96000000e+02
1.47810000e+03, -2.93044522e+00, 9.92000000e+02
1.47820000e+03, -2.93044438e+00, 9.92000000e+02
1.47830000e+03, -2.92741016e+00, 9.86000000e+02
1.47840000e+03, -2.92943298e+00, 9.90000000e+02
1.47850000e+03, -2.92740764e+00, 9.86000000e+02
1.47860000e+03, -2.92588255e+00, 9.83000000e+02
1.47870000e+03, -2.92281952e+00, 9.77000000e+02
1.47880000e+03, -2.92076581e+00, 9.73000000e+02
1.47890000e+03, -2.92178964e+00, 9.75000000e+02
1.47900000e+03, -2.92281159e+00, 9.77000000e+02
1.47910000e+03, -2.92383166e+00, 9.79000000e+02
1.47920000e+03, -2.92126927e+00, 9.74000000e+02
1.47930000e+03, -2.91972411e+00, 9.71000000e+02
1.47940000e+03, -2.91817385e+00, 9.68000000e+02
1.47950000e+03, -2.91506164e+00, 9.62000000e+02
1.47960000e+03, -2.91868268e+00, 9.69000000e+02
1.47970000e+03, -2.91919512e+00, 9.70000000e+02
1.47980000e+03, -2.91192287e+00, 9.56000000e+02
1.47990000e+03, -2.91191818e+00, 9.56000000e+02
1.48000000e+03, -2.92021244e+00, 9.72000000e+02
1.48010000e+03, -2.92277490e+00, 9.77000000e+02
1.48020000e+03, -2.92481538e+00, 9.81000000e+02
1.48030000e+03, -2.92123281e+00, 9.74000000e+02
1.48040000e+03, -2.92174315e+00, 9.75000000e+02
1.48050000e+03, -2.92225307e+00, 9.76000000e+02
1.48060000e+03, -2.92071129e+00, 9.73000000e+02
1.48070000e+03, -2.91916444e+00, 9.70000000e+02
1.48080000e+03, -2.91916127e+00, 9.70000000e+02
1.48090000e+03, -2.92224136e+00, 9.76000000e+02
1.48100000e+03, -2.93036910e+00, 9.92000000e+02
1.48110000e+03, -2.93238034e+00, 9.96000000e+02
1.48120000e+03, -2.93288168e+00, 9.97000000e+02
1.48130000e+03, -2.93187735e+00, 9.95000000e+02
1.48140000e+03, -2.93637911e+00, 1.00400000e+03
1.48150000e+03, -2.93737455e+00, 1.00600000e+03
1.48160000e+03, -2.93737517e+00, 1.00600000e+03
1.48170000e+03, -2.93985472e+00, 1.01100000e+03
1.48180000e+03, -2.94133734e+00, 1.01400000e+03
1.48190000e+03, -2.94379821e+00, 1.01900000e+03
1.48200000e+03, -2.94575903e+00, 1.02300000e+03
1.48210000e+03, -2.94478291e+00, 1.02100000e+03
1.48220000e+03, -2.94282236e+00, 1.01700000e+03
1.48230000e+03, -2.94233222e+00, 1.01600000e+03
1.48240000e+03, -2.94184150e+00, 1.01500000e+03
1.48250000e+03, -2.94527948e+00, 1.02200000e+03
1.48260000e+03, -2.94085910e+00, 1.01300000e+03
1.48270000e+03, -2.93838642e+00, 1.00800000e+03
1.48280000e+03, -2.93689693e+00, 1.00500000e+03
1.48290000e+03, -2.93390342e+00, 9.99000000e+02
1.48300000e+03, -2.93139453e+00, 9.94000000e+02
1.48310000e+03, -2.92735348e+00, 9.86000000e+02
1.48320000e+03, -2.92276717e+00, 9.77000000e+02
1.48330000e+03, -2.92378726e+00, 9.79000000e+02
1.48340000e+03, -2.92378506e+00, 9.79000000e+02
1.48350000e+03, -2.92122270e+00, 9.74000000e+02
1.48360000e+03, -2.92224562e+00, 9.76000000e+02
1.48370000e+03, -2.92275514e+00, 9.77000000e+02
1.48380000e+03, -2.92275273e+00, 9.77000000e+02
1.48390000e+03, -2.92377282e+00, 9.79000000e+02
1.48400000e+03, -2.92121046e+00, 9.74000000e+02
1.48410000e+03, -2.92223338e+00, 9.76000000e+02
1.48420000e+03, -2.91811562e+00, 9.68000000e+02
1.48430000e+03, -2.91656027e+00, 9.65000000e+02
1.48440000e+03, -2.91707446e+00, 9.66000000e+02
1.48450000e+03, -2.91707089e+00, 9.66000000e+02
1.48460000e+03, -2.91395204e+00, 9.60000000e+02
1.48470000e+03, -2.91706311e+00, 9.66000000e+02
1.48480000e+03, -2.91860993e+00, 9.69000000e+02
1.48490000e+03, -2.92118003e+00, 9.74000000e+02
1.48500000e+03, -2.92117731e+00, 9.74000000e+02
1.48510000e+03, -2.92322378e+00, 9.78000000e+02
1.48520000e+03, -2.92322148e+00, 9.78000000e+02
1.48530000e+03, -2.92475059e+00, 9.81000000e+02
1.48540000e+03, -2.92525803e+00, 9.82000000e+02
1.48550000e+03, -2.92525616e+00, 9.82000000e+02
1.48560000e+03, -2.92013654e+00, 9.72000000e+02
1.48570000e+03, -2.91755496e+00, 9.67000000e+02
1.48580000e+03, -2.91858457e+00, 9.69000000e+02
1.48590000e+03, -2.92166775e+00, 9.75000000e+02
1.48600000e+03, -2.92371223e+00, 9.79000000e+02
1.48610000e+03, -2.92625718e+00, 9.84000000e+02
1.48620000e+03, -2.93231620e+00, 9.96000000e+02
1.48630000e+03, -2.93231579e+00, 9.96000000e+02
1.48640000e+03, -2.93131035e+00, 9.94000000e+02
1.48650000e+03, -2.93030268e+00, 9.92000000e+02
1.48660000e+03, -2.93631395e+00, 1.00400000e+03
1.48670000e+03, -2.93631436e+00, 1.00400000e+03
1.48680000e+03, -2.93978873e+00, 1.01100000e+03
1.48690000e+03, -2.94176419e+00, 1.01500000e+03
1.48700000e+03, -2.94225809e+00, 1.01600000e+03
1.48710000e+03, -2.94324300e+00, 1.01800000e+03
1.48720000e+03, -2.94226155e+00, 1.01600000e+03
1.48730000e+03, -2.94324646e+00, 1.01800000e+03
1.48740000e+03, -2.94324829e+00, 1.01800000e+03
1.48750000e+03, -2.94472143e+00, 1.02100000e+03
1.48760000e+03, -2.94226897e+00, 1.01600000e+03
1.48770000e+03, -2.94227060e+00, 1.01600000e+03
1.48780000e+03, -2.94128700e+00, 1.01400000e+03
1.48790000e+03, -2.93832106e+00, 1.00800000e+03
1.48800000e+03, -2.93931296e+00, 1.01000000e+03
1.48810000e+03, -2.94129027e+00, 1.01400000e+03
1.48820000e+03, -2.93832432e+00, 1.00800000e+03
1.48830000e+03, -2.93832514e+00, 1.00800000e+03
1.48840000e+03, -2.93233786e+00, 9.96000000e+02
1.48850000e+03, -2.93484121e+00, 1.00100000e+03
1.48860000e+03, -2.93283931e+00, 9.97000000e+02
1.48870000e+03, -2.93233724e+00, 9.96000000e+02
1.48880000e+03, -2.93782865e+00, 1.00700000e+03
1.48890000e+03, -2.93782936e+00, 1.00700000e+03
1.48900000e+03, -2.93832636e+00, 1.00800000e+03
1.48910000e+03, -2.93633910e+00, 1.00400000e+03
1.48920000e+03, -2.93783130e+00, 1.00700000e+03
1.48930000e+03, -2.93832829e+00, 1.00800000e+03
1.48940000e+03, -2.93932019e+00, 1.01000000e+03
1.48950000e+03, -2.93234203e+00, 9.96000000e+02
1.48960000e+03, -2.93183936e+00, 9.95000000e+02
1.48970000e+03, -2.93183884e+00, 9.95000000e+02
1.48980000e+03, -2.93183833e+00, 9.95000000e+02
1.48990000e+03, -2.93284184e+00, 9.97000000e+02
1.49000000e+03, -2.93133475e+00, 9.94000000e+02
1.49010000e+03, -2.93032709e+00, 9.92000000e+02
1.49020000e+03, -2.93434235e+00, 1.00000000e+03
1.49030000e+03, -2.93284010e+00, 9.97000000e+02
1.49040000e+03, -2.92931688e+00, 9.90000000e+02
1.49050000e+03, -2.92729156e+00, 9.86000000e+02
1.49060000e+03, -2.92779696e+00, 9.87000000e+02
1.49070000e+03, -2.92931308e+00, 9.90000000e+02
1.49080000e+03, -2.92627254e+00, 9.84000000e+02
1.49090000e+03, -2.92779296e+00, 9.87000000e+02
1.49100000e+03, -2.92626956e+00, 9.84000000e+02
1.49110000e+03, -2.92930744e+00, 9.90000000e+02
1.49120000e+03, -2.92880111e+00, 9.89000000e+02
1.49130000e+03, -2.93081815e+00, 9.93000000e+02
1.49140000e+03, -2.93182347e+00, 9.95000000e+02
1.49150000e+03, -2.93382898e+00, 9.99000000e+02
1.49160000e+03, -2.93332813e+00, 9.98000000e+02
1.49170000e+03, -2.93432893e+00, 1.00000000e+03
1.49180000e+03, -2.93582668e+00, 1.00300000e+03
1.49190000e+03, -2.93682300e+00, 1.00500000e+03
1.49200000e+03, -2.93482949e+00, 1.00100000e+03
1.49210000e+03, -2.93532884e+00, 1.00200000e+03
1.49220000e+03, -2.93332904e+00, 9.98000000e+02
1.49230000e+03, -2.93182357e+00, 9.95000000e+02
1.49240000e+03, -2.93382908e+00, 9.99000000e+02
1.49250000e+03, -2.93781704e+00, 1.00700000e+03
1.49260000e+03, -2.93432994e+00, 1.00000000e+03
1.49270000e+03, -2.93282768e+00, 9.97000000e+02
1.49280000e+03, -2.92930447e+00, 9.90000000e+02
1.49290000e+03, -2.93382836e+00, 9.99000000e+02
1.49300000e+03, -2.93532751e+00, 1.00200000e+03
1.49310000e+03, -2.93432871e+00, 1.00000000e+03
1.49320000e+03, -2.93382846e+00, 9.99000000e+02
1.49330000e+03, -2.93232460e+00, 9.96000000e+02
1.49340000e+03, -2.92879773e+00, 9.89000000e+02
1.49350000e+03, -2.92727762e+00, 9.86000000e+02
1.49360000e+03, -2.92371384e+00, 9.79000000e+02
1.49370000e+03, -2.91909390e+00, 9.70000000e+02
1.49380000e+03, -2.91754203e+00, 9.67000000e+02
1.49390000e+03, -2.91857169e+00, 9.69000000e+02
1.49400000e+03, -2.91908423e+00, 9.70000000e+02
1.49410000e+03, -2.92267644e+00, 9.77000000e+02
1.49420000e+03, -2.92164950e+00, 9.75000000e+02
1.49430000e+03, -2.92267152e+00, 9.77000000e+02
1.49440000e+03, -2.92010375e+00, 9.72000000e+02
1.49450000e+03, -2.92164171e+00, 9.75000000e+02
1.49460000e+03, -2.92266374e+00, 9.77000000e+02
1.49470000e+03, -2.92163680e+00, 9.75000000e+02
1.49480000e+03, -2.92622845e+00, 9.84000000e+02
1.49490000e+03, -2.92774889e+00, 9.87000000e+02
1.49500000e+03, -2.92875972e+00, 9.89000000e+02
1.49510000e+03, -2.93027299e+00, 9.92000000e+02
1.49520000e+03, -2.93328726e+00, 9.98000000e+02
1.49530000e+03, -2.93228405e+00, 9.96000000e+02
1.49540000e+03, -2.93127862e+00, 9.94000000e+02
1.49550000e+03, -2.92976667e+00, 9.91000000e+02
1.49560000e+03, -2.92875566e+00, 9.89000000e+02
1.49570000e+03, -2.92672820e+00, 9.85000000e+02
1.49580000e+03, -2.92672668e+00, 9.85000000e+02
1.49590000e+03, -2.92875150e+00, 9.89000000e+02
1.49600000e+03, -2.92773824e+00, 9.87000000e+02
1.49610000e+03, -2.92824325e+00, 9.88000000e+02
1.49620000e+03, -2.93177205e+00, 9.95000000e+02
1.49630000e+03, -2.93177154e+00, 9.95000000e+02
1.49640000e+03, -2.93327631e+00, 9.98000000e+02
1.49650000e+03, -2.93776491e+00, 1.00700000e+03
1.49660000e+03, -2.93677158e+00, 1.00500000e+03
1.49670000e+03, -2.93627432e+00, 1.00400000e+03
1.49680000e+03, -2.93227470e+00, 9.96000000e+02
1.49690000e+03, -2.92925314e+00, 9.90000000e+02
1.49700000e+03, -2.93177103e+00, 9.95000000e+02
1.49710000e+03, -2.93076449e+00, 9.93000000e+02
1.49720000e+03, -2.92975572e+00, 9.91000000e+02
1.49730000e+03, -2.93076287e+00, 9.93000000e+02
1.49740000e+03, -2.93176820e+00, 9.95000000e+02
1.49750000e+03, -2.92975360e+00, 9.91000000e+02
1.49760000e+03, -2.92773044e+00, 9.87000000e+02
1.49770000e+03, -2.92823545e+00, 9.88000000e+02
1.49780000e+03, -2.93226652e+00, 9.96000000e+02
1.49790000e+03, -2.93276788e+00, 9.97000000e+02
1.49800000e+03, -2.93426983e+00, 1.00000000e+03
1.49810000e+03, -2.93526883e+00, 1.00200000e+03
1.49820000e+03, -2.93126099e+00, 9.94000000e+02
1.49830000e+03, -2.92721996e+00, 9.86000000e+02
1.49840000e+03, -2.92263370e+00, 9.77000000e+02
1.49850000e+03, -2.91437524e+00, 9.61000000e+02
1.49860000e+03, -2.91592969e+00, 9.64000000e+02
1.49870000e+03, -2.91332591e+00, 9.59000000e+02
1.49880000e+03, -2.91280006e+00, 9.58000000e+02
1.49890000e+03, -2.91331741e+00, 9.59000000e+02
1.49900000e+03, -2.91279156e+00, 9.58000000e+02
1.49910000e+03, -2.91642743e+00, 9.65000000e+02
1.49920000e+03, -2.91590545e+00, 9.64000000e+02
1.49930000e+03, -2.91590178e+00, 9.64000000e+02
1.49940000e+03, -2.91641651e+00, 9.65000000e+02
1.49950000e+03, -2.92002680e+00, 9.72000000e+02
1.49960000e+03, -2.91692797e+00, 9.66000000e+02
1.49970000e+03, -2.91328813e+00, 9.59000000e+02
1.49980000e+03, -2.91276229e+00, 9.58000000e+02
1.49990000e+03, -2.91691603e+00, 9.66000000e+02
1.50000000e+03, -2.91897869e+00, 9.70000000e+02
1.50010000e+03, -2.91742685e+00, 9.67000000e+02
1.50020000e+03, -2.91845656e+00, 9.69000000e+02
1.50030000e+03, -2.91117677e+00, 9.55000000e+02
1.50040000e+03, -2.91064834e+00, 9.54000000e+02
1.50050000e+03, -2.91429900e+00, 9.61000000e+02
1.50060000e+03, -2.91429502e+00, 9.61000000e+02
1.50070000e+03, -2.91377049e+00, 9.60000000e+02
1.50080000e+03, -2.91272366e+00, 9.58000000e+02
1.50090000e+03, -2.91167444e+00, 9.56000000e+02
1.50100000e+03, -2.91062283e+00, 9.54000000e+02
1.50110000e+03, -2.90904333e+00, 9.51000000e+02
1.50120000e+03, -2.91218298e+00, 9.57000000e+02
1.50130000e+03, -2.91634095e+00, 9.65000000e+02
1.50140000e+03, -2.91633739e+00, 9.65000000e+02
1.50150000e+03, -2.91529650e+00, 9.63000000e+02
1.50160000e+03, -2.91942927e+00, 9.71000000e+02
1.50170000e+03, -2.91994100e+00, 9.72000000e+02
1.50180000e+03, -2.91787631e+00, 9.68000000e+02
1.50190000e+03, -2.91942026e+00, 9.71000000e+02
1.50200000e+03, -2.91890213e+00, 9.70000000e+02
1.50210000e+03, -2.92044310e+00, 9.73000000e+02
1.50220000e+03, -2.91838064e+00, 9.69000000e+02
1.50230000e+03, -2.91992310e+00, 9.72000000e+02
1.50240000e+03, -2.91785842e+00, 9.68000000e+02
1.50250000e+03, -2.91785518e+00, 9.68000000e+02
1.50260000e+03, -2.91939914e+00, 9.71000000e+02
1.50270000e+03, -2.92349880e+00, 9.79000000e+02
1.50280000e+03, -2.92400715e+00, 9.80000000e+02
1.50290000e+03, -2.92857602e+00, 9.89000000e+02
1.50300000e+03, -2.92857492e+00, 9.89000000e+02
1.50310000e+03, -2.92806800e+00, 9.88000000e+02
1.50320000e+03, -2.92756047e+00, 9.87000000e+02
1.50330000e+03, -2.92705233e+00, 9.86000000e+02
1.50340000e+03, -2.92603570e+00, 9.84000000e+02
1.50350000e+03, -2.92806250e+00, 9.88000000e+02
1.50360000e+03, -2.92856712e+00, 9.89000000e+02
1.50370000e+03, -2.92856602e+00, 9.89000000e+02
1.50380000e+03, -2.93209139e+00, 9.96000000e+02
1.50390000e+03, -2.93509400e+00, 1.00200000e+03
1.50400000e+03, -2.93907036e+00, 1.01000000e+03
1.50410000e+03, -2.93708722e+00, 1.00600000e+03
1.50420000e+03, -2.94399809e+00, 1.02000000e+03
1.50430000e+03, -2.94055685e+00, 1.01300000e+03
1.50440000e+03, -2.93956999e+00, 1.01100000e+03
1.50450000e+03, -2.93808519e+00, 1.00800000e+03
1.50460000e+03, -2.93858177e+00, 1.00900000e+03
1.50470000e+03, -2.94006707e+00, 1.01200000e+03
1.50480000e+03, -2.94105542e+00, 1.01400000e+03
1.50490000e+03, -2.93709638e+00, 1.00600000e+03
1.50500000e+03, -2.93809002e+00, 1.00800000e+03
1.50510000e+03, -2.93660049e+00, 1.00500000e+03
1.50520000e+03, -2.93660099e+00, 1.00500000e+03
1.50530000e+03, -2.93610372e+00, 1.00400000e+03
1.50540000e+03, -2.93260585e+00, 9.97000000e+02
1.50550000e+03, -2.93510681e+00, 1.00200000e+03
1.50560000e+03, -2.94007229e+00, 1.01200000e+03
1.50570000e+03, -2.94106064e+00, 1.01400000e+03
1.50580000e+03, -2.93859043e+00, 1.00900000e+03
1.50590000e+03, -2.93461120e+00, 1.00100000e+03
1.50600000e+03, -2.93610756e+00, 1.00400000e+03
1.50610000e+03, -2.93411194e+00, 1.00000000e+03
1.50620000e+03, -2.93260969e+00, 9.97000000e+02
1.50630000e+03, -2.93311064e+00, 9.98000000e+02
1.50640000e+03, -2.93260919e+00, 9.97000000e+02
1.50650000e+03, -2.93260889e+00, 9.97000000e+02
1.50660000e+03, -2.93110182e+00, 9.94000000e+02
1.50670000e+03, -2.92655344e+00, 9.85000000e+02
1.50680000e+03, -2.93109973e+00, 9.94000000e+02
1.50690000e+03, -2.93109914e+00, 9.94000000e+02
1.50700000e+03, -2.93210357e+00, 9.96000000e+02
1.50710000e+03, -2.93210317e+00, 9.96000000e+02
1.50720000e+03, -2.93610280e+00, 1.00400000e+03
1.50730000e+03, -2.93759499e+00, 1.00700000e+03
1.50740000e+03, -2.93809195e+00, 1.00800000e+03
1.50750000e+03, -2.94204533e+00, 1.01600000e+03
1.50760000e+03, -2.94303018e+00, 1.01800000e+03
1.50770000e+03, -2.94303194e+00, 1.01800000e+03
1.50780000e+03, -2.94352461e+00, 1.01900000e+03
1.50790000e+03, -2.94303555e+00, 1.01800000e+03
1.50800000e+03, -2.94695122e+00, 1.02600000e+03
1.50810000e+03, -2.94500062e+00, 1.02200000e+03
1.50820000e+03, -2.95228798e+00, 1.03700000e+03
1.50830000e+03, -2.95035918e+00, 1.03300000e+03
1.50840000e+03, -2.95421967e+00, 1.04100000e+03
1.50850000e+03, -2.95229870e+00, 1.03700000e+03
1.50860000e+03, -2.95326566e+00, 1.03900000e+03
1.50870000e+03, -2.95758186e+00, 1.04800000e+03
1.50880000e+03, -2.95182824e+00, 1.03600000e+03
1.50890000e+03, -2.95134886e+00, 1.03500000e+03
1.50900000e+03, -2.95424242e+00, 1.04100000e+03
1.50910000e+03, -2.95424637e+00, 1.04100000e+03
1.50920000e+03, -2.95328878e+00, 1.03900000e+03
1.50930000e+03, -2.94797076e+00, 1.02800000e+03
1.50940000e+03, -2.94943049e+00, 1.03100000e+03
1.50950000e+03, -2.94991822e+00, 1.03200000e+03
1.50960000e+03, -2.95040557e+00, 1.03300000e+03
1.50970000e+03, -2.95522575e+00, 1.04300000e+03
1.50980000e+03, -2.95186286e+00, 1.03600000e+03
1.50990000e+03, -2.95283065e+00, 1.03800000e+03
1.51000000e+03, -2.95331577e+00, 1.03900000e+03
1.51010000e+03, -2.95187374e+00, 1.03600000e+03
1.51020000e+03, -2.95042723e+00, 1.03300000e+03
1.51030000e+03, -2.95284471e+00, 1.03800000e+03
1.51040000e+03, -2.95236644e+00, 1.03700000e+03
1.51050000e+03, -2.94849776e+00, 1.02900000e+03
1.51060000e+03, -2.94801441e+00, 1.02800000e+03
1.51070000e+03, -2.94753050e+00, 1.02700000e+03
1.51080000e+03, -2.94801973e+00, 1.02800000e+03
1.51090000e+03, -2.94704872e+00, 1.02600000e+03
1.51100000e+03, -2.94313732e+00, 1.01800000e+03
1.51110000e+03, -2.94362998e+00, 1.01900000e+03
1.51120000e+03, -2.94314091e+00, 1.01800000e+03
1.51130000e+03, -2.94215937e+00, 1.01600000e+03
1.51140000e+03, -2.93969421e+00, 1.01100000e+03
1.51150000e+03, -2.93820940e+00, 1.00800000e+03
1.51160000e+03, -2.94117754e+00, 1.01400000e+03
1.51170000e+03, -2.94068556e+00, 1.01300000e+03
1.51180000e+03, -2.94510946e+00, 1.02200000e+03
1.51190000e+03, -2.94315080e+00, 1.01800000e+03
1.51200000e+03, -2.94657889e+00, 1.02500000e+03
1.51210000e+03, -2.94560474e+00, 1.02300000e+03
1.51220000e+03, -2.94998655e+00, 1.03200000e+03
1.51230000e+03, -2.95047388e+00, 1.03300000e+03
1.51240000e+03, -2.95096084e+00, 1.03400000e+03
1.51250000e+03, -2.95337607e+00, 1.03900000e+03
1.51260000e+03, -2.94951505e+00, 1.03100000e+03
1.51270000e+03, -2.94708730e+00, 1.02600000e+03
1.51280000e+03, -2.94660224e+00, 1.02500000e+03
1.51290000e+03, -2.94415965e+00, 1.02000000e+03
1.51300000e+03, -2.94660658e+00, 1.02500000e+03
1.51310000e+03, -2.94514342e+00, 1.02200000e+03
1.51320000e+03, -2.93973477e+00, 1.01100000e+03
1.51330000e+03, -2.93973583e+00, 1.01100000e+03
1.51340000e+03, -2.93825101e+00, 1.00800000e+03
1.51350000e+03, -2.93476746e+00, 1.00100000e+03
1.51360000e+03, -2.93075550e+00, 9.93000000e+02
1.51370000e+03, -2.92467571e+00, 9.81000000e+02
1.51380000e+03, -2.92365343e+00, 9.79000000e+02
1.51390000e+03, -2.92314038e+00, 9.78000000e+02
1.51400000e+03, -2.92466961e+00, 9.81000000e+02
1.51410000e+03, -2.92160025e+00, 9.75000000e+02
1.51420000e+03, -2.92415534e+00, 9.80000000e+02
1.51430000e+03, -2.92415338e+00, 9.80000000e+02
1.51440000e+03, -2.92466136e+00, 9.81000000e+02
1.51450000e+03, -2.92669408e+00, 9.85000000e+02
1.51460000e+03, -2.92414808e+00, 9.80000000e+02
1.51470000e+03, -2.92719801e+00, 9.86000000e+02
1.51480000e+03, -2.92668928e+00, 9.85000000e+02
1.51490000e+03, -2.92820834e+00, 9.88000000e+02
1.51500000e+03, -2.93022737e+00, 9.92000000e+02
1.51510000e+03, -2.92820639e+00, 9.88000000e+02
1.51520000e+03, -2.92668469e+00, 9.85000000e+02
1.51530000e+03, -2.92617535e+00, 9.84000000e+02
1.51540000e+03, -2.92971810e+00, 9.91000000e+02
1.51550000e+03, -2.92971723e+00, 9.91000000e+02
1.51560000e+03, -2.93022064e+00, 9.92000000e+02
1.51570000e+03, -2.93172967e+00, 9.95000000e+02
1.51580000e+03, -2.93172919e+00, 9.95000000e+02
1.51590000e+03, -2.93172870e+00, 9.95000000e+02
1.51600000e+03, -2.93323348e+00, 9.98000000e+02
1.51610000e+03, -2.93373404e+00, 9.99000000e+02
1.51620000e+03, -2.92819790e+00, 9.88000000e+02
1.51630000e+03, -2.92616833e+00, 9.84000000e+02
1.51640000e+03, -2.93473121e+00, 1.00100000e+03
1.51650000e+03, -2.93871143e+00, 1.00900000e+03
1.51660000e+03, -2.94019671e+00, 1.01200000e+03
1.51670000e+03, -2.93821767e+00, 1.00800000e+03
1.51680000e+03, -2.93623036e+00, 1.00400000e+03
1.51690000e+03, -2.93473449e+00, 1.00100000e+03
1.51700000e+03, -2.92971446e+00, 9.91000000e+02
1.51710000e+03, -2.93021787e+00, 9.92000000e+02
1.51720000e+03, -2.92819689e+00, 9.88000000e+02
1.51730000e+03, -2.92819573e+00, 9.88000000e+02
1.51740000e+03, -2.93021476e+00, 9.92000000e+02
1.51750000e+03, -2.92970970e+00, 9.91000000e+02
1.51760000e+03, -2.93272695e+00, 9.97000000e+02
1.51770000e+03, -2.93522791e+00, 1.00200000e+03
1.51780000e+03, -2.93672287e+00, 1.00500000e+03
1.51790000e+03, -2.93472933e+00, 1.00100000e+03
1.51800000e+03, -2.93722072e+00, 1.00600000e+03
1.51810000e+03, -2.93722129e+00, 1.00600000e+03
1.51820000e+03, -2.94068895e+00, 1.01300000e+03
1.51830000e+03, -2.94069019e+00, 1.01300000e+03
1.51840000e+03, -2.94019761e+00, 1.01200000e+03
1.51850000e+03, -2.93373423e+00, 9.99000000e+02
1.51860000e+03, -2.93172811e+00, 9.95000000e+02
1.51870000e+03, -2.93423390e+00, 1.00000000e+03
1.51880000e+03, -2.93622991e+00, 1.00400000e+03
1.51890000e+03, -2.93172801e+00, 9.95000000e+02
1.51900000e+03, -2.92920863e+00, 9.90000000e+02
1.51910000e+03, -2.92565975e+00, 9.83000000e+02
1.51920000e+03, -2.93021510e+00, 9.92000000e+02
1.51930000e+03, -2.93122137e+00, 9.94000000e+02
1.51940000e+03, -2.93272757e+00, 9.97000000e+02
1.51950000e+03, -2.93372929e+00, 9.99000000e+02
1.51960000e+03, -2.93372919e+00, 9.99000000e+02
1.51970000e+03, -2.93372910e+00, 9.99000000e+02
