Distance (nm),Atom Count,C atom%,Co atom%,W atom%,WC atom%,Cr atom%,Fe atom%,C3 atom%,CoH atom%,Ga atom%,Ti atom%,Ni atom%,OH atom%,P atom%,Al atom%,N atom%,Mn atom%,CrH atom%,Zr atom%,WO atom%,Ta atom%,Noise reference atom%,H atom%,O atom%,C atom% Sigma,Co atom% Sigma,W atom% Sigma,WC atom% Sigma,Cr atom% Sigma,Fe atom% Sigma,C3 atom% Sigma,CoH atom% Sigma,Ga atom% Sigma,Ti atom% Sigma,Ni atom% Sigma,OH atom% Sigma,P atom% Sigma,Al atom% Sigma,N atom% Sigma,Mn atom% Sigma,CrH atom% Sigma,Zr atom% Sigma,WO atom% Sigma,Ta atom% Sigma,Noise reference atom% Sigma,H atom% Sigma,O atom% Sigma
1.3500000536441803,6992,47.74027459954233,0.11441647597254005,51.20137299771167,0,0.12871853546910755,0.07151029748283752,0,0,0.11441647597254005,0.04290617848970252,0.028604118993135013,0,0,0.014302059496567507,0.04290617848970252,0.014302059496567507,0,0.057208237986270026,0,0,0,0.2288329519450801,0.20022883295194507,0.5973451037116476,0.04042918432950637,0.5977834609682227,0,0.042878555495573005,0.03196894057615065,0,0,0.04042918432950637,0.024766578794297583,0.02022327354465296,0,0,0.014301036715467291,0.024766578794297583,0.014301036715467291,0,0.028595935866378184,0,0,0,0.0571427448474704,0.053459805081848076
1.6500000655651093,7143,47.067058658826824,0.08399832003359933,51.91096178076439,0,0.18199636007279857,0.15399692006159876,0,0,0.15399692006159876,0.055998880022399555,0.041999160016799666,0,0,0.041999160016799666,0.027999440011199778,0,0,0.041999160016799666,0,0.013999720005599889,0,0.09799804003919922,0.125997480050399,0.5905833759411235,0.03427776510624915,0.5911698249022075,0,0.05043075451832929,0.0463960528686823,0,0,0.0463960528686823,0.02799159922694881,0.024243133780981956,0,0,0.024243133780981956,0.01979582195958844,0,0,0.024243133780981956,0,0.01399874001049837,0,0.03702162398270407,0.04197269273551328
1.9500000774860382,7487,46.560705222385465,0.13356484573260316,52.54441031120609,0,0.12020836115934286,0.09349539201282223,0,0,0.053425938293041264,0.040069453719780955,0.040069453719780955,0,0,0.040069453719780955,0.013356484573260316,0,0,0.013356484573260316,0,0,0,0.20034726859890478,0.14692133030586352,0.5764826184317297,0.04220869652580463,0.5771026012219561,0,0.040045363061036406,0.03532141303666541,0,0,0.026705832365964063,0.02312947457128519,0.02312947457128519,0,0,0.02312947457128519,0.01335559256507331,0,0,0.01335559256507331,0,0,0,0.05167759707309113,0.04426589395168391
2.250000089406967,7969,46.53030493160999,0.07529175555276697,52.415610490651275,0,0.18822938888191743,0.15058351110553395,0,0,0.1003890074036893,0.07529175555276697,0.08784038147822813,0,0,0.025097251850922327,0.037645877776383486,0.012548625925461163,0,0.05019450370184465,0,0,0,0.11293763332915045,0.13803488518007279,0.5587530278960534,0.030726156823073968,0.559449205892573,0,0.04855485735835122,0.04343697389389215,0,0,0.0354750540005014,0.030726156823073968,0.033185958548747216,0,0,0.01774420989920063,0.021730766143989673,0.012547838560696438,0,0.025090952339816334,0,0,0,0.037624613589166626,0.04159034948271281
2.550000101327896,8192,46.08154296875,0.10986328125,53.01513671875,0,0.1220703125,0.08544921875,0,0,0.08544921875,0.09765625,0.03662109375,0,0.0244140625,0,0.0244140625,0,0,0.0244140625,0,0,0,0.15869140625,0.13427734375,0.5507281329101432,0.03660097165417083,0.5514218294597982,0,0.038578454219696516,0.03228296731655252,0,0,0.03228296731655252,0.03450983544280591,0.021139326544833695,0,0.01726124167899897,0,0.01726124167899897,0,0,0.01726124167899897,0,0,0,0.043978140741829944,0.040458951471151
2.850000113248825,8385,45.235539654144304,0.08348240906380441,53.917710196779964,0,0.19081693500298152,0.08348240906380441,0,0,0.11926058437686345,0.02385211687537269,0.03577817531305903,0,0.02385211687537269,0,0.03577817531305903,0,0,0.02385211687537269,0,0,0,0.14311270125223613,0.08348240906380441,0.5435478229661622,0.03154021123451192,0.5443537410966519,0,0.047658698139603675,0.03154021123451192,0,0,0.03769101278720849,0.016863982020021134,0.020652843551129382,0,0.016863982020021134,0,0.020652843551129382,0,0,0.016863982020021134,0,0,0,0.041283505580690175,0.03154021123451192
3.150000125169754,8667,44.352140302296064,0.08076612437983154,54.747894311757236,0,0.11538017768547365,0.11538017768547365,0,0,0.126918195454021,0.04615207107418945,0.04615207107418945,0,0.023076035537094725,0,0.06922810661128419,0.011538017768547362,0,0.034614053305642094,0,0,0,0.126918195454021,0.10384215991692627,0.5336384642063992,0.030514395521479443,0.5346489376334372,0,0.036465360711282244,0.036465360711282244,0,0,0.038242983984682795,0.023070709888388427,0.023070709888388427,0,0.016315338418674025,0,0.028252471770005696,0.011537352120076012,0,0.01998097398326003,0,0,0,0.038242983984682795,0.03459607664729866
3.450000137090683,9021,44.496175590289326,0.08868196430550937,54.871965414033916,0,0.0775967187673207,0.05542622769094335,0,0,0.06651147322913202,0.011085245538188671,0.044340982152754685,0,0.011085245538188671,0.011085245538188671,0.022170491076377342,0,0,0.05542622769094335,0,0,0,0.09976720984369804,0.08868196430550937,0.5232333959723897,0.03133990349411933,0.5239274180305904,0,0.029317421613469417,0.024780492268538335,0,0,0.02714416374493878,0.011084631107817211,0.02216557522463701,0,0.011084631107817211,0.011084631107817211,0.015675166662644843,0,0,0.024780492268538335,0,0,0,0.033239143314598485,0.03133990349411933
3.750000149011612,9084,44.93615147512109,0.12109202994275649,54.19418758256275,0,0.16512549537648613,0.055041831792162044,0,0,0.022016732716864818,0.044033465433729636,0.022016732716864818,0,0.022016732716864818,0.011008366358432409,0.044033465433729636,0.011008366358432409,0,0.03302509907529723,0,0,0,0.16512549537648613,0.15411712901805372,0.5219064397045229,0.03648850834365348,0.5227548700630374,0,0.04260000422300718,0.024608680167426518,0,0,0.015566467106925394,0.022011884817936322,0.015566467106925394,0,0.015566467106925394,0.01100776042110659,0.022011884817936322,0.01100776042110659,0,0.019063901125098412,0,0,0,0.04260000422300718,0.04115778299805938
4.050000160932541,9373,43.8386855862584,0.11735836978555424,55.22244745545717,0,0.11735836978555424,0.11735836978555424,0,0,0.0533447135388883,0.0533447135388883,0.08535154166222128,0,0.01066894270777766,0.02133788541555532,0.03200682812333298,0,0,0.02133788541555532,0,0.02133788541555532,0,0.17070308332444256,0.11735836978555424,0.5125167758254449,0.03536411021689203,0.5136280023544505,0,0.03536411021689203,0.03536411021689203,0,0,0.02385011720805964,0.02385011720805964,0.030163446217846276,0,0.010668373560904255,0.01508655364012337,0.018476193301217546,0,0,0.01508655364012337,0,0.01508655364012337,0,0.04263933084510293,0.03536411021689203
4.35000017285347,9622,44.471003949282895,0.11432134691332363,54.6352109748493,0,0.1454998960715028,0.09353564747453752,0,0,0.06235709831635835,0.031178549158179174,0.041571398877572226,0,0,0,0.020785699438786113,0,0,0.010392849719393056,0,0.051964248596965294,0,0.1974641446684681,0.1247141966327167,0.5066006019429078,0.034449474570274335,0.5075315955034518,0,0.03885818272814422,0.031163964217937577,0,0,0.025449240369203697,0.017998137314100295,0.020781378536662974,0,0,0,0.014696181434675727,0,0,0.01039230964873406,0,0.023233079651253926,0,0.04525663256755779,0.035979430762581116
4.650000184774399,9822,44.40032579922622,0.11199348401547546,54.825901038485036,0,0.16289961311341886,0.07126858073712075,0,0,0.08144980655670943,0.020362451639177357,0.08144980655670943,0,0.010181225819588679,0,0.010181225819588679,0,0,0.010181225819588679,0,0,0,0.11199348401547546,0.10181225819588678,0.5013363986086212,0.03374839206119469,0.5021548637062427,0,0.040691719403805185,0.02692739104378935,0,0,0.028785125390856654,0.014396961624580637,0.028785125390856654,0,0.010180707519600074,0,0.010180707519600074,0,0,0.010180707519600074,0,0,0,0.03374839206119469,0.03217946912105328
