Wavelength [nm],Voltage [V],Subtract min(voltage) from voltage,Normalised voltage from subtract with respect to peak at 627.8nm,Wavelength simulation [nm],Relative intensity simulation
716.59375,0.1118911294,0.001211647,0.03419575438,,
716.6875,0.1120438471,0.0013643647,0.03850583558,,
716.8125,0.1124679912,0.0017885088,0.05047625887,,
716.90625,0.1126252618,0.0019457794,0.05491483447,,
717.0,0.1124312088,0.0017517264,0.04943816616,,
717.09375,0.1124249147,0.0017454323,0.04926053068,,
717.1875,0.1127044824,0.002025,0.05715064092,,
717.3125,0.1125330471,0.0018535647,0.05231230153,,
717.40625,0.1126038618,0.0019243794,0.05431087214,,
717.5,0.1125001618,0.0018206794,0.05138419487,,
717.59375,0.1122530382,0.0015735558,0.0444097395,,
717.6875,0.1120955324,0.00141605,0.03996452596,,
717.8125,0.1118478412,0.0011683588,0.03297405148,,
717.90625,0.1114596529,0.0007801705,0.02201839215,,
718.0,0.1117975059,0.0011180235,0.03155346152,,
718.09375,0.1120500706,0.0013705882,0.03868147855,,
718.1875,0.1120477235,0.0013682411,0.03861523743,,
718.3125,0.1120605471,0.0013810647,0.03897715198,,
718.40625,0.1122088029,0.0015293205,0.04316130703,,
718.5,0.1122073559,0.0015278735,0.04312046902,,
718.59375,0.1120271794,0.001347697,0.03803543077,,
718.6875,0.1123342206,0.0016547382,0.04670091293,,
718.8125,0.1122013765,0.0015218941,0.04295171517,,
718.90625,0.1120897471,0.0014102647,0.03980125011,,
719.0,0.1120412676,0.0013617852,0.03843303554,,
719.09375,0.1112210676,0.0005415852,0.01528490928,,
719.1875,0.1120873029,0.0014078205,0.03973226858,,
719.3125,0.1119764294,0.001296947,0.03660313693,,
719.40625,0.1113072059,0.0006277235,0.01771595079,,
719.5,0.1120746088,0.0013951264,0.03937400885,,
719.59375,0.1120211471,0.0013416647,0.03786518395,,
719.6875,0.1111653529,0.0004858705,0.013712499,,
719.8125,0.1116246588,0.0009451764,0.02667527755,,
719.90625,0.1114590559,0.0007795735,0.02200154329,,
720.0,0.1115889588,0.0009094764,0.02566773292,,
720.09375,0.1115766676,0.0008971852,0.02532084405,,
720.1875,0.1116471824,0.0009677,0.02731095072,,
720.3125,0.1116529559,0.0009734735,0.02747389355,,
720.40625,0.1114681559,0.0007886735,0.0222583684,,
720.5,0.1117903265,0.0011108441,0.03135084063,,
720.59375,0.1119150941,0.0012356117,0.03487209905,,
720.6875,0.1113545265,0.0006750441,0.01905145825,,
720.8125,0.1111657088,0.0004862264,0.0137225434,,
720.90625,0.1113284000,0.0006489176,0.0183141021,,
721.0,0.1110619471,0.0003824647,0.01079412481,,
721.09375,0.1120896794,0.001410197,0.03979933944,,
721.1875,0.1118527765,0.0011732941,0.03311333817,,
721.3125,0.1114118147,0.0007323323,0.0206682767,,
721.40625,0.1113547412,0.0006752588,0.01905751763,,
721.5,0.1115719500,0.0008924676,0.0251877014,,
721.59375,0.1115653441,0.0008858617,0.02500126613,,
721.6875,0.1113906118,0.0007111294,0.02006987703,,
721.8125,0.1112607059,0.0005812235,0.01640360274,,
721.90625,0.1112395971,0.0005601147,0.01580785881,,
722.0,0.1110774647,0.0003979823,0.01123207087,,
722.09375,0.1112553588,0.0005758764,0.016252694,,
722.1875,0.1116419324,0.00096245,0.0271627824,,
722.3125,0.1120154941,0.0013360117,0.03770564194,,
722.40625,0.1112097912,0.0005303088,0.01496666064,,
722.5,0.1116519588,0.0009724764,0.02744575286,,
722.59375,0.1111285000,0.0004490176,0.0126724166,,
722.6875,0.1120885676,0.0014090852,0.03976796162,,
722.8125,0.1115170500,0.0008375676,0.02363828403,,
722.90625,0.1121468382,0.0014673558,0.04141250589,,
723.0,0.1115216412,0.0008421588,0.02376785935,,
723.09375,0.1110107118,0.0003312294,0.009348134569,,
723.1875,0.1117826353,0.0011031529,0.03113377544,,
723.3125,0.1114577882,0.0007783058,0.02196576558,,
723.40625,0.1114648500,0.0007853676,0.0221650675,,
723.5,0.1116961382,0.0010166558,0.02869260769,,
723.59375,0.1118972529,0.0012177705,0.03436857509,,
723.6875,0.1129594647,0.0022799823,0.06434688876,,
723.8125,0.1129724147,0.0022929323,0.06471237063,,
723.90625,0.1135191382,0.0028396558,0.08014229578,,
724.0,0.1143381324,0.00365865,0.1032563913,,
724.09375,0.1148876059,0.0042081235,0.1187639284,,
724.1875,0.1150010206,0.0043215382,0.1219647792,,
724.3125,0.1144087147,0.0037292323,0.105248403,,
724.40625,0.1147751529,0.0040956705,0.1155902193,,
724.5,0.1148711500,0.0041916676,0.1182995012,,
724.59375,0.1140477941,0.0033683117,0.09506230739,,
724.6875,0.1128590647,0.0021795823,0.06151334587,,
724.8125,0.1131589647,0.0024794823,0.06997728523,,
724.90625,0.1122228588,0.0015433764,0.04355800022,,
725.0,0.1117641441,0.0010846617,0.03061190683,,
725.09375,0.1120965588,0.0014170764,0.03999349358,,
725.1875,0.1117193559,0.0010398735,0.02934787012,,
725.3125,0.1120222794,0.001342797,0.03789714033,,
725.40625,0.1118186882,0.0011392058,0.03215127981,,
725.5,0.1114074235,0.0007279411,0.02054434588,,
725.59375,0.1113162118,0.0006367294,0.01797012015,,
725.6875,0.1117731176,0.0010936352,0.03086516178,,
725.8125,0.1120082647,0.0013287823,0.03750160992,,
725.90625,0.1116952500,0.0010157676,0.02866754043,,
726.0,0.1114840912,0.0008046088,0.02270810302,,
726.09375,0.1116378118,0.0009583294,0.0270464886,,
726.1875,0.1120990500,0.0014195676,0.04006380156,,
726.3125,0.1117781676,0.0010986852,0.0310076856,,
726.40625,0.1118196441,0.0011401617,0.03217825773,,
726.5,0.1119493324,0.00126985,0.0358383908,,
726.59375,0.1118690441,0.0011895617,0.03357245114,,
726.6875,0.1117370206,0.0010575382,0.0298464128,,
726.8125,0.1122729824,0.0015935,0.04497261546,,
726.90625,0.1115125206,0.0008330382,0.02351045286,,
727.0,0.1117352765,0.0010557941,0.02979718987,,
727.09375,0.1119695206,0.0012900382,0.03640815306,,
727.1875,0.1117287088,0.0010492264,0.02961183271,,
727.3125,0.1126874265,0.0020079441,0.05666928012,,
727.40625,0.1124213529,0.0017418705,0.04916000764,,
727.5,0.1129650265,0.0022855441,0.06450385687,,
727.59375,0.1136488353,0.0029693529,0.08380267721,,
727.6875,0.1140546118,0.0033751294,0.09525472019,,
727.8125,0.1145500853,0.0038706029,0.1092382402,,
727.90625,0.1140503706,0.0033708882,0.09513502276,,
728.0,0.1145780765,0.0038985941,0.110028223,,
728.09375,0.1140159735,0.0033364911,0.09416424928,,
728.1875,0.1137205441,0.0030410617,0.08582648159,,
728.3125,0.1140473088,0.0033678264,0.09504861099,,
728.40625,0.1134028029,0.0027233205,0.07685901827,,
728.5,0.1132484353,0.0025689529,0.0725023727,,
728.59375,0.1129445118,0.0022650294,0.06392487996,,
728.6875,0.1136310618,0.0029515794,0.08330106392,,
728.8125,0.1130099206,0.0023304382,0.06577088235,,
728.90625,0.1138719765,0.0031924941,0.09010028837,,
729.0,0.1137603647,0.0030808823,0.08695032002,,
729.09375,0.1144783412,0.0037988588,0.1072134396,,
729.1875,0.1148409941,0.0041615117,0.1174484251,,
729.3125,0.1159729206,0.0052934382,0.1493942646,,
729.40625,0.1159279618,0.0052484794,0.1481254131,,
729.5,0.1162694265,0.0055899441,0.1577624138,,
729.59375,0.1167173824,0.0060379,0.1704048666,,
729.6875,0.1162552500,0.0055757676,0.157362317,,
729.8125,0.1162759118,0.0055964294,0.1579454455,,
729.90625,0.1158674529,0.0051879705,0.1464176983,,
730.0,0.1148715059,0.0041920235,0.1183095456,,
730.09375,0.1143409882,0.0036615058,0.1033369892,,
730.1875,0.1133905529,0.0027110705,0.07651329217,,
730.3125,0.1135041971,0.0028247147,0.07972062001,,
730.40625,0.1135728294,0.002893347,0.08165759775,,
730.5,0.1128402941,0.0021608117,0.06098359188,,
730.59375,0.1124021029,0.0017226205,0.04861672377,,
730.6875,0.1119739382,0.0012944558,0.03653282894,,
730.8125,0.1117507794,0.001071297,0.03023472107,,
730.90625,0.1116695676,0.0009900852,0.0279427179,,
731.0,0.1115831206,0.0009036382,0.02550296409,,
731.09375,0.1112868441,0.0006073617,0.0171412891,,
731.1875,0.1118149265,0.0011354441,0.03204511508,,
731.3125,0.1117951618,0.0011156794,0.03148730507,,
731.40625,0.1120803118,0.0014008294,0.03953496199,,
731.5,0.1118366147,0.0011571323,0.03265721115,,
731.59375,0.1112656853,0.0005862029,0.01654413405,,
731.6875,0.1116466706,0.0009671882,0.02729650643,,
731.8125,0.1113659441,0.0006864617,0.01937369191,,
731.90625,0.1109582676,0.0002787852,0.007868026103,,
732.0,0.1114904353,0.0008109529,0.02288714962,,
732.09375,0.1115415882,0.0008621058,0.02433081433,,
732.1875,0.1112485765,0.0005690941,0.01606128028,,
732.3125,0.1113015794,0.000622097,0.01755715667,,
732.40625,0.1118976500,0.0012181676,0.03437978227,,
732.5,0.1113549265,0.0006754441,0.01906274727,,
732.59375,0.1113437559,0.0006642735,0.01874748458,,
732.6875,0.1113991676,0.0007196852,0.02031134343,,
732.8125,0.1121532647,0.0014737823,0.04159387803,,
732.90625,0.1118718735,0.0011923911,0.033652304,,
733.0,0.1114795735,0.0008000911,0.02258060205,,
733.09375,0.1116243265,0.0009448441,0.0266658992,,
733.1875,0.1117791029,0.0010996205,0.03103408214,,
733.3125,0.1113730382,0.0006935558,0.01957390542,,
733.40625,0.1113653824,0.0006859,0.01935783931,,
733.5,0.1114827000,0.0008032176,0.02266883982,,
733.59375,0.1115092676,0.0008297852,0.02341864494,,
733.6875,0.1115255824,0.0008461,0.02387909002,,
733.8125,0.1110787882,0.0003993058,0.0112694234,,
733.90625,0.1115136000,0.0008341176,0.02354091627,,
734.0,0.1111410382,0.0004615558,0.01302627644,,
734.09375,0.1116271559,0.0009476735,0.02674575205,,
734.1875,0.1119049706,0.0012254882,0.03458638818,,
734.3125,0.1115816235,0.0009021411,0.02546071213,,
734.40625,0.1111711529,0.0004916705,0.01387618973,,
734.5,0.1116175529,0.0009380705,0.02647473101,,
734.59375,0.1117646824,0.0010852,0.03062709902,,
734.6875,0.1115121206,0.0008326382,0.02349916384,,
734.8125,0.1117988235,0.0011193411,0.03159064754,,
734.90625,0.1116708000,0.0009913176,0.02797749936,,
735.0,0.1117506324,0.00107115,0.03023057236,,
735.09375,0.1117961000,0.0011166176,0.03151378346,,
735.1875,0.1117338676,0.0010543852,0.02975742714,,
735.3125,0.1110355471,0.0003560647,0.01004904978,,
735.40625,0.1116333176,0.0009538352,0.02691965087,,
735.5,0.1118727059,0.0011932235,0.03367579644,,
735.59375,0.1115677471,0.0008882647,0.02506908489,,
735.6875,0.1117214088,0.0010419264,0.02940580817,,
735.8125,0.1111809118,0.0005014294,0.01415161066,,
735.90625,0.1110596294,0.000380147,0.01072871343,,
736.0,0.1115979412,0.0009184588,0.02592123905,,
736.09375,0.1112980441,0.0006185617,0.01745738153,,
736.1875,0.1111641735,0.0004846911,0.01367921334,,
736.3125,0.1116175471,0.0009380647,0.02647456732,,
736.40625,0.1113585824,0.0006791,0.01916592605,,
736.5,0.1114582765,0.0007787941,0.02197954665,,
736.59375,0.1114266471,0.0007471647,0.02108688468,,
736.6875,0.1112783647,0.0005988823,0.0169019789,,
736.8125,0.1117189382,0.0010394558,0.02933608157,,
736.90625,0.1114189265,0.0007394441,0.02086898975,,
737.0,0.1119057559,0.0012262735,0.03460855134,,
737.09375,0.1113460618,0.0006665794,0.01881256293,,
737.1875,0.1112282382,0.0005487558,0.01548728182,,
737.3125,0.1114640647,0.0007845823,0.02214290435,,
737.40625,0.1120300618,0.0013505794,0.03811677942,,
737.5,0.1117141676,0.0010346852,0.02920144313,,
737.59375,0.1116154412,0.0009359588,0.02641513348,,
737.6875,0.1115665735,0.0008870911,0.02503596292,,
737.8125,0.1117305029,0.0010510205,0.02966246676,,
737.90625,0.1116285353,0.0009490529,0.02678468222,,
738.0,0.1120492882,0.0013698058,0.03865939724,,
738.09375,0.1112760647,0.0005965823,0.01683706706,,
738.1875,0.1121187265,0.0014392441,0.04061912235,,
738.3125,0.1117812912,0.0011018088,0.03109584153,,
738.40625,0.1119474500,0.0012679676,0.03578526469,,
738.5,0.1119779765,0.0012984941,0.03664680002,,
738.59375,0.1116771912,0.0009977088,0.02815787524,,
738.6875,0.1121160265,0.0014365441,0.04054292149,,
738.8125,0.1118486324,0.00116915,0.03299638115,,
738.90625,0.1124735794,0.001794097,0.05063397206,,
739.0,0.1124544441,0.0017749617,0.05009392531,,
739.09375,0.1130773588,0.0023978764,0.06767415956,,
739.1875,0.1137891647,0.0031096823,0.08776312914,,
739.3125,0.1143613206,0.0036818382,0.1039108212,,
739.40625,0.1148236265,0.0041441441,0.1169582673,,
739.5,0.1156159088,0.0049364264,0.1393184852,,
739.59375,0.1166019618,0.0059224794,0.1671474042,,
739.6875,0.1179393118,0.0072598294,0.2048908164,,
739.8125,0.1182008000,0.0075213176,0.2122706772,,
739.90625,0.1179501912,0.0072707088,0.2051978607,,
740.0,0.1174786353,0.0067991529,0.191889356,,
740.09375,0.1174570265,0.0067775441,0.1912795008,,
740.1875,0.1165972794,0.005917797,0.167015255,,
740.3125,0.1161163706,0.0054368882,0.1534427878,,
740.40625,0.1161178647,0.0054383823,0.1534849551,,
740.5,0.1152564588,0.0045769764,0.1291738937,,
740.59375,0.1141415353,0.0034620529,0.09770792204,,
740.6875,0.1132984676,0.0026189852,0.07391441123,,
740.8125,0.1129119912,0.0022325088,0.06300706606,,
740.90625,0.1123977735,0.0017182911,0.04849453711,,
741.0,0.1123135500,0.0016340676,0.04611753612,,
741.09375,0.1119813176,0.0013018352,0.03674109435,,
741.1875,0.1119338882,0.0012544058,0.03540251627,,
741.3125,0.1118359235,0.0011564411,0.03263770373,,
741.40625,0.1117579147,0.0010784323,0.03043609735,,
741.5,0.1120743029,0.0013948205,0.03936537558,,
741.59375,0.1124398471,0.0017603647,0.04968196092,,
741.6875,0.1117666529,0.0010871705,0.03068271154,,
741.8125,0.1116362618,0.0009567794,0.02700274367,,
741.90625,0.1115899059,0.0009104235,0.02569446249,,
742.0,0.1117718118,0.0010923294,0.03082830879,,
742.09375,0.1114559912,0.0007765088,0.02191504968,,
742.1875,0.1113592853,0.0006798029,0.01918576367,,
742.3125,0.1119467529,0.0012672705,0.03576559076,,
742.40625,0.1119500206,0.0012705382,0.03585781355,,
742.5,0.1108995765,0.0002200941,0.00621161426,,
742.59375,0.1114790559,0.0007995735,0.02256599407,,
742.6875,0.1122333647,0.0015538823,0.04385450339,,
742.8125,0.1114498294,0.000770347,0.02174114804,,
742.90625,0.1115626794,0.000883197,0.02492606153,,
743.0,0.1120540588,0.0013745764,0.03879403568,,
743.09375,0.1118411500,0.0011616676,0.03278520883,,
743.1875,0.1113402676,0.0006607852,0.0186490359,,
743.3125,0.1114367382,0.0007572558,0.02137168114,,
743.40625,0.1117849912,0.0011055088,0.03120026492,,
743.5,0.1117879353,0.0011084529,0.0312833549,,
743.59375,0.1121275588,0.0014480764,0.04086839228,,
743.6875,0.1122262471,0.0015467647,0.04365362664,,
743.8125,0.1117107382,0.0010312558,0.02910465675,,
743.90625,0.1118945559,0.0012150735,0.03429245891,,
744.0,0.1117032088,0.0010237264,0.02889215797,,
744.09375,0.1114416912,0.0007622088,0.02151146737,,
744.1875,0.1117165382,0.0010370558,0.02926834748,,
744.3125,0.1113049441,0.0006254617,0.01765211705,,
744.40625,0.1115018618,0.0008223794,0.02320963446,,
744.5,0.1110785206,0.0003990382,0.01126187105,,
744.59375,0.1111744765,0.0004949941,0.01396999016,,
744.6875,0.1111795500,0.0005000676,0.01411317721,,
744.8125,0.1112811265,0.0006016441,0.01697992391,,
744.90625,0.1116174294,0.000937947,0.02647124553,,
745.0,0.1116841382,0.0010046558,0.02835393722,,
745.09375,0.1114712441,0.0007917617,0.02234552524,,
745.1875,0.1116659088,0.0009864264,0.02783945727,,
745.3125,0.1112544529,0.0005749705,0.0162271272,,
745.40625,0.1115567618,0.0008772794,0.02475905184,,
745.5,0.1117806618,0.0011011794,0.03107807826,,
745.59375,0.1116273882,0.0009479058,0.02675230815,,
745.6875,0.1116948265,0.0010153441,0.02865558818,,
745.8125,0.1115352529,0.0008557705,0.02415201608,,
745.90625,0.1112296206,0.0005501382,0.01552629665,,
746.0,0.1116034000,0.0009239176,0.02607530025,,
746.09375,0.1113553735,0.0006758911,0.01907536274,,
746.1875,0.1110820618,0.0004025794,0.01136181271,,
746.3125,0.1115026206,0.0008231382,0.02323104973,,
746.40625,0.1114228882,0.0007434058,0.02098079898,,
746.5,0.1114977588,0.0008182764,0.02309383739,,
746.59375,0.1113910882,0.0007116058,0.02008332225,,
746.6875,0.1115184353,0.0008389529,0.02367738071,,
746.8125,0.1120913324,0.00141185,0.0398459913,,
746.90625,0.1117643500,0.0010848676,0.03061771785,,
747.0,0.1114929000,0.0008134176,0.02295670972,,
747.09375,0.1120747882,0.0013953058,0.03937907197,,
747.1875,0.1116366471,0.0009571647,0.02701361781,,
747.3125,0.1120345941,0.0013551117,0.03824469243,,
747.40625,0.1117038000,0.0010243176,0.02890884313,,
747.5,0.1123805618,0.0017010794,0.04800877924,,
747.59375,0.1117365765,0.0010570941,0.02983387917,,
747.6875,0.1117003500,0.0010208676,0.02881147537,,
747.8125,0.1114187206,0.0007392382,0.02086317873,,
747.90625,0.1115741794,0.000894697,0.02525062073,,
748.0,0.1117715588,0.0010920764,0.03082116849,,
748.09375,0.1117845412,0.0011050588,0.03118756478,,
748.1875,0.1122851471,0.0016056647,0.04531593418,,
748.3125,0.1121724853,0.0014930029,0.04213633216,,
748.40625,0.1123039500,0.0016244676,0.04584659975,,
748.5,0.1125468353,0.0018673529,0.05270143953,,
748.59375,0.1117439618,0.0010644794,0.03004231109,,
748.6875,0.1122052471,0.0015257647,0.04306095333,,
748.8125,0.1122623794,0.001582897,0.04467337188,,
748.90625,0.1126903147,0.0020108323,0.05675079246,,
749.0,0.1120157735,0.0013362911,0.03771352732,,
749.09375,0.1117514029,0.0010719205,0.03025231782,,
749.1875,0.1121210706,0.0014415882,0.0406852788,,
749.3125,0.1114887912,0.0008093088,0.02284074895,,
749.40625,0.1117261824,0.0010467,0.02954053128,,
749.5,0.1119847147,0.0013052323,0.03683696913,,
749.59375,0.1118352500,0.0011557676,0.03261869585,,
749.6875,0.1124051882,0.0017257058,0.04870379877,,
749.8125,0.1118521382,0.0011726558,0.03309532373,,
749.90625,0.1119868206,0.0013073382,0.03689640298,,
750.0,0.1119213412,0.0012418588,0.03504840807,,
750.09375,0.1115731235,0.0008936411,0.02522082055,,
750.1875,0.1120586912,0.0013792088,0.03892477377,,
750.3125,0.1123569824,0.0016775,0.04734330871,,
750.40625,0.1120871353,0.0014076529,0.03972753848,,
750.5,0.1123009441,0.0016214617,0.04576176562,,
750.59375,0.1129445853,0.0022651029,0.06392695431,,
750.6875,0.1127739559,0.0020944735,0.05911135946,,
750.8125,0.1126250088,0.0019455264,0.05490769417,,
750.90625,0.1125095882,0.0018301058,0.05165023181,,
751.0,0.1121089118,0.0014294294,0.0403421266,,
751.09375,0.1120576971,0.0013782147,0.03889671774,,
751.1875,0.1117184324,0.00103895,0.02932180661,,
751.3125,0.1117301647,0.0010506823,0.0296529219,,
751.40625,0.1117433618,0.0010638794,0.03002537757,,
751.5,0.1117218235,0.0010423411,0.02941751206,,
751.59375,0.1119545029,0.0012750205,0.03598431544,,
751.6875,0.1111287118,0.0004492294,0.01267839414,,
751.8125,0.1114327765,0.0007532941,0.02125987191,,
751.90625,0.1115415882,0.0008621058,0.02433081433,,
752.0,0.1113578912,0.0006784088,0.01914641863,,
752.09375,0.1111817794,0.000502297,0.01417609653,,
752.1875,0.1113359088,0.0006564264,0.01852601949,,
752.3125,0.1114900765,0.0008105941,0.02287702338,,
752.40625,0.1115790794,0.000899597,0.02538891117,,
752.5,0.1111643618,0.0004848794,0.01368452764,,
752.59375,0.1113732176,0.0006937352,0.01957896855,,
752.6875,0.1119765471,0.0012970647,0.03660645873,,
752.8125,0.1117253029,0.0010458205,0.02951570956,,
752.90625,0.1121119618,0.0014324794,0.04042820534,,
753.0,0.1121388706,0.0014593882,0.04118763999,,
753.09375,0.1120002088,0.0013207264,0.03727425197,,
753.1875,0.1120337853,0.0013543029,0.03822186604,,
753.3125,0.1121822706,0.0015027882,0.04241249817,,
753.40625,0.1118777324,0.00119825,0.03381765703,,
753.5,0.1124184294,0.001738947,0.04907749905,,
753.59375,0.1115291176,0.0008496352,0.02397886233,,
753.6875,0.1120403029,0.0013608205,0.03840580926,,
753.8125,0.1118229559,0.0011434735,0.03227172514,,
753.90625,0.1116102147,0.0009307323,0.02626762838,,
754.0,0.1118049912,0.0011255088,0.03176471569,,
754.09375,0.1118386324,0.00115915,0.03271415576,,
754.1875,0.1119112500,0.0012317676,0.03476360879,,
754.3125,0.1111445912,0.0004651088,0.01312655112,,
754.40625,0.1113752824,0.0006958,0.01963724245,,
754.5,0.1116082941,0.0009288117,0.02621342417,,
754.59375,0.1120099382,0.0013304558,0.03754884034,,
754.6875,0.1119381971,0.0012587147,0.03552412437,,
754.8125,0.1117712412,0.0010917588,0.03081220501,,
754.90625,0.1116251765,0.0009456941,0.02668988836,,
755.0,0.1111951176,0.0005156352,0.0145525344,,
755.09375,0.1112776500,0.0005981676,0.01688180826,,
755.1875,0.1115906941,0.0009112117,0.02571670749,,
755.3125,0.1114707382,0.0007912558,0.02233124746,,
755.40625,0.1117037118,0.0010242294,0.02890635391,,
755.5,0.1115322794,0.000852797,0.02406809636,,
755.59375,0.1119247912,0.0012453088,0.03514577583,,
755.6875,0.1113456206,0.0006661382,0.01880011115,,
755.8125,0.1113995882,0.0007201058,0.02032321383,,
755.90625,0.1111870029,0.0005075205,0.01432351697,,
756.0,0.1115894265,0.0009099441,0.0256809326,,
756.09375,0.1117102000,0.0010307176,0.02908946738,,
756.1875,0.1117929059,0.0011134235,0.03142363785,,
756.3125,0.1111511147,0.0004716323,0.01331066085,,
756.40625,0.1114027147,0.0007232323,0.02041145159,,
756.5,0.1117745382,0.0010950558,0.03090525472,,
756.59375,0.1113598529,0.0006803705,0.01920178278,,
756.6875,0.1113699059,0.0006904235,0.01948550397,,
756.8125,0.1115404118,0.0008609294,0.02429761333,,
756.90625,0.1116084147,0.0009289323,0.02621682781,,
757.0,0.1113561882,0.0006767058,0.01909835565,,
757.09375,0.1117404353,0.0010609529,0.02994278431,,
757.1875,0.1112736294,0.000594147,0.01676833672,,
757.3125,0.1115464853,0.0008670029,0.02446902292,,
757.40625,0.1120241706,0.0013446882,0.0379505148,,
757.5,0.1117304118,0.0010509294,0.02965989569,,
757.59375,0.1115018441,0.0008223617,0.02320913492,,
757.6875,0.1112942559,0.0006147735,0.01735046891,,
757.8125,0.1118224794,0.001142997,0.0322582771,,
757.90625,0.1118541265,0.0011746441,0.0331514386,,
758.0,0.1114707647,0.0007912823,0.02233199535,,
758.09375,0.1113905235,0.0007110411,0.02006738498,,
758.1875,0.1113821088,0.0007026264,0.01982990078,,
758.3125,0.1116581529,0.0009786705,0.02762056609,,
758.40625,0.1113623735,0.0006828911,0.01927292052,,
758.5,0.1113554059,0.0006759235,0.01907627715,,
758.59375,0.1114887294,0.000809247,0.0228390048,,
758.6875,0.1119040882,0.0012246058,0.03456148461,,
758.8125,0.1119887059,0.0013092235,0.03694961093,,
758.90625,0.1120443000,0.0013648176,0.03851861757,,
759.0,0.1117692235,0.0010897411,0.0307552604,,
759.09375,0.1116821706,0.0010026882,0.02829840655,,
759.1875,0.1118011382,0.0011216558,0.03165597425,,
759.3125,0.1122281676,0.0015486852,0.04370782803,,
759.40625,0.1114066441,0.0007271617,0.02052234924,,
759.5,0.1114725735,0.0007930911,0.02238304428,,
759.59375,0.1113809912,0.0007015088,0.01979835927,,
759.6875,0.1115951324,0.00091565,0.02584196758,,
759.8125,0.1111733647,0.0004938823,0.01393861234,,
759.90625,0.1114589529,0.0007794705,0.02199863637,,
760.0,0.1113922294,0.000712747,0.02011552981,,
760.09375,0.1108745500,0.0001950676,0.005505302895,,
760.1875,0.1119617618,0.0012822794,0.03618918002,,
760.3125,0.1118634353,0.0011839529,0.03341415657,,
760.40625,0.1113222765,0.0006427941,0.01814128138,,
760.5,0.1116549412,0.0009754588,0.02752992376,,
760.59375,0.1118072088,0.0011277264,0.031827302,,
760.6875,0.1117791500,0.0010996676,0.03103541143,,
760.8125,0.1116670706,0.0009875882,0.02787224622,,
760.90625,0.1116811588,0.0010016764,0.02826985099,,
761.0,0.1119733647,0.0012938823,0.03651664332,,
761.09375,0.1118094912,0.0011300088,0.03189171712,,
761.1875,0.1123558500,0.0016763676,0.04731134951,,
761.3125,0.1119059324,0.00122645,0.03461353262,,
761.40625,0.1121322382,0.0014527558,0.04100045682,,
761.5,0.1125700147,0.0018905323,0.05335562105,,
761.59375,0.1124017353,0.0017222529,0.04860634917,,
761.6875,0.1120358324,0.00135635,0.0382796404,,
761.8125,0.1120709029,0.0013914205,0.03926941894,,
761.90625,0.1122004118,0.0015209294,0.04292448889,,
762.0,0.1115732765,0.0008937941,0.0252251386,,
762.09375,0.1113633618,0.0006838794,0.01930081285,,
762.1875,0.1115506647,0.0008711823,0.0245869762,,
762.3125,0.1116474529,0.0009679705,0.02731858492,,
762.40625,0.1122314735,0.0015519911,0.04380112892,,
762.5,0.1117553088,0.0010758264,0.03036255224,,
762.59375,0.1112523000,0.0005728176,0.0161663669,,
762.6875,0.1113307441,0.0006512617,0.01838025855,,
762.8125,0.1117061235,0.0010266411,0.0289744182,,
762.90625,0.1114103706,0.0007308882,0.02062752053,,
763.0,0.1113975176,0.0007180352,0.02026477624,,
763.09375,0.1113775147,0.0006980323,0.01970024362,,
763.1875,0.1117322706,0.0010527882,0.02971235574,,
763.3125,0.1117112824,0.0010318,0.02912001546,,
763.40625,0.1117151206,0.0010356382,0.02922833921,,
763.5,0.1115839441,0.0009044617,0.02552620535,,
763.59375,0.1122176618,0.0015381794,0.04341132768,,
763.6875,0.1117600000,0.0010805176,0.03049494981,,
763.8125,0.1115496676,0.0008701852,0.02455883551,,
763.90625,0.1113179559,0.0006384735,0.01801934308,,
764.0,0.1113704235,0.0006909411,0.01950011195,,
764.09375,0.1114004853,0.0007210029,0.02034853227,,
764.1875,0.1112058647,0.0005263823,0.01485584485,,
764.3125,0.1114808588,0.0008013764,0.02261687648,,
764.40625,0.1113293265,0.0006498441,0.01834025028,,
764.5,0.1113607912,0.0006813088,0.01922826399,,
764.59375,0.1116856882,0.0010062058,0.02839768216,,
764.6875,0.1115314353,0.0008519529,0.02404427371,,
764.8125,0.1115641206,0.0008846382,0.02496673586,,
764.90625,0.1110850382,0.0004055558,0.01144581427,,
765.0,0.1113091294,0.000629647,0.01777023684,,
765.09375,0.1108856412,0.0002061588,0.005818324717,,
765.1875,0.1116801324,0.00100065,0.02824088338,,
765.3125,0.1117836412,0.0011041588,0.03116216449,,
765.40625,0.1111854176,0.0005059352,0.01427877577,,
765.5,0.1110832647,0.0004037823,0.0113957616,,
765.59375,0.1114175471,0.0007380647,0.02083005958,,
765.6875,0.1115516000,0.0008721176,0.02461337274,,
765.8125,0.1109985441,0.0003190617,0.009004731184,,
765.90625,0.1118810029,0.0012015205,0.03390995884,,
766.0,0.1112925529,0.0006130705,0.01730240593,,
766.09375,0.1114853676,0.0008058852,0.02274412627,,
766.1875,0.1113587324,0.00067925,0.01917015943,,
766.3125,0.1113234794,0.000643997,0.01817523027,,
766.40625,0.1117751382,0.0010956558,0.03092218825,,
766.5,0.1117961588,0.0011166764,0.03151544294,,
766.59375,0.1117396647,0.0010601823,0.02992103602,,
766.6875,0.1113995029,0.0007200205,0.02032080644,,
766.8125,0.1116356676,0.0009561852,0.02698597384,,
