Data File:	TRA280-lab_LFP-Gr_cell-3_GO_Run01_LFP-Gr
Mass (g):	0.00000000
Surface Area (cm2):	0.78500000
TRA280-coin-cell-lab
Cycle	Mode	Capacity_Cycle	CellV	Current	Power	Energy	Energy_Cycle	Time
 	 	 (mAh/g)	 (V)	 (mA)	 (mW)	 (mWh)	 (mWh)	 (min)
2	C	0.091601	3.0117	0.078541	0.23654	0.2437	0.2437	70.00
2	C	0.092256	3.0150	0.078541	0.2368	0.24568	0.24568	70.50
2	C	0.09291	3.0184	0.078541	0.23707	0.24765	0.24765	71.00
2	C	0.093565	3.0216	0.078541	0.23732	0.24963	0.24963	71.50
2	C	0.094219	3.0248	0.078542	0.23757	0.25161	0.25161	72.00
2	C	0.094874	3.0281	0.078541	0.23783	0.25359	0.25359	72.50
2	C	0.095528	3.0312	0.078541	0.23808	0.25557	0.25557	73.00
2	C	0.096183	3.0344	0.078541	0.23833	0.25756	0.25756	73.50
2	C	0.096837	3.0375	0.078542	0.23857	0.25954	0.25954	74.00
2	C	0.097492	3.0407	0.078542	0.23882	0.26153	0.26153	74.50
2	C	0.098147	3.0438	0.078541	0.23906	0.26352	0.26352	75.00
2	C	0.098801	3.0468	0.078542	0.2393	0.26552	0.26552	75.50
2	C	0.099456	3.0499	0.078542	0.23954	0.26751	0.26751	76.00
2	C	0.10011	3.0529	0.078541	0.23978	0.26951	0.26951	76.50
2	C	0.10076	3.0559	0.078541	0.24002	0.27151	0.27151	77.00
2	C	0.10142	3.0584	0.078541	0.24021	0.27351	0.27351	77.50
2	C	0.10207	3.0612	0.078541	0.24043	0.27551	0.27551	78.00
2	C	0.10273	3.0640	0.078541	0.24065	0.27752	0.27752	78.50
2	C	0.10338	3.0668	0.078541	0.24087	0.27952	0.27952	79.00
2	C	0.10404	3.0696	0.078541	0.24109	0.28153	0.28153	79.50
2	C	0.10469	3.0724	0.078542	0.24131	0.28354	0.28354	80.00
2	C	0.10535	3.0751	0.078541	0.24152	0.28555	0.28555	80.50
2	C	0.106	3.0780	0.078541	0.24175	0.28757	0.28757	81.00
2	C	0.10666	3.0807	0.078542	0.24196	0.28958	0.28958	81.50
2	C	0.10731	3.0834	0.078542	0.24218	0.2916	0.2916	82.00
2	C	0.10796	3.0861	0.078542	0.24239	0.29362	0.29362	82.50
2	C	0.10862	3.0888	0.078542	0.2426	0.29564	0.29564	83.00
2	C	0.10927	3.0915	0.078542	0.24281	0.29766	0.29766	83.50
2	C	0.10993	3.0941	0.078541	0.24302	0.29969	0.29969	84.00
2	C	0.11058	3.0968	0.078542	0.24322	0.30171	0.30171	84.50
2	C	0.11124	3.0991	0.078542	0.24341	0.30374	0.30374	85.00
2	C	0.11189	3.1018	0.078542	0.24362	0.30577	0.30577	85.50
2	C	0.11255	3.1043	0.078542	0.24382	0.3078	0.3078	86.00
2	C	0.1132	3.1069	0.078542	0.24402	0.30984	0.30984	86.50
2	C	0.11385	3.1094	0.078542	0.24422	0.31187	0.31187	87.00
2	C	0.11451	3.1119	0.078542	0.24442	0.31391	0.31391	87.50
2	C	0.11516	3.1144	0.078542	0.24461	0.31594	0.31594	88.00
2	C	0.11582	3.1169	0.078542	0.24481	0.31798	0.31798	88.50
2	C	0.11647	3.1194	0.078542	0.245	0.32002	0.32002	89.00
2	C	0.11713	3.1218	0.078542	0.2452	0.32207	0.32207	89.50
2	C	0.11778	3.1242	0.078541	0.24538	0.32411	0.32411	90.00
2	C	0.11844	3.1266	0.078542	0.24557	0.32616	0.32616	90.50
2	C	0.11909	3.1291	0.078542	0.24576	0.3282	0.3282	91.00
2	C	0.11975	3.1314	0.078542	0.24595	0.33025	0.33025	91.50
2	C	0.1204	3.1337	0.078542	0.24613	0.3323	0.3323	92.00
2	C	0.12105	3.1360	0.078542	0.24631	0.33436	0.33436	92.50
2	C	0.12171	3.1383	0.078542	0.24649	0.33641	0.33641	93.00
2	C	0.12236	3.1406	0.078542	0.24667	0.33846	0.33846	93.50
2	C	0.12302	3.1429	0.078542	0.24685	0.34052	0.34052	94.00
2	C	0.12367	3.1452	0.078542	0.24703	0.34258	0.34258	94.50
2	C	0.12433	3.1474	0.078542	0.2472	0.34464	0.34464	95.00
2	C	0.12498	3.1497	0.078542	0.24738	0.3467	0.3467	95.50
2	C	0.12564	3.1519	0.078542	0.24755	0.34876	0.34876	96.00
2	C	0.12629	3.1540	0.078542	0.24772	0.35082	0.35082	96.50
2	C	0.12695	3.1562	0.078542	0.2479	0.35289	0.35289	97.00
2	C	0.1276	3.1584	0.078542	0.24807	0.35496	0.35496	97.50
2	C	0.12825	3.1606	0.078542	0.24824	0.35702	0.35702	98.00
2	C	0.12891	3.1627	0.078542	0.2484	0.35909	0.35909	98.50
2	C	0.12956	3.1648	0.078542	0.24857	0.36117	0.36117	99.00
2	C	0.13022	3.1670	0.078542	0.24874	0.36324	0.36324	99.50
2	C	0.13087	3.1691	0.078542	0.2489	0.36531	0.36531	100.00
2	C	0.13153	3.1711	0.078542	0.24907	0.36739	0.36739	100.50
2	C	0.13218	3.1732	0.078542	0.24923	0.36946	0.36946	101.00
2	C	0.13284	3.1753	0.078542	0.24939	0.37154	0.37154	101.50
2	C	0.13349	3.1773	0.078542	0.24955	0.37362	0.37362	102.00
2	C	0.13414	3.1793	0.078542	0.24971	0.3757	0.3757	102.50
2	C	0.1348	3.1813	0.078542	0.24987	0.37778	0.37778	103.00
2	C	0.13545	3.1833	0.078542	0.25002	0.37986	0.37986	103.50
2	C	0.13611	3.1852	0.078542	0.25017	0.38195	0.38195	104.00
2	C	0.13676	3.1872	0.078542	0.25033	0.38403	0.38403	104.50
2	C	0.13742	3.1892	0.078542	0.25049	0.38612	0.38612	105.00
2	C	0.13807	3.1911	0.078542	0.25063	0.38821	0.38821	105.50
2	C	0.13873	3.1930	0.078543	0.25079	0.3903	0.3903	106.00
2	C	0.13938	3.1949	0.078542	0.25093	0.39239	0.39239	106.50
2	C	0.14004	3.1968	0.078542	0.25108	0.39448	0.39448	107.00
2	C	0.14069	3.1987	0.078542	0.25123	0.39657	0.39657	107.50
2	C	0.14134	3.2005	0.078542	0.25138	0.39867	0.39867	108.00
2	C	0.142	3.2024	0.078542	0.25152	0.40076	0.40076	108.50
2	C	0.14265	3.2042	0.078542	0.25167	0.40286	0.40286	109.00
2	C	0.14331	3.2060	0.078542	0.2518	0.40496	0.40496	109.50
2	C	0.14396	3.2078	0.078542	0.25195	0.40706	0.40706	110.00
2	C	0.14462	3.2096	0.078542	0.25209	0.40916	0.40916	110.50
2	C	0.14527	3.2113	0.078542	0.25222	0.41126	0.41126	111.00
2	C	0.14593	3.2131	0.078541	0.25236	0.41336	0.41336	111.50
2	C	0.14658	3.2148	0.078542	0.2525	0.41547	0.41547	112.00
2	C	0.14724	3.2165	0.078542	0.25263	0.41757	0.41757	112.50
2	C	0.14789	3.2182	0.078542	0.25276	0.41968	0.41968	113.00
2	C	0.14854	3.2199	0.078542	0.2529	0.42178	0.42178	113.50
2	C	0.1492	3.2216	0.078542	0.25303	0.42389	0.42389	114.00
2	C	0.14985	3.2233	0.078542	0.25316	0.426	0.426	114.50
2	C	0.15051	3.2249	0.078542	0.25329	0.42811	0.42811	115.00
2	C	0.15116	3.2266	0.078542	0.25342	0.43022	0.43022	115.50
2	C	0.15182	3.2282	0.078542	0.25355	0.43233	0.43233	116.00
2	C	0.15247	3.2299	0.078542	0.25368	0.43445	0.43445	116.50
2	C	0.15313	3.2314	0.078542	0.2538	0.43656	0.43656	117.00
2	C	0.15378	3.2331	0.078542	0.25393	0.43868	0.43868	117.50
2	C	0.15443	3.2346	0.078542	0.25406	0.44079	0.44079	118.00
2	C	0.15509	3.2362	0.078542	0.25418	0.44291	0.44291	118.50
2	C	0.15574	3.2378	0.078542	0.2543	0.44503	0.44503	119.00
2	C	0.1564	3.2393	0.078542	0.25442	0.44715	0.44715	119.50
2	C	0.15705	3.2408	0.078542	0.25454	0.44927	0.44927	120.00
2	C	0.15771	3.2422	0.078542	0.25465	0.45139	0.45139	120.50
2	C	0.15836	3.2437	0.078542	0.25477	0.45352	0.45352	121.00
2	C	0.15902	3.2451	0.078542	0.25488	0.45564	0.45564	121.50
2	C	0.15967	3.2466	0.078542	0.255	0.45776	0.45776	122.00
2	C	0.16033	3.2481	0.078542	0.25511	0.45989	0.45989	122.50
2	C	0.16098	3.2495	0.078542	0.25522	0.46202	0.46202	123.00
2	C	0.16163	3.2508	0.078543	0.25533	0.46414	0.46414	123.50
2	C	0.16229	3.2522	0.078542	0.25543	0.46627	0.46627	124.00
2	C	0.16294	3.2534	0.078543	0.25553	0.4684	0.4684	124.50
2	C	0.1636	3.2546	0.078543	0.25563	0.47053	0.47053	125.00
2	C	0.16425	3.2559	0.078542	0.25572	0.47266	0.47266	125.50
2	C	0.16491	3.2570	0.078542	0.25581	0.47479	0.47479	126.00
2	C	0.16556	3.2581	0.078542	0.2559	0.47693	0.47693	126.50
2	C	0.16622	3.2591	0.078542	0.25598	0.47906	0.47906	127.00
2	C	0.16687	3.2602	0.078542	0.25606	0.48119	0.48119	127.50
2	C	0.16753	3.2611	0.078542	0.25613	0.48333	0.48333	128.00
2	C	0.16818	3.2620	0.078542	0.25621	0.48546	0.48546	128.50
2	C	0.16883	3.2629	0.078542	0.25627	0.4876	0.4876	129.00
2	C	0.16949	3.2637	0.078542	0.25634	0.48973	0.48973	129.50
2	C	0.17014	3.2644	0.078542	0.25639	0.49187	0.49187	130.00
2	C	0.1708	3.2651	0.078542	0.25645	0.49401	0.49401	130.50
2	C	0.17145	3.2658	0.078542	0.2565	0.49614	0.49614	131.00
2	C	0.17211	3.2664	0.078542	0.25655	0.49828	0.49828	131.50
2	C	0.17276	3.2670	0.078542	0.2566	0.50042	0.50042	132.00
2	C	0.17342	3.2675	0.078542	0.25664	0.50256	0.50256	132.50
2	C	0.17407	3.2681	0.078542	0.25668	0.5047	0.5047	133.00
2	C	0.17472	3.2687	0.078542	0.25673	0.50684	0.50684	133.50
2	C	0.17538	3.2691	0.078542	0.25676	0.50897	0.50897	134.00
2	C	0.17603	3.2696	0.078542	0.2568	0.51111	0.51111	134.50
2	C	0.17669	3.2701	0.078542	0.25684	0.51325	0.51325	135.00
2	C	0.17734	3.2705	0.078542	0.25687	0.5154	0.5154	135.50
2	C	0.178	3.2709	0.078542	0.2569	0.51754	0.51754	136.00
2	C	0.17865	3.2712	0.078542	0.25693	0.51968	0.51968	136.50
2	C	0.17931	3.2715	0.078542	0.25695	0.52182	0.52182	137.00
2	C	0.17996	3.2718	0.078542	0.25697	0.52396	0.52396	137.50
2	C	0.18062	3.2721	0.078542	0.257	0.5261	0.5261	138.00
2	C	0.18127	3.2725	0.078542	0.25703	0.52824	0.52824	138.50
2	C	0.18192	3.2729	0.078543	0.25706	0.53039	0.53039	139.00
2	C	0.18258	3.2732	0.078542	0.25708	0.53253	0.53253	139.50
2	C	0.18323	3.2735	0.078542	0.25711	0.53467	0.53467	140.00
2	C	0.18389	3.2739	0.078542	0.25714	0.53681	0.53681	140.50
2	C	0.18454	3.2742	0.078542	0.25716	0.53896	0.53896	141.00
2	C	0.1852	3.2745	0.078542	0.25719	0.5411	0.5411	141.50
2	C	0.18585	3.2748	0.078542	0.25721	0.54324	0.54324	142.00
2	C	0.18651	3.2751	0.078542	0.25723	0.54539	0.54539	142.50
2	C	0.18716	3.2754	0.078542	0.25726	0.54753	0.54753	143.00
2	C	0.18782	3.2757	0.078542	0.25728	0.54967	0.54967	143.50
2	C	0.18847	3.2760	0.078542	0.25731	0.55182	0.55182	144.00
2	C	0.18912	3.2763	0.078542	0.25733	0.55396	0.55396	144.50
2	C	0.18978	3.2766	0.078542	0.25735	0.55611	0.55611	145.00
2	C	0.19043	3.2769	0.078542	0.25738	0.55825	0.55825	145.50
2	C	0.19109	3.2771	0.078542	0.25739	0.5604	0.5604	146.00
2	C	0.19174	3.2774	0.078542	0.25742	0.56254	0.56254	146.50
2	C	0.1924	3.2777	0.078542	0.25744	0.56469	0.56469	147.00
2	C	0.19305	3.2781	0.078542	0.25747	0.56683	0.56683	147.50
2	C	0.19371	3.2783	0.078542	0.25748	0.56898	0.56898	148.00
2	C	0.19436	3.2786	0.078542	0.25751	0.57112	0.57112	148.50
2	C	0.19501	3.2789	0.078542	0.25753	0.57327	0.57327	149.00
2	C	0.19567	3.2792	0.078543	0.25756	0.57542	0.57542	149.50
2	C	0.19632	3.2795	0.078542	0.25758	0.57756	0.57756	150.00
2	C	0.19698	3.2799	0.078542	0.25761	0.57971	0.57971	150.50
2	C	0.19763	3.2801	0.078542	0.25762	0.58186	0.58186	151.00
2	C	0.19829	3.2804	0.078542	0.25765	0.584	0.584	151.50
2	C	0.19894	3.2807	0.078542	0.25767	0.58615	0.58615	152.00
2	C	0.1996	3.2809	0.078543	0.25769	0.5883	0.5883	152.50
2	C	0.20025	3.2812	0.078542	0.25771	0.59044	0.59044	153.00
2	C	0.20091	3.2815	0.078543	0.25774	0.59259	0.59259	153.50
2	C	0.20156	3.2818	0.078543	0.25776	0.59474	0.59474	154.00
2	C	0.20221	3.2821	0.078543	0.25778	0.59689	0.59689	154.50
2	C	0.20287	3.2824	0.078542	0.25781	0.59904	0.59904	155.00
2	C	0.20352	3.2826	0.078543	0.25783	0.60118	0.60118	155.50
2	C	0.20418	3.2829	0.078542	0.25785	0.60333	0.60333	156.00
2	C	0.20483	3.2832	0.078542	0.25787	0.60548	0.60548	156.50
2	C	0.20549	3.2835	0.078542	0.25789	0.60763	0.60763	157.00
2	C	0.20614	3.2837	0.078542	0.25791	0.60978	0.60978	157.50
2	C	0.2068	3.2840	0.078542	0.25793	0.61193	0.61193	158.00
2	C	0.20745	3.2843	0.078542	0.25795	0.61408	0.61408	158.50
2	C	0.20811	3.2846	0.078542	0.25798	0.61623	0.61623	159.00
2	C	0.20876	3.2849	0.078543	0.258	0.61838	0.61838	159.50
2	C	0.20941	3.2852	0.078542	0.25802	0.62053	0.62053	160.00
2	C	0.21007	3.2855	0.078543	0.25805	0.62268	0.62268	160.50
2	C	0.21072	3.2857	0.078542	0.25807	0.62483	0.62483	161.00
2	C	0.21138	3.2861	0.078543	0.2581	0.62698	0.62698	161.50
2	C	0.21203	3.2863	0.078543	0.25812	0.62913	0.62913	162.00
2	C	0.21269	3.2866	0.078543	0.25814	0.63128	0.63128	162.50
2	C	0.21334	3.2869	0.078543	0.25816	0.63343	0.63343	163.00
2	C	0.214	3.2872	0.078542	0.25818	0.63559	0.63559	163.50
2	C	0.21465	3.2875	0.078543	0.25821	0.63774	0.63774	164.00
2	C	0.21531	3.2878	0.078542	0.25823	0.63989	0.63989	164.50
2	C	0.21596	3.2880	0.078542	0.25825	0.64204	0.64204	165.00
2	C	0.21661	3.2884	0.078542	0.25827	0.64419	0.64419	165.50
2	C	0.21727	3.2887	0.078542	0.2583	0.64635	0.64635	166.00
2	C	0.21792	3.2890	0.078542	0.25833	0.6485	0.6485	166.50
2	C	0.21858	3.2893	0.078543	0.25835	0.65065	0.65065	167.00
2	C	0.21923	3.2897	0.078542	0.25838	0.6528	0.6528	167.50
2	C	0.21989	3.2899	0.078542	0.2584	0.65496	0.65496	168.00
2	C	0.22054	3.2903	0.078542	0.25843	0.65711	0.65711	168.50
2	C	0.2212	3.2906	0.078542	0.25845	0.65926	0.65926	169.00
2	C	0.22185	3.2909	0.078542	0.25847	0.66142	0.66142	169.50
2	C	0.2225	3.2912	0.078542	0.2585	0.66357	0.66357	170.00
2	C	0.22316	3.2915	0.078543	0.25852	0.66573	0.66573	170.50
2	C	0.22381	3.2918	0.078542	0.25855	0.66788	0.66788	171.00
2	C	0.22447	3.2921	0.078542	0.25857	0.67004	0.67004	171.50
2	C	0.22512	3.2924	0.078542	0.25859	0.67219	0.67219	172.00
2	C	0.22578	3.2927	0.078542	0.25861	0.67435	0.67435	172.50
2	C	0.22643	3.2930	0.078542	0.25864	0.6765	0.6765	173.00
2	C	0.22709	3.2934	0.078542	0.25867	0.67866	0.67866	173.50
2	C	0.22774	3.2937	0.078542	0.25869	0.68081	0.68081	174.00
2	C	0.2284	3.2939	0.078542	0.25871	0.68297	0.68297	174.50
2	C	0.22905	3.2943	0.078542	0.25874	0.68512	0.68512	175.00
2	C	0.2297	3.2945	0.078542	0.25876	0.68728	0.68728	175.50
2	C	0.23036	3.2949	0.078542	0.25878	0.68944	0.68944	176.00
2	C	0.23101	3.2952	0.078542	0.25881	0.69159	0.69159	176.50
2	C	0.23167	3.2955	0.078542	0.25884	0.69375	0.69375	177.00
2	C	0.23232	3.2958	0.078542	0.25886	0.69591	0.69591	177.50
2	C	0.23298	3.2961	0.078542	0.25888	0.69806	0.69806	178.00
2	C	0.23363	3.2964	0.078541	0.2589	0.70022	0.70022	178.50
2	C	0.23429	3.2967	0.078541	0.25893	0.70238	0.70238	179.00
2	C	0.23494	3.2970	0.078542	0.25895	0.70454	0.70454	179.50
2	C	0.2356	3.2973	0.078542	0.25898	0.7067	0.7067	180.00
2	C	0.23625	3.2976	0.078542	0.259	0.70885	0.70885	180.50
2	C	0.2369	3.2979	0.078542	0.25903	0.71101	0.71101	181.00
2	C	0.23756	3.2983	0.078541	0.25905	0.71317	0.71317	181.50
2	C	0.23821	3.2986	0.078541	0.25908	0.71533	0.71533	182.00
2	C	0.23887	3.2990	0.078542	0.25911	0.71749	0.71749	182.50
2	C	0.23952	3.2994	0.078542	0.25914	0.71965	0.71965	183.00
2	C	0.24018	3.2998	0.078541	0.25917	0.72181	0.72181	183.50
2	C	0.24083	3.3001	0.078541	0.2592	0.72397	0.72397	184.00
2	C	0.24149	3.3005	0.078542	0.25923	0.72613	0.72613	184.50
2	C	0.24214	3.3008	0.078541	0.25925	0.72829	0.72829	185.00
2	C	0.24279	3.3012	0.078541	0.25928	0.73045	0.73045	185.50
2	C	0.24345	3.3015	0.078541	0.2593	0.73261	0.73261	186.00
2	C	0.2441	3.3018	0.078541	0.25933	0.73477	0.73477	186.50
2	C	0.24476	3.3021	0.078541	0.25935	0.73693	0.73693	187.00
2	C	0.24541	3.3025	0.078541	0.25938	0.73909	0.73909	187.50
2	C	0.24607	3.3028	0.078541	0.25941	0.74125	0.74125	188.00
2	C	0.24672	3.3032	0.078541	0.25944	0.74342	0.74342	188.50
2	C	0.24738	3.3035	0.078541	0.25946	0.74558	0.74558	189.00
2	C	0.24803	3.3039	0.078541	0.25949	0.74774	0.74774	189.50
2	C	0.24869	3.3042	0.07854	0.25951	0.7499	0.7499	190.00
2	C	0.24934	3.3045	0.078541	0.25954	0.75207	0.75207	190.50
2	C	0.24999	3.3049	0.078541	0.25957	0.75423	0.75423	191.00
2	C	0.25065	3.3052	0.078541	0.2596	0.75639	0.75639	191.50
2	C	0.2513	3.3056	0.078541	0.25962	0.75856	0.75856	192.00
2	C	0.25196	3.3060	0.078541	0.25965	0.76072	0.76072	192.50
2	C	0.25261	3.3063	0.07854	0.25967	0.76288	0.76288	193.00
2	C	0.25327	3.3066	0.07854	0.2597	0.76505	0.76505	193.50
2	C	0.25392	3.3069	0.07854	0.25972	0.76721	0.76721	194.00
2	C	0.25458	3.3073	0.07854	0.25975	0.76938	0.76938	194.50
2	C	0.25523	3.3077	0.07854	0.25978	0.77154	0.77154	195.00
2	C	0.25588	3.3080	0.07854	0.25981	0.77371	0.77371	195.50
2	C	0.25654	3.3084	0.07854	0.25984	0.77587	0.77587	196.00
2	C	0.25719	3.3088	0.07854	0.25987	0.77804	0.77804	196.50
2	C	0.25785	3.3092	0.078539	0.2599	0.7802	0.7802	197.00
2	C	0.2585	3.3096	0.07854	0.25993	0.78237	0.78237	197.50
2	C	0.25916	3.3099	0.07854	0.25996	0.78453	0.78453	198.00
2	C	0.25981	3.3102	0.07854	0.25998	0.7867	0.7867	198.50
2	C	0.26047	3.3106	0.07854	0.26001	0.78887	0.78887	199.00
2	C	0.26112	3.3109	0.078539	0.26003	0.79103	0.79103	199.50
2	C	0.26178	3.3112	0.078539	0.26006	0.7932	0.7932	200.00
2	C	0.26243	3.3115	0.078539	0.26008	0.79537	0.79537	200.50
2	C	0.26308	3.3119	0.078539	0.26011	0.79754	0.79754	201.00
2	C	0.26374	3.3122	0.078539	0.26014	0.7997	0.7997	201.50
2	C	0.26439	3.3125	0.078539	0.26016	0.80187	0.80187	202.00
2	C	0.26505	3.3129	0.078539	0.26019	0.80404	0.80404	202.50
2	C	0.2657	3.3132	0.078539	0.26021	0.80621	0.80621	203.00
2	C	0.26636	3.3135	0.078539	0.26024	0.80838	0.80838	203.50
2	C	0.26701	3.3139	0.078539	0.26027	0.81055	0.81055	204.00
2	C	0.26767	3.3142	0.078539	0.2603	0.81272	0.81272	204.50
2	C	0.26832	3.3146	0.078539	0.26032	0.81488	0.81488	205.00
2	C	0.26897	3.3149	0.078539	0.26035	0.81705	0.81705	205.50
2	C	0.26963	3.3153	0.078539	0.26038	0.81922	0.81922	206.00
2	C	0.27028	3.3156	0.078539	0.2604	0.82139	0.82139	206.50
2	C	0.27094	3.3160	0.078539	0.26044	0.82356	0.82356	207.00
2	C	0.27159	3.3164	0.078538	0.26046	0.82573	0.82573	207.50
2	C	0.27225	3.3168	0.078539	0.26049	0.82791	0.82791	208.00
2	C	0.2729	3.3171	0.078539	0.26052	0.83008	0.83008	208.50
2	C	0.27356	3.3174	0.078539	0.26055	0.83225	0.83225	209.00
2	C	0.27421	3.3178	0.078539	0.26057	0.83442	0.83442	209.50
2	C	0.27487	3.3181	0.078539	0.2606	0.83659	0.83659	210.00
2	C	0.27552	3.3185	0.078539	0.26063	0.83876	0.83876	210.50
2	C	0.27617	3.3188	0.078539	0.26066	0.84093	0.84093	211.00
2	C	0.27683	3.3191	0.078538	0.26068	0.84311	0.84311	211.50
2	C	0.27748	3.3195	0.078539	0.26071	0.84528	0.84528	212.00
2	C	0.27814	3.3198	0.078539	0.26073	0.84745	0.84745	212.50
2	C	0.27879	3.3201	0.078539	0.26076	0.84962	0.84962	213.00
2	C	0.27945	3.3204	0.078538	0.26078	0.8518	0.8518	213.50
2	C	0.2801	3.3207	0.078538	0.26081	0.85397	0.85397	214.00
2	C	0.28076	3.3210	0.078539	0.26083	0.85614	0.85614	214.50
2	C	0.28141	3.3214	0.078539	0.26086	0.85832	0.85832	215.00
2	C	0.28206	3.3217	0.078539	0.26088	0.86049	0.86049	215.50
2	C	0.28272	3.3221	0.078539	0.26091	0.86267	0.86267	216.00
2	C	0.28337	3.3224	0.078539	0.26094	0.86484	0.86484	216.50
2	C	0.28403	3.3228	0.078538	0.26096	0.86702	0.86702	217.00
2	C	0.28468	3.3231	0.078539	0.26099	0.86919	0.86919	217.50
2	C	0.28534	3.3235	0.078539	0.26102	0.87137	0.87137	218.00
2	C	0.28599	3.3238	0.078539	0.26105	0.87354	0.87354	218.50
2	C	0.28665	3.3242	0.078539	0.26108	0.87572	0.87572	219.00
2	C	0.2873	3.3245	0.078538	0.2611	0.87789	0.87789	219.50
2	C	0.28795	3.3249	0.078539	0.26113	0.88007	0.88007	220.00
2	C	0.28861	3.3252	0.078539	0.26115	0.88224	0.88224	220.50
2	C	0.28926	3.3255	0.078539	0.26118	0.88442	0.88442	221.00
2	C	0.28992	3.3259	0.078539	0.26121	0.8866	0.8866	221.50
2	C	0.29057	3.3262	0.078539	0.26124	0.88877	0.88877	222.00
2	C	0.29123	3.3265	0.078539	0.26126	0.89095	0.89095	222.50
2	C	0.29188	3.3269	0.078539	0.26129	0.89313	0.89313	223.00
2	C	0.29254	3.3272	0.078538	0.26131	0.89531	0.89531	223.50
2	C	0.29319	3.3275	0.078539	0.26134	0.89748	0.89748	224.00
2	C	0.29385	3.3278	0.078538	0.26136	0.89966	0.89966	224.50
2	C	0.2945	3.3282	0.078538	0.26139	0.90184	0.90184	225.00
2	C	0.29515	3.3285	0.078538	0.26142	0.90402	0.90402	225.50
2	C	0.29581	3.3288	0.078538	0.26144	0.9062	0.9062	226.00
2	C	0.29646	3.3292	0.078538	0.26147	0.90838	0.90838	226.50
2	C	0.29712	3.3296	0.078538	0.2615	0.91055	0.91055	227.00
2	C	0.29777	3.3300	0.078539	0.26153	0.91273	0.91273	227.50
2	C	0.29843	3.3303	0.078539	0.26156	0.91491	0.91491	228.00
2	C	0.29908	3.3307	0.078539	0.26159	0.91709	0.91709	228.50
2	C	0.29974	3.3311	0.078539	0.26162	0.91927	0.91927	229.00
2	C	0.30039	3.3315	0.078539	0.26165	0.92145	0.92145	229.50
2	C	0.30104	3.3319	0.078539	0.26168	0.92363	0.92363	230.00
2	C	0.3017	3.3323	0.078539	0.26172	0.92581	0.92581	230.50
2	C	0.30235	3.3327	0.078539	0.26175	0.928	0.928	231.00
2	C	0.30301	3.3331	0.078539	0.26178	0.93018	0.93018	231.50
2	C	0.30366	3.3335	0.078539	0.26181	0.93236	0.93236	232.00
2	C	0.30432	3.3339	0.078539	0.26184	0.93454	0.93454	232.50
2	C	0.30497	3.3344	0.078539	0.26188	0.93672	0.93672	233.00
2	C	0.30563	3.3348	0.078539	0.26191	0.93891	0.93891	233.50
2	C	0.30628	3.3352	0.078539	0.26195	0.94109	0.94109	234.00
2	C	0.30694	3.3357	0.078539	0.26198	0.94327	0.94327	234.50
2	C	0.30759	3.3361	0.07854	0.26202	0.94545	0.94545	235.00
2	C	0.30824	3.3365	0.07854	0.26205	0.94764	0.94764	235.50
2	C	0.3089	3.3369	0.07854	0.26208	0.94982	0.94982	236.00
2	C	0.30955	3.3374	0.07854	0.26212	0.95201	0.95201	236.50
2	C	0.31021	3.3378	0.07854	0.26215	0.95419	0.95419	237.00
2	C	0.31086	3.3383	0.07854	0.26219	0.95638	0.95638	237.50
2	C	0.31152	3.3387	0.07854	0.26222	0.95856	0.95856	238.00
2	C	0.31217	3.3391	0.07854	0.26225	0.96075	0.96075	238.50
2	C	0.31283	3.3395	0.07854	0.26228	0.96293	0.96293	239.00
2	C	0.31348	3.3399	0.07854	0.26232	0.96512	0.96512	239.50
2	C	0.31413	3.3403	0.07854	0.26235	0.9673	0.9673	240.00
2	C	0.31479	3.3407	0.07854	0.26238	0.96949	0.96949	240.50
2	C	0.31544	3.3411	0.07854	0.26241	0.97168	0.97168	241.00
2	C	0.3161	3.3415	0.07854	0.26244	0.97386	0.97386	241.50
2	C	0.31675	3.3419	0.07854	0.26247	0.97605	0.97605	242.00
2	C	0.31741	3.3423	0.07854	0.2625	0.97824	0.97824	242.50
2	C	0.31806	3.3426	0.07854	0.26253	0.98043	0.98043	243.00
2	C	0.31872	3.3430	0.078541	0.26256	0.98261	0.98261	243.50
2	C	0.31937	3.3434	0.07854	0.26259	0.9848	0.9848	244.00
2	C	0.32003	3.3438	0.07854	0.26262	0.98699	0.98699	244.50
2	C	0.32068	3.3442	0.078541	0.26266	0.98918	0.98918	245.00
2	C	0.32133	3.3446	0.07854	0.26268	0.99137	0.99137	245.50
2	C	0.32199	3.3449	0.07854	0.26271	0.99356	0.99356	246.00
2	C	0.32264	3.3454	0.07854	0.26274	0.99575	0.99575	246.50
2	C	0.3233	3.3457	0.078541	0.26278	0.99794	0.99794	247.00
2	C	0.32395	3.3461	0.078541	0.26281	1.0001	1.0001	247.50
2	C	0.32461	3.3466	0.078541	0.26284	1.0023	1.0023	248.00
2	C	0.32526	3.3470	0.078541	0.26287	1.0045	1.0045	248.50
2	C	0.32592	3.3473	0.078541	0.2629	1.0067	1.0067	249.00
2	C	0.32657	3.3476	0.07854	0.26292	1.0089	1.0089	249.50
2	C	0.32722	3.3480	0.078541	0.26296	1.0111	1.0111	250.00
2	C	0.32788	3.3484	0.07854	0.26298	1.0133	1.0133	250.50
2	C	0.32853	3.3488	0.078541	0.26302	1.0155	1.0155	251.00
2	C	0.32919	3.3492	0.078541	0.26305	1.0177	1.0177	251.50
