All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
262.0,56.97258005438847,57.1038355333515,,,
263.0,57.375982660001796,57.50331465501897,,,
264.0,57.779474937663956,57.902734597356464,,,
265.0,58.18293732390505,58.30197631158481,,,
266.0,58.586250264112564,58.70092080204647,,,
267.0,58.989294247958135,59.099449161672666,,,
268.0,59.391949844810945,59.497442607424176,,,
269.0,59.794097739127594,59.89478251569504,,,
270.0,60.195618765807986,60.29135045766891,,,
271.0,60.59639394550633,60.68702823461721,,,
272.0,60.99630451988749,61.081697913128764,,,
273.0,61.39523198681748,61.47524186026029,,,
274.0,61.79305813547827,61.867542778597496,,,
275.0,62.18966508139626,62.25848374121598,,,
276.0,62.58493530137387,62.647948226531845,,,
277.0,62.978751668314274,63.03582015303134,,,
278.0,63.37099748592874,63.42198391386955,,,
279.0,63.7615565233161,63.80632441132749,,,
280.0,64.15031304940467,64.18872709111737,,,
281.0,64.53715186724568,64.56907797652609,,,
282.0,64.92195834814876,64.94726370238635,,,
283.0,65.3046184656488,65.32317154886574,,,
284.0,65.68501882929455,65.6966894750633,,,
285.0,66.06304671824847,66.06770615240373,,,
286.0,66.4385901146886,66.43611099781941,,,
287.0,66.81153773700167,66.8017942067101,,,
288.0,67.18177907275835,67.1646467856707,,,
289.0,67.54920441146034,67.52456058497714,,,
290.0,67.91370487705014,67.88142833082091,,,
291.0,68.27517246017321,68.23514365728236,,,
292.0,68.63350005018357,68.58560113803368,,,
293.0,68.98858146688295,68.93269631776147,,,
294.0,69.34031149198431,69.27632574330026,,,
295.0,69.68858590029025,69.61638699446695,,,
296.0,70.03330149057722,69.9527787145878,,,
297.0,70.3743561161762,70.28540064070802,,,
298.0,70.71164871524113,70.61415363347572,,,
299.0,71.04507934069548,70.93893970669062,,,
300.0,71.37454918984896,71.25966205650946,,,
301.0,71.69996063367466,71.57622509029859,,,
302.0,72.0212172457389,71.88853445512592,,,
303.0,72.33822383077417,72.19649706588311,,,
304.0,72.65088645288779,72.50002113302993,,,
305.0,72.95911246339702,72.79901618995268,,,
306.0,73.26281052828288,73.09339311992795,,,
307.0,73.56189065525439,73.38306418268444,,,
308.0,73.85626422041527,73.66794304055402,,,
