Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
3.10800000e+01, -3.02715720e+00, 1.10700000e+03
3.10900000e+01, -3.02942682e+00, 1.11200000e+03
3.11000000e+01, -3.02989333e+00, 1.11300000e+03
3.11100000e+01, -3.03125644e+00, 1.11600000e+03
3.11200000e+01, -3.03127408e+00, 1.11600000e+03
3.11300000e+01, -3.03084348e+00, 1.11500000e+03
3.11400000e+01, -3.03130920e+00, 1.11600000e+03
3.11500000e+01, -3.02998092e+00, 1.11300000e+03
3.11600000e+01, -3.03044714e+00, 1.11400000e+03
3.11700000e+01, -3.02911615e+00, 1.11100000e+03
3.11800000e+01, -3.02732961e+00, 1.10700000e+03
3.11900000e+01, -3.02869909e+00, 1.11000000e+03
3.12000000e+01, -3.02826516e+00, 1.10900000e+03
3.12100000e+01, -3.02783068e+00, 1.10800000e+03
3.12200000e+01, -3.02874883e+00, 1.11000000e+03
3.12300000e+01, -3.03056411e+00, 1.11400000e+03
3.12400000e+01, -3.03013235e+00, 1.11300000e+03
3.12500000e+01, -3.02925021e+00, 1.11100000e+03
3.12600000e+01, -3.02881680e+00, 1.11000000e+03
3.12700000e+01, -3.02973359e+00, 1.11200000e+03
3.12800000e+01, -3.02930072e+00, 1.11100000e+03
3.12900000e+01, -3.02525064e+00, 1.10200000e+03
3.13000000e+01, -3.02390315e+00, 1.09900000e+03
3.13100000e+01, -3.02391823e+00, 1.09900000e+03
3.13200000e+01, -3.02393330e+00, 1.09900000e+03
3.13300000e+01, -3.02394837e+00, 1.09900000e+03
3.13400000e+01, -3.02259669e+00, 1.09600000e+03
3.13500000e+01, -3.02352290e+00, 1.09800000e+03
3.13600000e+01, -3.02262623e+00, 1.09600000e+03
3.13700000e+01, -3.02446234e+00, 1.10000000e+03
3.13800000e+01, -3.02538580e+00, 1.10200000e+03
3.13900000e+01, -3.02449301e+00, 1.10000000e+03
3.14000000e+01, -3.02405344e+00, 1.09900000e+03
3.14100000e+01, -3.02178848e+00, 1.09400000e+03
3.14200000e+01, -3.02225961e+00, 1.09500000e+03
3.14300000e+01, -3.02546023e+00, 1.10200000e+03
3.14400000e+01, -3.02592920e+00, 1.10300000e+03
3.14500000e+01, -3.02730287e+00, 1.10600000e+03
3.14600000e+01, -3.02641391e+00, 1.10400000e+03
3.14700000e+01, -3.02370483e+00, 1.09800000e+03
3.14800000e+01, -3.02553787e+00, 1.10200000e+03
3.14900000e+01, -3.02691261e+00, 1.10500000e+03
3.15000000e+01, -3.02466088e+00, 1.10000000e+03
3.15100000e+01, -3.02056827e+00, 1.09100000e+03
3.15200000e+01, -3.01874555e+00, 1.08700000e+03
3.15300000e+01, -3.01737693e+00, 1.08400000e+03
3.15400000e+01, -3.02014961e+00, 1.09000000e+03
3.15500000e+01, -3.01786442e+00, 1.08500000e+03
3.15600000e+01, -3.01971728e+00, 1.08900000e+03
3.15700000e+01, -3.02064822e+00, 1.09100000e+03
3.15800000e+01, -3.01882546e+00, 1.08700000e+03
3.15900000e+01, -3.01883867e+00, 1.08700000e+03
3.16000000e+01, -3.02068842e+00, 1.09100000e+03
3.16100000e+01, -3.02070220e+00, 1.09100000e+03
3.16200000e+01, -3.02071598e+00, 1.09100000e+03
3.16300000e+01, -3.01612567e+00, 1.08100000e+03
3.16400000e+01, -3.01474845e+00, 1.07800000e+03
3.16500000e+01, -3.01150297e+00, 1.07100000e+03
3.16600000e+01, -3.01011129e+00, 1.06800000e+03
3.16700000e+01, -3.01012168e+00, 1.06800000e+03
3.16800000e+01, -3.00778574e+00, 1.06300000e+03
3.16900000e+01, -3.00496519e+00, 1.05700000e+03
3.17000000e+01, -3.00450067e+00, 1.05600000e+03
3.17100000e+01, -3.00498253e+00, 1.05700000e+03
3.17200000e+01, -3.00357014e+00, 1.05400000e+03
3.17300000e+01, -3.00357843e+00, 1.05400000e+03
3.17400000e+01, -2.99977718e+00, 1.04600000e+03
3.17500000e+01, -3.00216862e+00, 1.05100000e+03
3.17600000e+01, -3.00026988e+00, 1.04700000e+03
3.17700000e+01, -2.99884239e+00, 1.04400000e+03
3.17800000e+01, -2.99837001e+00, 1.04300000e+03
3.17900000e+01, -2.99885579e+00, 1.04400000e+03
3.18000000e+01, -2.99646217e+00, 1.03900000e+03
3.18100000e+01, -2.99742973e+00, 1.04100000e+03
3.18200000e+01, -2.99357874e+00, 1.03300000e+03
3.18300000e+01, -2.99067121e+00, 1.02700000e+03
3.18400000e+01, -2.98921270e+00, 1.02400000e+03
3.18500000e+01, -2.98725947e+00, 1.02000000e+03
3.18600000e+01, -2.98970757e+00, 1.02500000e+03
3.18700000e+01, -2.98775641e+00, 1.02100000e+03
3.18800000e+01, -2.98628836e+00, 1.01800000e+03
3.18900000e+01, -2.98432265e+00, 1.01400000e+03
3.19000000e+01, -2.98531005e+00, 1.01600000e+03
3.19100000e+01, -2.98531254e+00, 1.01600000e+03
3.19200000e+01, -2.98136244e+00, 1.00800000e+03
3.19300000e+01, -2.97787935e+00, 1.00100000e+03
3.19400000e+01, -2.97587750e+00, 9.97000000e+02
3.19500000e+01, -2.97437025e+00, 9.94000000e+02
3.19600000e+01, -2.96982153e+00, 9.85000000e+02
3.19700000e+01, -2.96574167e+00, 9.77000000e+02
3.19800000e+01, -2.96420036e+00, 9.74000000e+02
3.19900000e+01, -2.96265382e+00, 9.71000000e+02
3.20000000e+01, -2.95851269e+00, 9.63000000e+02
3.20100000e+01, -2.95590398e+00, 9.58000000e+02
3.20200000e+01, -2.95432906e+00, 9.55000000e+02
3.20300000e+01, -2.95484516e+00, 9.56000000e+02
3.20400000e+01, -2.95326663e+00, 9.53000000e+02
3.20500000e+01, -2.95483062e+00, 9.56000000e+02
3.20600000e+01, -2.95691129e+00, 9.60000000e+02
3.20700000e+01, -2.95481724e+00, 9.56000000e+02
3.20800000e+01, -2.95271378e+00, 9.52000000e+02
3.20900000e+01, -2.95112800e+00, 9.49000000e+02
3.21000000e+01, -2.95006499e+00, 9.47000000e+02
3.21100000e+01, -2.94474860e+00, 9.37000000e+02
3.21200000e+01, -2.94313505e+00, 9.34000000e+02
3.21300000e+01, -2.94151584e+00, 9.31000000e+02
3.21400000e+01, -2.94418281e+00, 9.36000000e+02
3.21500000e+01, -2.94310300e+00, 9.34000000e+02
3.21600000e+01, -2.94202057e+00, 9.32000000e+02
3.21700000e+01, -2.94254581e+00, 9.33000000e+02
3.21800000e+01, -2.94253504e+00, 9.33000000e+02
3.21900000e+01, -2.93929844e+00, 9.27000000e+02
3.22000000e+01, -2.93766592e+00, 9.24000000e+02
3.22100000e+01, -2.93711223e+00, 9.23000000e+02
3.22200000e+01, -2.93329336e+00, 9.16000000e+02
3.22300000e+01, -2.93163950e+00, 9.13000000e+02
3.22400000e+01, -2.93217272e+00, 9.14000000e+02
3.22500000e+01, -2.93106349e+00, 9.12000000e+02
3.22600000e+01, -2.92940176e+00, 9.09000000e+02
3.22700000e+01, -2.93158236e+00, 9.13000000e+02
3.22800000e+01, -2.93320850e+00, 9.16000000e+02
3.22900000e+01, -2.93264876e+00, 9.15000000e+02
3.23000000e+01, -2.93427167e+00, 9.18000000e+02
3.23100000e+01, -2.93207502e+00, 9.14000000e+02
3.23200000e+01, -2.93206110e+00, 9.14000000e+02
3.23300000e+01, -2.92709938e+00, 9.05000000e+02
3.23400000e+01, -2.92708394e+00, 9.05000000e+02
3.23500000e+01, -2.92596231e+00, 9.03000000e+02
3.23600000e+01, -2.92205547e+00, 8.96000000e+02
3.23700000e+01, -2.91980136e+00, 8.92000000e+02
3.23800000e+01, -2.91809926e+00, 8.89000000e+02
3.23900000e+01, -2.91808109e+00, 8.89000000e+02
3.24000000e+01, -2.91750018e+00, 8.88000000e+02
3.24100000e+01, -2.91465858e+00, 8.83000000e+02
3.24200000e+01, -2.91350560e+00, 8.81000000e+02
3.24300000e+01, -2.91006919e+00, 8.75000000e+02
3.24400000e+01, -2.90775764e+00, 8.71000000e+02
3.24500000e+01, -2.90831008e+00, 8.72000000e+02
3.24600000e+01, -2.90828898e+00, 8.72000000e+02
3.24700000e+01, -2.90941335e+00, 8.74000000e+02
3.24800000e+01, -2.90996437e+00, 8.75000000e+02
3.24900000e+01, -2.91108537e+00, 8.77000000e+02
3.25000000e+01, -2.90877945e+00, 8.73000000e+02
3.25100000e+01, -2.90531027e+00, 8.67000000e+02
3.25200000e+01, -2.90355521e+00, 8.64000000e+02
3.25300000e+01, -2.90411111e+00, 8.65000000e+02
3.25400000e+01, -2.90408882e+00, 8.65000000e+02
3.25500000e+01, -2.90464423e+00, 8.66000000e+02
3.25600000e+01, -2.90404443e+00, 8.65000000e+02
3.25700000e+01, -2.89820814e+00, 8.55000000e+02
3.25800000e+01, -2.90051782e+00, 8.59000000e+02
3.25900000e+01, -2.90049449e+00, 8.59000000e+02
3.26000000e+01, -2.89930567e+00, 8.57000000e+02
3.26100000e+01, -2.90277039e+00, 8.63000000e+02
3.26200000e+01, -2.89984251e+00, 8.58000000e+02
3.26300000e+01, -2.89631024e+00, 8.52000000e+02
3.26400000e+01, -2.89393276e+00, 8.48000000e+02
3.26500000e+01, -2.89213549e+00, 8.45000000e+02
3.26600000e+01, -2.89388171e+00, 8.48000000e+02
3.26700000e+01, -2.88852150e+00, 8.39000000e+02
3.26800000e+01, -2.88849464e+00, 8.39000000e+02
3.26900000e+01, -2.88727446e+00, 8.37000000e+02
3.27000000e+01, -2.88425143e+00, 8.32000000e+02
3.27100000e+01, -2.88301994e+00, 8.30000000e+02
3.27200000e+01, -2.88118095e+00, 8.27000000e+02
3.27300000e+01, -2.88115192e+00, 8.27000000e+02
3.27400000e+01, -2.88112291e+00, 8.27000000e+02
3.27500000e+01, -2.88109390e+00, 8.27000000e+02
3.27600000e+01, -2.88227263e+00, 8.29000000e+02
3.27700000e+01, -2.88224401e+00, 8.29000000e+02
3.27800000e+01, -2.88342021e+00, 8.31000000e+02
3.27900000e+01, -2.88698911e+00, 8.37000000e+02
3.28000000e+01, -2.88576581e+00, 8.35000000e+02
3.28100000e+01, -2.88273531e+00, 8.30000000e+02
3.28200000e+01, -2.88330896e+00, 8.31000000e+02
3.28300000e+01, -2.88328076e+00, 8.31000000e+02
3.28400000e+01, -2.88385388e+00, 8.32000000e+02
3.28500000e+01, -2.88201974e+00, 8.29000000e+02
3.28600000e+01, -2.88439794e+00, 8.33000000e+02
3.28700000e+01, -2.88256616e+00, 8.30000000e+02
3.28800000e+01, -2.88133155e+00, 8.28000000e+02
3.28900000e+01, -2.88130285e+00, 8.28000000e+02
3.29000000e+01, -2.88006496e+00, 8.26000000e+02
3.29100000e+01, -2.88305342e+00, 8.31000000e+02
3.29200000e+01, -2.88242325e+00, 8.30000000e+02
3.29300000e+01, -2.88058444e+00, 8.27000000e+02
3.29400000e+01, -2.87752345e+00, 8.22000000e+02
3.29500000e+01, -2.88052585e+00, 8.27000000e+02
3.29600000e+01, -2.88170476e+00, 8.29000000e+02
3.29700000e+01, -2.88046858e+00, 8.27000000e+02
3.29800000e+01, -2.88225027e+00, 8.30000000e+02
3.29900000e+01, -2.88342539e+00, 8.32000000e+02
3.30000000e+01, -2.88038365e+00, 8.27000000e+02
3.30100000e+01, -2.88095910e+00, 8.28000000e+02
3.30200000e+01, -2.88032628e+00, 8.27000000e+02
3.30300000e+01, -2.87726536e+00, 8.22000000e+02
3.30400000e+01, -2.87540754e+00, 8.19000000e+02
3.30500000e+01, -2.87476645e+00, 8.18000000e+02
3.30600000e+01, -2.87717508e+00, 8.22000000e+02
3.30700000e+01, -2.87409479e+00, 8.17000000e+02
3.30800000e+01, -2.87467585e+00, 8.18000000e+02
3.30900000e+01, -2.87096449e+00, 8.12000000e+02
3.31000000e+01, -2.87093302e+00, 8.12000000e+02
3.31100000e+01, -2.87028542e+00, 8.11000000e+02
3.31200000e+01, -2.86654089e+00, 8.05000000e+02
3.31300000e+01, -2.86464131e+00, 8.02000000e+02
3.31400000e+01, -2.86585334e+00, 8.04000000e+02
3.31500000e+01, -2.86457510e+00, 8.02000000e+02
3.31600000e+01, -2.86329338e+00, 8.00000000e+02
3.31700000e+01, -2.86325973e+00, 8.00000000e+02
3.31800000e+01, -2.86322609e+00, 8.00000000e+02
3.31900000e+01, -2.86068620e+00, 7.96000000e+02
3.32000000e+01, -2.85623539e+00, 7.89000000e+02
3.32100000e+01, -2.85493067e+00, 7.87000000e+02
3.32200000e+01, -2.85552952e+00, 7.88000000e+02
3.32300000e+01, -2.85231097e+00, 7.83000000e+02
3.32400000e+01, -2.85354967e+00, 7.85000000e+02
3.32500000e+01, -2.85478552e+00, 7.87000000e+02
3.32600000e+01, -2.85347724e+00, 7.85000000e+02
3.32700000e+01, -2.85471311e+00, 7.87000000e+02
3.32800000e+01, -2.85404139e+00, 7.86000000e+02
3.32900000e+01, -2.85273132e+00, 7.84000000e+02
3.33000000e+01, -2.85141764e+00, 7.82000000e+02
3.33100000e+01, -2.85265785e+00, 7.84000000e+02
3.33200000e+01, -2.85389521e+00, 7.86000000e+02
3.33300000e+01, -2.85385908e+00, 7.86000000e+02
3.33400000e+01, -2.85254907e+00, 7.84000000e+02
3.33500000e+01, -2.85314992e+00, 7.85000000e+02
3.33600000e+01, -2.85247628e+00, 7.84000000e+02
3.33700000e+01, -2.84988226e+00, 7.80000000e+02
3.33800000e+01, -2.85112544e+00, 7.82000000e+02
3.33900000e+01, -2.85044881e+00, 7.81000000e+02
3.34000000e+01, -2.85041180e+00, 7.81000000e+02
3.34100000e+01, -2.84909274e+00, 7.79000000e+02
3.34200000e+01, -2.84841311e+00, 7.78000000e+02
3.34300000e+01, -2.85029986e+00, 7.81000000e+02
3.34400000e+01, -2.85026289e+00, 7.81000000e+02
3.34500000e+01, -2.85022593e+00, 7.81000000e+02
3.34600000e+01, -2.85082878e+00, 7.82000000e+02
3.34700000e+01, -2.84887019e+00, 7.79000000e+02
3.34800000e+01, -2.84690362e+00, 7.76000000e+02
3.34900000e+01, -2.84557542e+00, 7.74000000e+02
3.35000000e+01, -2.84618275e+00, 7.75000000e+02
3.35100000e+01, -2.84420547e+00, 7.72000000e+02
3.35200000e+01, -2.84351877e+00, 7.71000000e+02
3.35300000e+01, -2.83957370e+00, 7.65000000e+02
3.35400000e+01, -2.83822486e+00, 7.63000000e+02
3.35500000e+01, -2.83818453e+00, 7.63000000e+02
3.35600000e+01, -2.83617442e+00, 7.60000000e+02
3.35700000e+01, -2.83679100e+00, 7.61000000e+02
3.35800000e+01, -2.83806265e+00, 7.63000000e+02
3.35900000e+01, -2.83736664e+00, 7.62000000e+02
3.36000000e+01, -2.83469459e+00, 7.58000000e+02
3.36100000e+01, -2.83531256e+00, 7.59000000e+02
3.36200000e+01, -2.83395227e+00, 7.57000000e+02
3.36300000e+01, -2.83258812e+00, 7.55000000e+02
3.36400000e+01, -2.83254634e+00, 7.55000000e+02
3.36500000e+01, -2.83184187e+00, 7.54000000e+02
3.36600000e+01, -2.83246261e+00, 7.55000000e+02
3.36700000e+01, -2.82843148e+00, 7.49000000e+02
3.36800000e+01, -2.83038723e+00, 7.52000000e+02
3.36900000e+01, -2.83233563e+00, 7.55000000e+02
3.37000000e+01, -2.83427674e+00, 7.58000000e+02
3.37100000e+01, -2.83621062e+00, 7.61000000e+02
3.37200000e+01, -2.83221230e+00, 7.55000000e+02
3.37300000e+01, -2.82884836e+00, 7.50000000e+02
3.37400000e+01, -2.83212798e+00, 7.55000000e+02
3.37500000e+01, -2.83076008e+00, 7.53000000e+02
3.37600000e+01, -2.82938826e+00, 7.51000000e+02
3.37700000e+01, -2.82934585e+00, 7.51000000e+02
3.37800000e+01, -2.83063324e+00, 7.53000000e+02
3.37900000e+01, -2.82659123e+00, 7.47000000e+02
3.38000000e+01, -2.82855208e+00, 7.50000000e+02
3.38100000e+01, -2.83116910e+00, 7.54000000e+02
3.38200000e+01, -2.82913399e+00, 7.51000000e+02
3.38300000e+01, -2.82842543e+00, 7.50000000e+02
3.38400000e+01, -2.82838291e+00, 7.50000000e+02
3.38500000e+01, -2.82834040e+00, 7.50000000e+02
3.38600000e+01, -2.82562411e+00, 7.46000000e+02
3.38700000e+01, -2.82758753e+00, 7.49000000e+02
3.38800000e+01, -2.82620796e+00, 7.47000000e+02
3.38900000e+01, -2.82549512e+00, 7.46000000e+02
3.39000000e+01, -2.82679058e+00, 7.48000000e+02
3.39100000e+01, -2.82406678e+00, 7.44000000e+02
3.39200000e+01, -2.82200298e+00, 7.41000000e+02
3.39300000e+01, -2.81993039e+00, 7.38000000e+02
3.39400000e+01, -2.82258833e+00, 7.42000000e+02
3.39500000e+01, -2.82456186e+00, 7.45000000e+02
3.39600000e+01, -2.82451850e+00, 7.45000000e+02
3.39700000e+01, -2.82447516e+00, 7.45000000e+02
3.39800000e+01, -2.82577232e+00, 7.47000000e+02
3.39900000e+01, -2.82169712e+00, 7.41000000e+02
3.40000000e+01, -2.82165302e+00, 7.41000000e+02
3.40100000e+01, -2.82564122e+00, 7.47000000e+02
3.40200000e+01, -2.82626723e+00, 7.48000000e+02
3.40300000e+01, -2.82822590e+00, 7.51000000e+02
3.40400000e+01, -2.82685049e+00, 7.49000000e+02
3.40500000e+01, -2.82947116e+00, 7.53000000e+02
3.40600000e+01, -2.82809971e+00, 7.51000000e+02
3.40700000e+01, -2.83071373e+00, 7.55000000e+02
3.40800000e+01, -2.82801643e+00, 7.51000000e+02
3.40900000e+01, -2.82797442e+00, 7.51000000e+02
3.41000000e+01, -2.82793242e+00, 7.51000000e+02
3.41100000e+01, -2.82789044e+00, 7.51000000e+02
3.41200000e+01, -2.82984182e+00, 7.54000000e+02
3.41300000e+01, -2.83310515e+00, 7.59000000e+02
3.41400000e+01, -2.83108455e+00, 7.56000000e+02
3.41500000e+01, -2.83038177e+00, 7.55000000e+02
3.41600000e+01, -2.83298264e+00, 7.59000000e+02
3.41700000e+01, -2.83425806e+00, 7.61000000e+02
3.41800000e+01, -2.83814482e+00, 7.67000000e+02
3.41900000e+01, -2.83875748e+00, 7.68000000e+02
3.42000000e+01, -2.83741510e+00, 7.66000000e+02
3.42100000e+01, -2.83802844e+00, 7.67000000e+02
3.42200000e+01, -2.83798967e+00, 7.67000000e+02
3.42300000e+01, -2.83599140e+00, 7.64000000e+02
3.42400000e+01, -2.83595208e+00, 7.64000000e+02
3.42500000e+01, -2.83656680e+00, 7.65000000e+02
3.42600000e+01, -2.83456305e+00, 7.62000000e+02
3.42700000e+01, -2.83583400e+00, 7.64000000e+02
3.42800000e+01, -2.83448411e+00, 7.62000000e+02
3.42900000e+01, -2.83510020e+00, 7.63000000e+02
3.43000000e+01, -2.83571564e+00, 7.64000000e+02
3.43100000e+01, -2.83107413e+00, 7.57000000e+02
3.43200000e+01, -2.83169363e+00, 7.58000000e+02
3.43300000e+01, -2.83297078e+00, 7.60000000e+02
3.43400000e+01, -2.83620951e+00, 7.65000000e+02
3.43500000e+01, -2.83486161e+00, 7.63000000e+02
3.43600000e+01, -2.83482223e+00, 7.63000000e+02
3.43700000e+01, -2.83478287e+00, 7.63000000e+02
3.43800000e+01, -2.83474352e+00, 7.63000000e+02
3.43900000e+01, -2.83601308e+00, 7.65000000e+02
3.44000000e+01, -2.83400950e+00, 7.62000000e+02
3.44100000e+01, -2.83199760e+00, 7.59000000e+02
3.44200000e+01, -2.83129834e+00, 7.58000000e+02
3.44300000e+01, -2.82927527e+00, 7.55000000e+02
3.44400000e+01, -2.82989627e+00, 7.56000000e+02
3.44500000e+01, -2.82985566e+00, 7.56000000e+02
3.44600000e+01, -2.83047600e+00, 7.57000000e+02
3.44700000e+01, -2.82311678e+00, 7.46000000e+02
3.44800000e+01, -2.82105950e+00, 7.43000000e+02
3.44900000e+01, -2.82503789e+00, 7.49000000e+02
3.45000000e+01, -2.82164702e+00, 7.44000000e+02
3.45100000e+01, -2.82160416e+00, 7.44000000e+02
3.45200000e+01, -2.82088882e+00, 7.43000000e+02
3.45300000e+01, -2.81949808e+00, 7.41000000e+02
3.45400000e+01, -2.82012899e+00, 7.42000000e+02
3.45500000e+01, -2.81941148e+00, 7.41000000e+02
3.45600000e+01, -2.82138831e+00, 7.44000000e+02
3.45700000e+01, -2.82602783e+00, 7.51000000e+02
3.45800000e+01, -2.82665175e+00, 7.52000000e+02
3.45900000e+01, -2.82727499e+00, 7.53000000e+02
3.46000000e+01, -2.82523798e+00, 7.50000000e+02
3.46100000e+01, -2.82386129e+00, 7.48000000e+02
3.46200000e+01, -2.82582068e+00, 7.51000000e+02
3.46300000e+01, -2.82777268e+00, 7.54000000e+02
3.46400000e+01, -2.82971736e+00, 7.57000000e+02
3.46500000e+01, -2.83099643e+00, 7.59000000e+02
3.46600000e+01, -2.83292903e+00, 7.62000000e+02
3.46700000e+01, -2.83354556e+00, 7.63000000e+02
3.46800000e+01, -2.83481545e+00, 7.65000000e+02
3.46900000e+01, -2.83608231e+00, 7.67000000e+02
3.47000000e+01, -2.83864486e+00, 7.71000000e+02
3.47100000e+01, -2.83925548e+00, 7.72000000e+02
3.47200000e+01, -2.83986545e+00, 7.73000000e+02
3.47300000e+01, -2.83982837e+00, 7.73000000e+02
3.47400000e+01, -2.84301504e+00, 7.78000000e+02
3.47500000e+01, -2.85126463e+00, 7.91000000e+02
3.47600000e+01, -2.85249353e+00, 7.93000000e+02
3.47700000e+01, -2.85685442e+00, 8.00000000e+02
3.47800000e+01, -2.85682233e+00, 8.00000000e+02
3.47900000e+01, -2.85679025e+00, 8.00000000e+02
3.48000000e+01, -2.85862967e+00, 8.03000000e+02
3.48100000e+01, -2.86046266e+00, 8.06000000e+02
3.48200000e+01, -2.86413998e+00, 8.12000000e+02
3.48300000e+01, -2.86287703e+00, 8.10000000e+02
3.48400000e+01, -2.86284678e+00, 8.10000000e+02
3.48500000e+01, -2.86158045e+00, 8.08000000e+02
3.48600000e+01, -2.86647601e+00, 8.16000000e+02
3.48700000e+01, -2.86644684e+00, 8.16000000e+02
3.48800000e+01, -2.86886268e+00, 8.20000000e+02
3.48900000e+01, -2.86822410e+00, 8.19000000e+02
3.49000000e+01, -2.86636062e+00, 8.16000000e+02
3.49100000e+01, -2.86755548e+00, 8.18000000e+02
3.49200000e+01, -2.86691509e+00, 8.17000000e+02
3.49300000e+01, -2.86688615e+00, 8.17000000e+02
3.49400000e+01, -2.86990787e+00, 8.22000000e+02
3.49500000e+01, -2.87230701e+00, 8.26000000e+02
3.49600000e+01, -2.87046037e+00, 8.23000000e+02
3.49700000e+01, -2.86860658e+00, 8.20000000e+02
3.49800000e+01, -2.86735721e+00, 8.18000000e+02
3.49900000e+01, -2.86610450e+00, 8.16000000e+02
3.50000000e+01, -2.86791031e+00, 8.19000000e+02
3.50100000e+01, -2.86727091e+00, 8.18000000e+02
3.50200000e+01, -2.86785309e+00, 8.19000000e+02
3.50300000e+01, -2.86965274e+00, 8.22000000e+02
3.50400000e+01, -2.86901612e+00, 8.21000000e+02
3.50500000e+01, -2.86837859e+00, 8.20000000e+02
3.50600000e+01, -2.86774015e+00, 8.19000000e+02
3.50700000e+01, -2.86710080e+00, 8.18000000e+02
3.50800000e+01, -2.86646054e+00, 8.17000000e+02
3.50900000e+01, -2.86581936e+00, 8.16000000e+02
3.51000000e+01, -2.86884477e+00, 8.21000000e+02
3.51100000e+01, -2.87366519e+00, 8.29000000e+02
3.51200000e+01, -2.87424126e+00, 8.30000000e+02
3.51300000e+01, -2.87421473e+00, 8.30000000e+02
3.51400000e+01, -2.87719122e+00, 8.35000000e+02
3.51500000e+01, -2.87656640e+00, 8.34000000e+02
3.51600000e+01, -2.87534010e+00, 8.32000000e+02
3.51700000e+01, -2.87471262e+00, 8.31000000e+02
3.51800000e+01, -2.87528763e+00, 8.32000000e+02
3.51900000e+01, -2.87706113e+00, 8.35000000e+02
3.52000000e+01, -2.87942500e+00, 8.39000000e+02
3.52100000e+01, -2.88118472e+00, 8.42000000e+02
3.52200000e+01, -2.88116030e+00, 8.42000000e+02
3.52300000e+01, -2.88291419e+00, 8.45000000e+02
3.52400000e+01, -2.88289029e+00, 8.45000000e+02
3.52500000e+01, -2.88227432e+00, 8.44000000e+02
3.52600000e+01, -2.88343370e+00, 8.46000000e+02
3.52700000e+01, -2.88517990e+00, 8.49000000e+02
3.52800000e+01, -2.88338678e+00, 8.46000000e+02
3.52900000e+01, -2.88395375e+00, 8.47000000e+02
3.53000000e+01, -2.88452019e+00, 8.48000000e+02
3.53100000e+01, -2.88626258e+00, 8.51000000e+02
3.53200000e+01, -2.88799927e+00, 8.54000000e+02
3.53300000e+01, -2.88739110e+00, 8.53000000e+02
3.53400000e+01, -2.88795442e+00, 8.54000000e+02
3.53500000e+01, -2.88734627e+00, 8.53000000e+02
3.53600000e+01, -2.89082847e+00, 8.59000000e+02
3.53700000e+01, -2.89022457e+00, 8.58000000e+02
3.53800000e+01, -2.89194812e+00, 8.61000000e+02
3.53900000e+01, -2.89308706e+00, 8.63000000e+02
3.54000000e+01, -2.89190615e+00, 8.61000000e+02
3.54100000e+01, -2.89478022e+00, 8.66000000e+02
3.54200000e+01, -2.89186470e+00, 8.61000000e+02
3.54300000e+01, -2.89184357e+00, 8.61000000e+02
3.54400000e+01, -2.89065966e+00, 8.59000000e+02
3.54500000e+01, -2.89063822e+00, 8.59000000e+02
3.54600000e+01, -2.89119852e+00, 8.60000000e+02
3.54700000e+01, -2.89233869e+00, 8.62000000e+02
3.54800000e+01, -2.88882531e+00, 8.56000000e+02
3.54900000e+01, -2.88704798e+00, 8.53000000e+02
3.55000000e+01, -2.88761141e+00, 8.54000000e+02
3.55100000e+01, -2.88700335e+00, 8.53000000e+02
3.55200000e+01, -2.88463079e+00, 8.49000000e+02
3.55300000e+01, -2.88578421e+00, 8.51000000e+02
3.55400000e+01, -2.88576151e+00, 8.51000000e+02
3.55500000e+01, -2.88220106e+00, 8.45000000e+02
3.55600000e+01, -2.88394938e+00, 8.48000000e+02
3.55700000e+01, -2.88333622e+00, 8.47000000e+02
3.55800000e+01, -2.87916348e+00, 8.40000000e+02
3.55900000e+01, -2.87913898e+00, 8.40000000e+02
3.56000000e+01, -2.88267322e+00, 8.46000000e+02
3.56100000e+01, -2.88383037e+00, 8.48000000e+02
3.56200000e+01, -2.88262658e+00, 8.46000000e+02
3.56300000e+01, -2.88260310e+00, 8.46000000e+02
3.56400000e+01, -2.88728555e+00, 8.54000000e+02
