Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
4.18106357, 10.38293076, 1.95163080, 4.23128326, -0.02775169, 12.46354738, 12.39862362, 4.14391021, -0.14358408
4.21509190, 10.28976159, 1.94405916, 4.09472765, -0.00086345, 12.44798144, 12.32505818, 4.15297318, -0.14315076
4.26093863, 10.18674162, 1.92592437, 3.94972285, 0.04007156, 12.39401308, 12.24479918, 4.15764969, -0.12032546
4.29898386, 10.09818567, 1.90069537, 3.82452008, 0.07962632, 12.31149436, 12.17744782, 4.15363146, -0.07817059
4.31132564, 10.04658621, 1.87857813, 3.74393659, 0.10517423, 12.21365440, 12.13922287, 4.14137939, -0.02068818
4.29116958, 10.03436724, 1.87112914, 3.71959355, 0.11085849, 12.12086434, 12.13840899, 4.12419826, 0.04668716
4.23920965, 10.04738748, 1.88393075, 3.74613800, 0.10247279, 12.05588457, 12.17366823, 4.10462637, 0.11666628
4.15784904, 10.07148342, 1.91365944, 3.80407570, 0.09245501, 12.03139473, 12.23623863, 4.08106030, 0.18258991
4.05382134, 10.09994481, 1.95132224, 3.86941612, 0.08905947, 12.04613459, 12.31293701, 4.05166655, 0.23771855
3.94035392, 10.13360152, 1.98798007, 3.92804908, 0.09109265, 12.08768400, 12.38984102, 4.01779381, 0.27653647
3.83600291, 10.18057546, 2.01950770, 3.97570409, 0.09292964, 12.14040396, 12.45446579, 3.98592060, 0.29458712
3.76488481, 10.25320515, 2.04624282, 4.01161110, 0.08810103, 12.18906526, 12.49637341, 3.96744098, 0.28851688
3.74824624, 10.35555852, 2.06562598, 4.03757485, 0.07326786, 12.22289464, 12.50917115, 3.97276302, 0.25772650
3.79247500, 10.46930043, 2.07049380, 4.05788686, 0.04886552, 12.23793691, 12.49299473, 4.00410238, 0.20854786
3.89031928, 10.56552217, 2.05681263, 4.07760033, 0.02001636, 12.23801213, 12.45423434, 4.05550139, 0.15142784
4.02281261, 10.62846292, 2.03149757, 4.09884705, -0.00612946, 12.23258301, 12.40342005, 4.11818202, 0.09485479
4.16566483, 10.66004063, 2.01107473, 4.11759054, -0.02437166, 12.23329116, 12.35065264, 4.18232660, 0.04312042
4.30251428, 10.66312277, 2.00735523, 4.12780259, -0.03209596, 12.24792620, 12.30489170, 4.23744933, -0.00516612
4.42287502, 10.63889002, 2.01948667, 4.13130633, -0.02972111, 12.27175763, 12.27365896, 4.27361545, -0.05238895
4.51559402, 10.58592262, 2.04123514, 4.13667466, -0.02017417, 12.28527517, 12.25950575, 4.28575372, -0.09769141
4.57818027, 10.50320324, 2.06583957, 4.14583994, -0.00631992, 12.26805065, 12.25608495, 4.27618635, -0.13891686
4.61564448, 10.39643853, 2.08744260, 4.14809890, 0.00936784, 12.21329686, 12.24986113, 4.25285109, -0.17497069
4.63437901, 10.27597249, 2.10177988, 4.13499874, 0.02341555, 12.13154577, 12.22398661, 4.22451139, -0.20440080
4.63529809, 10.15446726, 2.10791559, 4.10955889, 0.02849421, 12.04484584, 12.16711987, 4.19514967, -0.22175663
4.61313637, 10.04524864, 2.10746066, 4.07819095, 0.01643266, 11.98349382, 12.08227278, 4.16200198, -0.22002311
4.56072814, 9.95481746, 2.10370676, 4.04709913, -0.01610671, 11.97560957, 11.98394326, 4.12006209, -0.19656863
4.47563451, 9.88363718, 2.10159585, 4.02207918, -0.05877618, 12.03131629, 11.88623918, 4.06637823, -0.15538894
4.35947039, 9.83012122, 2.10651030, 4.00443516, -0.09469007, 12.13785899, 11.79812037, 4.00313037, -0.10759223
4.21642205, 9.79615585, 2.12234949, 3.99147636, -0.11491305, 12.26822343, 11.72424972, 3.93808549, -0.06562066
4.06726279, 9.79146858, 2.14881324, 3.98358881, -0.11857886, 12.39237605, 11.66978335, 3.88251047, -0.03835550
3.95180446, 9.83526857, 2.17467430, 3.98535322, -0.10992425, 12.48346022, 11.64363572, 3.85059442, -0.02857337
3.90320715, 9.93871831, 2.18156074, 4.00300641, -0.09687617, 12.52194749, 11.65870179, 3.85228320, -0.02739836
3.91844559, 10.08386734, 2.16140206, 4.03642530, -0.08498111, 12.50516214, 11.72825365, 3.88377038, -0.01646736
3.97649718, 10.23998919, 2.12470413, 4.07622026, -0.07091041, 12.44947410, 11.85324861, 3.92872383, 0.01924406
4.06096481, 10.37903830, 2.08852347, 4.10856673, -0.04698228, 12.37926437, 12.01034207, 3.96998783, 0.07442025
4.16132925, 10.48374954, 2.06415500, 4.11928802, -0.00876067, 12.32186259, 12.16318776, 3.99615584, 0.12875746
4.26150078, 10.54535587, 2.06258451, 4.10054891, 0.04136538, 12.29891648, 12.28279504, 4.00966646, 0.16638614
4.34538202, 10.56256632, 2.09549089, 4.06156049, 0.09330869, 12.31055021, 12.35952960, 4.02491726, 0.17781801
4.40640358, 10.53916658, 2.16173489, 4.02469860, 0.13262665, 12.33980718, 12.40100604, 4.05224038, 0.15776187
4.44129738, 10.48583610, 2.23871983, 4.01046890, 0.14703157, 12.37038665, 12.42294498, 4.09231782, 0.11052537
4.44829838, 10.41478187, 2.29680551, 4.02381041, 0.13415476, 12.39365206, 12.43901409, 4.14134143, 0.04935880
4.42557162, 10.33739174, 2.31471463, 4.05358039, 0.10316174, 12.40702824, 12.45321305, 4.19458010, -0.00709556
4.37585225, 10.26472458, 2.28499286, 4.08597448, 0.06734462, 12.40811893, 12.45772993, 4.24771598, -0.03831134
4.30385807, 10.20285747, 2.21572506, 4.11188475, 0.03730538, 12.39477041, 12.44487194, 4.29778150, -0.03222658
4.21343086, 10.15112623, 2.12499626, 4.12830662, 0.01894448, 12.36761767, 12.41631914, 4.33558289, 0.00209081
4.11189951, 10.10757931, 2.03344429, 4.13622546, 0.01491779, 12.33255004, 12.37711612, 4.34237072, 0.04307552
4.01215833, 10.07317744, 1.96269706, 4.13811706, 0.02394602, 12.29981026, 12.32859482, 4.30083875, 0.07362933
3.94266367, 10.05126482, 1.94109621, 4.13606487, 0.04100083, 12.28020926, 12.27367912, 4.21062589, 0.08761744
3.93235998, 10.04600782, 1.98904615, 4.13067096, 0.05799476, 12.28107062, 12.22146797, 4.09181989, 0.08590425
3.97539296, 10.06175596, 2.08431638, 4.12328561, 0.06726572, 12.30294211, 12.18047580, 3.97263133, 0.06930327
4.04305015, 10.09567051, 2.18009631, 4.11613326, 0.06500376, 12.34023164, 12.15520801, 3.87579879, 0.03957043
4.10057592, 10.13672848, 2.23262685, 4.11113904, 0.04985289, 12.38284810, 12.14736412, 3.81412985, 0.00167813
4.12447559, 10.17613524, 2.22312286, 4.11213911, 0.02020628, 12.41444121, 12.15780893, 3.79149970, -0.03423833
4.11271668, 10.21284583, 2.16198888, 4.12211864, -0.02513674, 12.41539813, 12.18551069, 3.80612727, -0.05358277
4.07462135, 10.24760163, 2.07449866, 4.13807936, -0.08389490, 12.37117992, 12.22646415, 3.85437330, -0.04038404
4.01774263, 10.27937466, 1.97963582, 4.14755474, -0.14447413, 12.28382686, 12.27656683, 3.92969189, 0.01412550
3.95052360, 10.30462529, 1.89151963, 4.13299981, -0.18913186, 12.17306422, 12.33208906, 4.02113571, 0.10602006
3.88762144, 10.31626231, 1.82654849, 4.08867145, -0.20429847, 12.06731454, 12.38882830, 4.11560113, 0.21990779
3.84342463, 10.30676370, 1.79880026, 4.02958946, -0.18536523, 11.99462521, 12.44504501, 4.20086843, 0.33699906
3.82749381, 10.28004045, 1.81193349, 3.97493458, -0.13741144, 11.96928269, 12.49836910, 4.26447743, 0.43911827
3.84432210, 10.25041542, 1.85714237, 3.93367163, -0.07537757, 11.98740688, 12.54160333, 4.29836418, 0.50725394
3.89272045, 10.23187841, 1.91715086, 3.90777764, -0.01773011, 12.03492612, 12.56170060, 4.30044282, 0.52550646
3.96668670, 10.22996307, 1.97241415, 3.89790902, 0.02410530, 12.09918498, 12.54573257, 4.27732848, 0.48978601
4.05336004, 10.23805435, 2.00837026, 3.90534569, 0.04658779, 12.16856460, 12.49037616, 4.23758077, 0.40758805
4.13357056, 10.23993953, 2.01597752, 3.93095470, 0.05044168, 12.23138980, 12.40530595, 4.18725515, 0.29280887
4.18891545, 10.22195932, 1.99487527, 3.97275385, 0.03866630, 12.27779198, 12.30548480, 4.13030683, 0.15945198
4.21926194, 10.18333761, 1.95809927, 4.02599283, 0.01492342, 12.30399410, 12.20522773, 4.06648787, 0.01850630
4.23440943, 10.13422201, 1.92885119, 4.08141438, -0.01585132, 12.31522007, 12.11588285, 4.00295813, -0.11309987
4.23487631, 10.08797858, 1.93193431, 4.12622160, -0.04719727, 12.32591384, 12.04209896, 3.95982117, -0.20936123
4.21536803, 10.05712801, 1.98076674, 4.14863339, -0.07269970, 12.35256684, 11.97695278, 3.95987325, -0.24580853
4.18396991, 10.04779374, 2.06473644, 4.14744197, -0.08862078, 12.40154772, 11.90819090, 3.99697507, -0.22909207
4.15926129, 10.05657498, 2.15756987, 4.13152070, -0.09455560, 12.46440907, 11.83012372, 4.05361151, -0.18270437
4.15193502, 10.07666092, 2.23832913, 4.11156730, -0.09268552, 12.52426818, 11.74939543, 4.12411638, -0.12811766
4.15780731, 10.10387243, 2.30258225, 4.09550442, -0.08746736, 12.56365005, 11.67828151, 4.20956185, -0.08160850
4.16701621, 10.13631388, 2.35270988, 4.08796570, -0.08545479, 12.56936215, 11.62506757, 4.30520996, -0.05277062
4.17140800, 10.17279522, 2.39075025, 4.08543134, -0.09318032, 12.53580766, 11.59212173, 4.39950200, -0.04056419
4.16476368, 10.21115985, 2.41788406, 4.07383410, -0.11469295, 12.46723086, 11.58014608, 4.47662088, -0.03321837
4.14080749, 10.24619693, 2.43373573, 4.03931788, -0.14534838, 12.37607063, 11.58944239, 4.52501926, -0.01607853
4.09385258, 10.26999692, 2.43451294, 3.98122116, -0.16768994, 12.28172161, 11.62006749, 4.54476781, 0.01773144
4.02448275, 10.27537394, 2.41260535, 3.90882040, -0.15965479, 12.20723062, 11.67290023, 4.54351818, 0.06409338
3.94541829, 10.26225313, 2.35787935, 3.83890200, -0.10747380, 12.17323497, 11.74815069, 4.52922890, 0.11256824
3.88032218, 10.23790543, 2.26367026, 3.78816812, -0.01410359, 12.18216211, 11.84512197, 4.50723824, 0.15097464
3.85849327, 10.21151327, 2.13570827, 3.76300613, 0.09882774, 12.21408275, 11.96199664, 4.47842616, 0.17047460
3.90291045, 10.19217509, 1.99840454, 3.75938756, 0.19257413, 12.23457182, 12.09130407, 4.43537410, 0.16930405
4.01528794, 10.18944259, 1.88051615, 3.77310651, 0.23839427, 12.21804695, 12.21797036, 4.36545434, 0.14938855
4.16503442, 10.20987758, 1.79709328, 3.80176166, 0.24290805, 12.17686308, 12.32841490, 4.26017477, 0.11223136
4.30823284, 10.25629123, 1.75028881, 3.84390230, 0.22687207, 12.14032037, 12.41828038, 4.12630324, 0.06014248
4.41304400, 10.32651872, 1.73979809, 3.89819794, 0.20404413, 12.12696716, 12.48598318, 3.99031769, -0.00011575
4.46370138, 10.40515020, 1.76624588, 3.95990731, 0.17852004, 12.14119856, 12.52410550, 3.88606247, -0.05832579
4.46521518, 10.47271118, 1.82615691, 4.02018289, 0.14984491, 12.18006593, 12.52778203, 3.83720593, -0.10051023
4.43277220, 10.51535015, 1.90672297, 4.06925593, 0.11410343, 12.23775752, 12.50266975, 3.84459304, -0.11863441
4.37717220, 10.52512252, 1.98932405, 4.10279409, 0.06686365, 12.30879072, 12.45622061, 3.89077022, -0.11708615
4.30121012, 10.49710845, 2.05643795, 4.12445139, 0.00911851, 12.38641077, 12.38970379, 3.95506774, -0.10267096
4.20687736, 10.43271973, 2.09937042, 4.14497994, -0.05439028, 12.45802417, 12.30165332, 4.02223232, -0.07475539
4.10362294, 10.34140436, 2.11995441, 4.17644204, -0.12080250, 12.51155197, 12.19610691, 4.08281202, -0.03400554
4.00869915, 10.23843389, 2.12129973, 4.22118975, -0.18923810, 12.54008384, 12.08561451, 4.13316520, 0.01435463
3.93930737, 10.13907740, 2.10359034, 4.26851868, -0.25497553, 12.54544233, 11.98620112, 4.17174176, 0.06239092
3.90427846, 10.05416708, 2.07137191, 4.30173561, -0.30986658, 12.53249542, 11.91368473, 4.19879218, 0.10169404
3.89908550, 9.99244281, 2.03391929, 4.30627334, -0.34511973, 12.50515955, 11.88079089, 4.21441545, 0.12461701
3.90774403, 9.96335591, 2.00083031, 4.27124053, -0.35241270, 12.46867754, 11.89603476, 4.21871706, 0.12791969
3.91241952, 9.97623983, 1.98157612, 4.19727569, -0.32709700, 12.42669162, 11.95957948, 4.21246412, 0.11693769
3.90768392, 10.03384518, 1.98366076, 4.09730803, -0.27041868, 12.37843700, 12.06164473, 4.19577447, 0.10303814
3.90333456, 10.12457130, 2.00609751, 3.98895998, -0.19039565, 12.32102515, 12.18547156, 4.16683852, 0.09500046
3.91381095, 10.22216029, 2.03795042, 3.88823701, -0.10012270, 12.25205311, 12.31196558, 4.12504265, 0.09377382
3.95107222, 10.29722448, 2.06519133, 3.80696100, -0.01651218, 12.17047751, 12.42629012, 4.07254698, 0.09285194
4.01669343, 10.33177643, 2.07595496, 3.75462793, 0.04660854, 12.07813193, 12.51603547, 4.02195922, 0.08480926
4.09351292, 10.32796198, 2.06505442, 3.73650227, 0.08739448, 11.98207795, 12.57129725, 3.99072420, 0.06366175
4.15828522, 10.29775322, 2.03551898, 3.75422538, 0.11461815, 11.89383978, 12.59024416, 3.98519684, 0.02836598
4.19725319, 10.25376528, 1.99936506, 3.80492354, 0.14102445, 11.82618610, 12.57969978, 3.99766252, -0.01206905
4.20470379, 10.21073005, 1.97679484, 3.88074656, 0.17367467, 11.78597768, 12.54620708, 4.01780199, -0.04158277
4.18270089, 10.18149979, 1.98729339, 3.96868384, 0.20933563, 11.77053769, 12.49024822, 4.03799421, -0.04410035
4.14096193, 10.16492764, 2.03587550, 4.05214350, 0.23508984, 11.77319608, 12.40935760, 4.05389482, -0.01044983
4.08992916, 10.14846763, 2.10780357, 4.11670992, 0.23689509, 11.79273936, 12.30731107, 4.06459346, 0.05641086
4.03543091, 10.12019238, 2.18019474, 4.15887468, 0.21149372, 11.83489031, 12.19811273, 4.07118821, 0.14260348
3.98325618, 10.07725384, 2.23577017, 4.18661466, 0.17038106, 11.90884577, 12.10787933, 4.07178721, 0.22513055
3.94293742, 10.02682733, 2.26775121, 4.21221573, 0.13220194, 12.02122718, 12.06371537, 4.06302494, 0.27764688
3.92555904, 9.98243378, 2.27824319, 4.24154154, 0.11071982, 12.16988414, 12.07204971, 4.04518424, 0.28608308
3.93749351, 9.95627329, 2.27358108, 4.27205180, 0.10852028, 12.33943224, 12.11346696, 4.02346671, 0.25669689
3.97323699, 9.95548899, 2.26099784, 4.29993628, 0.12056801, 12.50736686, 12.16333501, 4.00518223, 0.20149960
4.01955849, 9.98318151, 2.24747304, 4.32492087, 0.13605092, 12.65375874, 12.20621301, 3.99707617, 0.12981260
4.06375114, 10.03713364, 2.24003892, 4.34359277, 0.14128919, 12.76197734, 12.23560906, 4.00488039, 0.05014151
4.09751860, 10.10932135, 2.24378510, 4.34558642, 0.12341946, 12.81860882, 12.25064814, 4.03210464, -0.02840182
4.12038918, 10.19020411, 2.25873150, 4.32544702, 0.07395267, 12.82222199, 12.25461992, 4.07761417, -0.09740627
4.13308077, 10.27205350, 2.27836613, 4.28803597, -0.00342891, 12.78527536, 12.25229180, 4.13322542, -0.14977353
4.13484087, 10.35123839, 2.28944775, 4.24109642, -0.09298797, 12.72364415, 12.24699876, 4.18371248, -0.17895529
4.12392614, 10.42698618, 2.27470419, 4.18993911, -0.17601988, 12.64712053, 12.23939617, 4.21612902, -0.18328130
4.09860939, 10.49642989, 2.22181797, 4.14044348, -0.23549528, 12.56158537, 12.22934405, 4.22609185, -0.17193055
4.05978596, 10.55156399, 2.13083465, 4.09844647, -0.25982641, 12.47507957, 12.21981836, 4.21773396, -0.15881267
4.01103424, 10.58337054, 2.01509119, 4.06884733, -0.24410207, 12.40104437, 12.21719205, 4.19690488, -0.15028524
3.95826015, 10.58791529, 1.89860319, 4.05627322, -0.19482877, 12.35489788, 12.22893725, 4.16777311, -0.14332496
3.90722373, 10.56614751, 1.80571161, 4.06609384, -0.13323033, 12.33933617, 12.26048433, 4.13190603, -0.13106222
3.86187148, 10.52028496, 1.75153186, 4.10047849, -0.08359597, 12.33832432, 12.31120633, 4.08980397, -0.10924752
3.82632111, 10.45157645, 1.73681003, 4.14937029, -0.05601205, 12.33299155, 12.37310626, 4.04314043, -0.07973916
3.80674080, 10.36547561, 1.75179729, 4.19318805, -0.04682675, 12.31501261, 12.43246008, 3.99673295, -0.04780513
3.81024029, 10.27632118, 1.78390980, 4.21564167, -0.04793497, 12.28880972, 12.47024119, 3.95964122, -0.01921740
3.84311465, 10.20312126, 1.82254449, 4.20968123, -0.04903463, 12.26376571, 12.46832467, 3.94026105, 0.00048602
3.90631850, 10.15772636, 1.86309135, 4.17499533, -0.03833407, 12.24647732, 12.42276615, 3.93587906, 0.00852362
3.98798957, 10.14297720, 1.90381686, 4.11578247, -0.00689310, 12.23860605, 12.34717413, 3.93502827, 0.00684718
4.07176755, 10.15651109, 1.94188055, 4.04367864, 0.04734638, 12.23861537, 12.26232218, 3.92836110, -0.00120389
4.14794203, 10.19208565, 1.97419083, 3.97600797, 0.11732757, 12.24832056, 12.18827203, 3.91434481, -0.01520803
4.21566129, 10.23972436, 1.99814556, 3.93354164, 0.19040029, 12.27331651, 12.13748120, 3.89829295, -0.03622915
4.27713024, 10.28787762, 2.01296538, 3.93097080, 0.25317893, 12.31513133, 12.11345872, 3.88906060, -0.05963512
4.33237103, 10.32846374, 2.01837829, 3.96665067, 0.29759010, 12.36431697, 12.11141959, 3.89319193, -0.07705272
4.37917407, 10.35697721, 2.01584541, 4.02586459, 0.32195520, 12.40778579, 12.12136867, 3.91241240, -0.08036800
4.40765850, 10.36562252, 2.00945221, 4.09206173, 0.32705295, 12.43993311, 12.13412214, 3.94473741, -0.06578756
4.40390515, 10.34202350, 2.00381143, 4.15235940, 0.31410763, 12.46200153, 12.14617869, 3.98587502, -0.03496782
4.36423096, 10.28206670, 2.00321921, 4.19758226, 0.28409432, 12.47629212, 12.15880079, 4.03090567, 0.00651538
4.30167325, 10.19843216, 2.01212475, 4.22008075, 0.23755412, 12.48638942, 12.17474678, 4.07466029, 0.04992757
4.23253831, 10.11257376, 2.03058058, 4.21420574, 0.17692875, 12.49713642, 12.19673564, 4.11189324, 0.08490695
4.16111427, 10.04149601, 2.05257516, 4.17939479, 0.10887750, 12.51360803, 12.22770202, 4.13809117, 0.10456659
4.08410258, 9.99335263, 2.07106199, 4.12268639, 0.04293225, 12.53894086, 12.26848980, 4.15088830, 0.10696701
4.00320393, 9.96809955, 2.08077598, 4.06261833, -0.00794015, 12.56804995, 12.31673819, 4.14998755, 0.09374959
3.93350676, 9.96769068, 2.07964269, 4.03135788, -0.03309677, 12.58092089, 12.36798687, 4.13654931, 0.06975134
3.89970474, 9.99986531, 2.06893400, 4.05858015, -0.03651392, 12.55159717, 12.41637256, 4.11363634, 0.04279259
3.91662590, 10.06531560, 2.05095620, 4.13975630, -0.03822547, 12.47473445, 12.45639959, 4.08575760, 0.02187904
3.97049135, 10.14092791, 2.02612359, 4.23744056, -0.05857598, 12.37130594, 12.48472502, 4.05883507, 0.01353180
4.03763331, 10.19807444, 1.99533109, 4.31092996, -0.10712262, 12.26625208, 12.49969667, 4.04036486, 0.01828931
4.10079338, 10.22286263, 1.96211964, 4.33472475, -0.17126913, 12.17424932, 12.49992662, 4.03741218, 0.03017343
4.15028141, 10.21931459, 1.93190605, 4.29716250, -0.21876650, 12.10239505, 12.48325579, 4.05328274, 0.04039539
4.18149951, 10.20012148, 1.91001443, 4.19928194, -0.22830924, 12.05387953, 12.44805978, 4.08682421, 0.04129130
4.19507408, 10.17531721, 1.89846917, 4.06404551, -0.20847699, 12.03103056, 12.39433023, 4.13106354, 0.02872734
4.19615765, 10.14991496, 1.89469851, 3.92410541, -0.17809828, 12.02853183, 12.32318848, 4.17253729, 0.00351834
4.19242987, 10.12712471, 1.89357435, 3.80998072, -0.14604813, 12.03124463, 12.23483848, 4.19445386, -0.03072808
4.19163624, 10.11217769, 1.88954558, 3.74736031, -0.11289012, 12.02710791, 12.13194786, 4.18716089, -0.07004349
4.19877967, 10.11437852, 1.87960161, 3.74897142, -0.07718202, 12.02191889, 12.02609958, 4.15516712, -0.11062216
4.21110346, 10.14271832, 1.86776409, 3.80944532, -0.03512797, 12.03279652, 11.93485456, 4.11419309, -0.14924199
4.21676590, 10.19748128, 1.86372924, 3.91137803, 0.01530919, 12.06612658, 11.87430645, 4.08299398, -0.17816790
4.20182970, 10.26735418, 1.87811458, 4.03372370, 0.07240560, 12.11394633, 11.85242726, 4.07130300, -0.18460054
4.15606597, 10.33693875, 1.92229656, 4.15609017, 0.13341015, 12.16590430, 11.86684462, 4.07570729, -0.15786847
4.08408600, 10.39135019, 1.99854600, 4.26201298, 0.19361550, 12.21405873, 11.90727100, 4.08481397, -0.10191605
4.00840047, 10.41351363, 2.09469635, 4.33930147, 0.24560041, 12.25115221, 11.96111019, 4.08553835, -0.03511954
3.95574301, 10.38771369, 2.19515912, 4.38266705, 0.28153538, 12.27079489, 12.01905402, 4.06856718, 0.02243579
3.93280692, 10.31695175, 2.28664751, 4.39370907, 0.29479293, 12.27214354, 12.07500345, 4.03392530, 0.05962746
3.92592386, 10.22274580, 2.35734349, 4.37731464, 0.27915290, 12.26269163, 12.12487521, 3.99376640, 0.07456145
3.92153174, 10.13171376, 2.39596730, 4.34006339, 0.23130122, 12.25418146, 12.16557928, 3.96510674, 0.06953410
3.91328456, 10.06986849, 2.39339346, 4.28806382, 0.15462052, 12.25695986, 12.19674104, 3.95955954, 0.05161080
3.90037887, 10.05211995, 2.34773370, 4.22368757, 0.06095157, 12.27631697, 12.22169055, 3.97741392, 0.03141836
3.88994272, 10.08218561, 2.26829397, 4.15003287, -0.03040458, 12.31084002, 12.24343183, 4.00929577, 0.01935875
3.89333397, 10.15517273, 2.17247319, 4.07797837, -0.09895672, 12.35176851, 12.26091038, 4.04027110, 0.02069632
3.91613374, 10.25323074, 2.07872165, 4.02467299, -0.12973544, 12.38902660, 12.26956160, 4.05757400, 0.03321656
3.95914931, 10.34147092, 2.00790155, 4.00428062, -0.11848786, 12.41291949, 12.26688831, 4.05844657, 0.04889390
4.02789548, 10.38724110, 1.97282452, 4.01782638, -0.07656020, 12.41432523, 12.25495265, 4.04913387, 0.05997946
4.12064357, 10.38761204, 1.96809203, 4.05314764, -0.02304560, 12.38948813, 12.23760015, 4.03727406, 0.06292365
4.21936450, 10.36903842, 1.97772005, 4.09283207, 0.02770845, 12.34506308, 12.21739207, 4.02452262, 0.05819840
4.30199932, 10.35791616, 1.98976957, 4.12641751, 0.06839184, 12.29900425, 12.19667488, 4.00759318, 0.04799930
4.35651106, 10.36325091, 1.99893907, 4.15365121, 0.09617967, 12.27242678, 12.17837786, 3.98313702, 0.03640842
4.38280647, 10.37888771, 2.00576681, 4.17916956, 0.11188273, 12.27619314, 12.16551616, 3.95010198, 0.03102271
4.38362918, 10.39297724, 2.01432499, 4.20733967, 0.11763390, 12.30535570, 12.16190092, 3.91304358, 0.04097221
4.35884759, 10.39471714, 2.02749426, 4.23989096, 0.11398082, 12.34457987, 12.17132255, 3.87859850, 0.06919980
4.30756487, 10.37739631, 2.04586107, 4.27564938, 0.10373630, 12.37721937, 12.19500333, 3.85213169, 0.10575342
4.23315537, 10.33986746, 2.06930235, 4.30893067, 0.09242670, 12.39126760, 12.23205874, 3.83930467, 0.13337965
4.14605707, 10.28798430, 2.09349342, 4.32853147, 0.08304809, 12.38454289, 12.27945142, 3.84346085, 0.13926883
4.06056562, 10.23389501, 2.11131736, 4.32023952, 0.07141962, 12.36459584, 12.33272749, 3.86569193, 0.12023371
3.99209323, 10.19039870, 2.11672706, 4.27493110, 0.05278948, 12.33997085, 12.38252620, 3.90717312, 0.08006713
3.95110989, 10.16179414, 2.10888679, 4.19611086, 0.02647645, 12.31366852, 12.41205632, 3.96997395, 0.02917619
3.94135132, 10.14358429, 2.09146561, 4.09899581, -0.00663865, 12.28308347, 12.40790132, 4.05508159, -0.01717766
3.96021147, 10.12942613, 2.06944558, 4.00508355, -0.04605811, 12.24490918, 12.37060921, 4.15390421, -0.04227289
4.00034297, 10.11642207, 2.04803549, 3.93446674, -0.08916928, 12.20212610, 12.30969841, 4.24848213, -0.03632293
4.05232021, 10.10638577, 2.03012412, 3.90450974, -0.12408969, 12.16442330, 12.23996668, 4.31920467, -0.00182668
4.10661769, 10.10436564, 2.01725877, 3.93005903, -0.13059229, 12.14116556, 12.17776176, 4.35543413, 0.04768470
4.15316266, 10.11707582, 2.01067637, 4.00849822, -0.09936574, 12.13259149, 12.13592233, 4.36036607, 0.09445826
4.18358366, 10.15182702, 2.01049866, 4.11296586, -0.04145811, 12.13060775, 12.11755045, 4.34925269, 0.12504573
4.19513727, 10.21129225, 2.01496425, 4.21020337, 0.02344811, 12.12604318, 12.11795800, 4.34112111, 0.13286461
4.19079436, 10.28800122, 2.02020665, 4.27421314, 0.07326914, 12.11246060, 12.13100950, 4.34630530, 0.12000636
4.17554914, 10.36629227, 2.02006778, 4.28900866, 0.08670629, 12.08949817, 12.15302394, 4.36272091, 0.09416942
4.15220196, 10.42950442, 2.00894562, 4.25609344, 0.06059173, 12.06358077, 12.18346043, 4.38077567, 0.06282526
4.12144531, 10.46683683, 1.98825649, 4.19462180, 0.01319374, 12.04175582, 12.22432611, 4.38816727, 0.03061971
4.08305641, 10.47682250, 1.96728337, 4.12477919, -0.03804600, 12.02932028, 12.27774319, 4.37468985, -0.00009836
4.03916431, 10.46546449, 1.95588615, 4.06523253, -0.08619417, 12.03762746, 12.34204930, 4.33711686, -0.02800199
4.00006874, 10.43999169, 1.96166439, 4.03842776, -0.12894458, 12.08624760, 12.40976054, 4.27913809, -0.05408878
3.97715872, 10.40365077, 1.98814754, 4.05892290, -0.16535425, 12.18529403, 12.46633457, 4.20863663, -0.08254889
3.97579114, 10.35995456, 2.02935148, 4.11526383, -0.19371134, 12.31239522, 12.49516412, 4.13641604, -0.11735523
3.99177942, 10.31782270, 2.06705516, 4.18100943, -0.20705694, 12.42862023, 12.48276883, 4.07632103, -0.15743007
4.01589269, 10.29118898, 2.07863905, 4.23166400, -0.19556945, 12.50443465, 12.42702930, 4.03576690, -0.19770850
4.04018560, 10.28358506, 2.05414115, 4.24846292, -0.15534683, 12.53439466, 12.34236750, 4.00942805, -0.23179604
4.06143558, 10.27946032, 2.00386484, 4.22433799, -0.09476133, 12.53746177, 12.25030738, 3.98654968, -0.25373076
4.08067691, 10.26261764, 1.94513355, 4.16672002, -0.02817745, 12.53744544, 12.16807266, 3.96156283, -0.25796662
4.10108981, 10.22952523, 1.89113739, 4.09323463, 0.03247851, 12.54558552, 12.10455831, 3.93508935, -0.24185720
4.12459475, 10.18402783, 1.85154820, 4.02522405, 0.08101680, 12.55698180, 12.06187017, 3.91087615, -0.20801368
4.14946519, 10.13203311, 1.83561553, 3.98051166, 0.11450626, 12.55946747, 12.03591090, 3.89351676, -0.16153067
4.16890632, 10.08328937, 1.85081675, 3.96402663, 0.13033970, 12.54288721, 12.02101343, 3.88707814, -0.10661373
4.17249708, 10.05100581, 1.90216681, 3.96663622, 0.12474885, 12.50380835, 12.01393792, 3.89392150, -0.04717257
4.15291792, 10.04769651, 1.98582605, 3.97529675, 0.09529586, 12.44393710, 12.01469100, 3.91250500, 0.01448429
4.11298466, 10.07995553, 2.08122415, 3.98015730, 0.04487270, 12.36754666, 12.02747428, 3.93718123, 0.07728664
